"72081000","099901","0.00","","","","","",""
"72082500","099901","0.00","","","","","",""
"72082600","099901","0.00","","","","","",""
"72082700","099901","0.00","","","","","",""
"72083600","099901","0.00","","","","","",""
"72083700","099901","0.00","","","","","",""
"72083800","099901","0.00","","","","","",""
"72083900","099901","0.00","","","","","",""
"72084000","099901","0.00","","","","","",""
"72085210","099901","0.00","","","","","",""
"72085299","099901","0.00","","","","","",""
"72085310","099901","0.00","","","","","",""
"72085390","099901","0.00","","","","","",""
"72085400","099901","0.00","","","","","",""
"72111300","099901","0.00","","","","","",""
"72111400","099901","0.00","","","","","",""
"72111900","099901","0.00","","","","","",""
"72126000","099901","0.00","","","","","",""
"72251910","099901","0.00","","","","","",""
"72253010","099901","0.00","","","","","",""
"72253030","099901","0.00","","","","","",""
"72253090","099901","0.00","","","","","",""
"72254015","099901","0.00","","","","","",""
"72254090","099901","0.00","","","","","",""
"72261910","099901","0.00","","","","","",""
"72269120","099901","0.00","","","","","",""
"72269191","099901","0.00","","","","","",""
"72269199","099901","0.00","","","","","",""
"72081000","099902","0.00","","","","","",""
"72082500","099902","0.00","","","","","",""
"72082600","099902","0.00","","","","","",""
"72082700","099902","0.00","","","","","",""
"72083600","099902","0.00","","","","","",""
"72083700","099902","0.00","","","","","",""
"72083800","099902","0.00","","","","","",""
"72083900","099902","0.00","","","","","",""
"72084000","099902","0.00","","","","","",""
"72085210","099902","0.00","","","","","",""
"72085299","099902","0.00","","","","","",""
"72085310","099902","0.00","","","","","",""
"72085390","099902","0.00","","","","","",""
"72085400","099902","0.00","","","","","",""
"72111300","099902","0.00","","","","","",""
"72111400","099902","0.00","","","","","",""
"72111900","099902","0.00","","","","","",""
"72126000","099902","0.00","","","","","",""
"72251910","099902","0.00","","","","","",""
"72253010","099902","0.00","","","","","",""
"72253030","099902","0.00","","","","","",""
"72253090","099902","0.00","","","","","",""
"72254015","099902","0.00","","","","","",""
"72254090","099902","0.00","","","","","",""
"72261910","099902","0.00","","","","","",""
"72269120","099902","0.00","","","","","",""
"72269191","099902","0.00","","","","","",""
"72269199","099902","0.00","","","","","",""
"72081000","099903","0.00","","","","","",""
"72082500","099903","0.00","","","","","",""
"72082600","099903","0.00","","","","","",""
"72082700","099903","0.00","","","","","",""
"72083600","099903","0.00","","","","","",""
"72083700","099903","0.00","","","","","",""
"72083800","099903","0.00","","","","","",""
"72083900","099903","0.00","","","","","",""
"72084000","099903","0.00","","","","","",""
"72085210","099903","0.00","","","","","",""
"72085299","099903","0.00","","","","","",""
"72085310","099903","0.00","","","","","",""
"72085390","099903","0.00","","","","","",""
"72085400","099903","0.00","","","","","",""
"72111300","099903","0.00","","","","","",""
"72111400","099903","0.00","","","","","",""
"72111900","099903","0.00","","","","","",""
"72126000","099903","0.00","","","","","",""
"72251910","099903","0.00","","","","","",""
"72253010","099903","0.00","","","","","",""
"72253030","099903","0.00","","","","","",""
"72253090","099903","0.00","","","","","",""
"72254015","099903","0.00","","","","","",""
"72254090","099903","0.00","","","","","",""
"72261910","099903","0.00","","","","","",""
"72269120","099903","0.00","","","","","",""
"72269191","099903","0.00","","","","","",""
"72269199","099903","0.00","","","","","",""
"72091500","099904","0.00","","","","","",""
"72091690","099904","0.00","","","","","",""
"72091790","099904","0.00","","","","","",""
"72091891","099904","0.00","","","","","",""
"72092500","099904","0.00","","","","","",""
"72092690","099904","0.00","","","","","",""
"72092790","099904","0.00","","","","","",""
"72092890","099904","0.00","","","","","",""
"72099020","099904","0.00","","","","","",""
"72099080","099904","0.00","","","","","",""
"72112320","099904","0.00","","","","","",""
"72112330","099904","0.00","","","","","",""
"72112380","099904","0.00","","","","","",""
"72112900","099904","0.00","","","","","",""
"72119020","099904","0.00","","","","","",""
"72119080","099904","0.00","","","","","",""
"72255020","099904","0.00","","","","","",""
"72255080","099904","0.00","","","","","",""
"72262000","099904","0.00","","","","","",""
"72269200","099904","0.00","","","","","",""
"72091500","099905","0.00","","","","","",""
"72091690","099905","0.00","","","","","",""
"72091790","099905","0.00","","","","","",""
"72091891","099905","0.00","","","","","",""
"72092500","099905","0.00","","","","","",""
"72092690","099905","0.00","","","","","",""
"72092790","099905","0.00","","","","","",""
"72092890","099905","0.00","","","","","",""
"72099020","099905","0.00","","","","","",""
"72099080","099905","0.00","","","","","",""
"72112320","099905","0.00","","","","","",""
"72112330","099905","0.00","","","","","",""
"72112380","099905","0.00","","","","","",""
"72112900","099905","0.00","","","","","",""
"72119020","099905","0.00","","","","","",""
"72119080","099905","0.00","","","","","",""
"72255020","099905","0.00","","","","","",""
"72255080","099905","0.00","","","","","",""
"72262000","099905","0.00","","","","","",""
"72269200","099905","0.00","","","","","",""
"72091500","099906","0.00","","","","","",""
"72091690","099906","0.00","","","","","",""
"72091790","099906","0.00","","","","","",""
"72091891","099906","0.00","","","","","",""
"72092500","099906","0.00","","","","","",""
"72092690","099906","0.00","","","","","",""
"72092790","099906","0.00","","","","","",""
"72092890","099906","0.00","","","","","",""
"72099020","099906","0.00","","","","","",""
"72099080","099906","0.00","","","","","",""
"72112320","099906","0.00","","","","","",""
"72112330","099906","0.00","","","","","",""
"72112380","099906","0.00","","","","","",""
"72112900","099906","0.00","","","","","",""
"72119020","099906","0.00","","","","","",""
"72119080","099906","0.00","","","","","",""
"72255020","099906","0.00","","","","","",""
"72255080","099906","0.00","","","","","",""
"72262000","099906","0.00","","","","","",""
"72269200","099906","0.00","","","","","",""
"72091500","099907","0.00","","","","","",""
"72091690","099907","0.00","","","","","",""
"72091790","099907","0.00","","","","","",""
"72091891","099907","0.00","","","","","",""
"72092500","099907","0.00","","","","","",""
"72092690","099907","0.00","","","","","",""
"72092790","099907","0.00","","","","","",""
"72092890","099907","0.00","","","","","",""
"72099020","099907","0.00","","","","","",""
"72099080","099907","0.00","","","","","",""
"72112320","099907","0.00","","","","","",""
"72112330","099907","0.00","","","","","",""
"72112380","099907","0.00","","","","","",""
"72112900","099907","0.00","","","","","",""
"72119020","099907","0.00","","","","","",""
"72119080","099907","0.00","","","","","",""
"72255020","099907","0.00","","","","","",""
"72255080","099907","0.00","","","","","",""
"72262000","099907","0.00","","","","","",""
"72269200","099907","0.00","","","","","",""
"72091610","099908","0.00","","","","","",""
"72091710","099908","0.00","","","","","",""
"72091810","099908","0.00","","","","","",""
"72092610","099908","0.00","","","","","",""
"72092710","099908","0.00","","","","","",""
"72092810","099908","0.00","","","","","",""
"72091610","099909","0.00","","","","","",""
"72091710","099909","0.00","","","","","",""
"72091810","099909","0.00","","","","","",""
"72092610","099909","0.00","","","","","",""
"72092710","099909","0.00","","","","","",""
"72092810","099909","0.00","","","","","",""
"72091610","099910","0.00","","","","","",""
"72091710","099910","0.00","","","","","",""
"72091810","099910","0.00","","","","","",""
"72092610","099910","0.00","","","","","",""
"72092710","099910","0.00","","","","","",""
"72092810","099910","0.00","","","","","",""
"72251990","099911","0.00","","","","","",""
"72261980","099911","0.00","","","","","",""
"72251990","099912","0.00","","","","","",""
"72261980","099912","0.00","","","","","",""
"72107080","099913","0.00","","","","","",""
"72124080","099913","0.00","","","","","",""
"72107080","099914","0.00","","","","","",""
"72124080","099914","0.00","","","","","",""
"72107080","099915","0.00","","","","","",""
"72124080","099915","0.00","","","","","",""
"72091899","099916","0.00","","","","","",""
"72101100","099916","0.00","","","","","",""
"72101220","099916","0.00","","","","","",""
"72101280","099916","0.00","","","","","",""
"72105000","099916","0.00","","","","","",""
"72107010","099916","0.00","","","","","",""
"72109040","099916","0.00","","","","","",""
"72121010","099916","0.00","","","","","",""
"72121090","099916","0.00","","","","","",""
"72124020","099916","0.00","","","","","",""
"72091899","099917","0.00","","","","","",""
"72101100","099917","0.00","","","","","",""
"72101220","099917","0.00","","","","","",""
"72101280","099917","0.00","","","","","",""
"72105000","099917","0.00","","","","","",""
"72107010","099917","0.00","","","","","",""
"72109040","099917","0.00","","","","","",""
"72121010","099917","0.00","","","","","",""
"72121090","099917","0.00","","","","","",""
"72124020","099917","0.00","","","","","",""
"72085120","099918","0.00","","","","","",""
"72085191","099918","0.00","","","","","",""
"72085198","099918","0.00","","","","","",""
"72085291","099918","0.00","","","","","",""
"72089020","099918","0.00","","","","","",""
"72089080","099918","0.00","","","","","",""
"72109030","099918","0.00","","","","","",""
"72254012","099918","0.00","","","","","",""
"72254040","099918","0.00","","","","","",""
"72254060","099918","0.00","","","","","",""
"72085120","099919","0.00","","","","","",""
"72085191","099919","0.00","","","","","",""
"72085198","099919","0.00","","","","","",""
"72085291","099919","0.00","","","","","",""
"72089020","099919","0.00","","","","","",""
"72089080","099919","0.00","","","","","",""
"72109030","099919","0.00","","","","","",""
"72254012","099919","0.00","","","","","",""
"72254040","099919","0.00","","","","","",""
"72254060","099919","0.00","","","","","",""
"72143000","099920","0.00","","","","","",""
"72149110","099920","0.00","","","","","",""
"72149190","099920","0.00","","","","","",""
"72149931","099920","0.00","","","","","",""
"72149939","099920","0.00","","","","","",""
"72149950","099920","0.00","","","","","",""
"72149971","099920","0.00","","","","","",""
"72149979","099920","0.00","","","","","",""
"72149995","099920","0.00","","","","","",""
"72159000","099920","0.00","","","","","",""
"72161000","099920","0.00","","","","","",""
"72162100","099920","0.00","","","","","",""
"72162200","099920","0.00","","","","","",""
"72164010","099920","0.00","","","","","",""
"72164090","099920","0.00","","","","","",""
"72165010","099920","0.00","","","","","",""
"72165091","099920","0.00","","","","","",""
"72165099","099920","0.00","","","","","",""
"72169900","099920","0.00","","","","","",""
"72281020","099920","0.00","","","","","",""
"72282010","099920","0.00","","","","","",""
"72282091","099920","0.00","","","","","",""
"72283020","099920","0.00","","","","","",""
"72283041","099920","0.00","","","","","",""
"72283049","099920","0.00","","","","","",""
"72283061","099920","0.00","","","","","",""
"72283069","099920","0.00","","","","","",""
"72283070","099920","0.00","","","","","",""
"72283089","099920","0.00","","","","","",""
"72286020","099920","0.00","","","","","",""
"72286080","099920","0.00","","","","","",""
"72287010","099920","0.00","","","","","",""
"72287090","099920","0.00","","","","","",""
"72288000","099920","0.00","","","","","",""
"72143000","099921","0.00","","","","","",""
"72149110","099921","0.00","","","","","",""
"72149190","099921","0.00","","","","","",""
"72149931","099921","0.00","","","","","",""
"72149939","099921","0.00","","","","","",""
"72149950","099921","0.00","","","","","",""
"72149971","099921","0.00","","","","","",""
"72149979","099921","0.00","","","","","",""
"72149995","099921","0.00","","","","","",""
"72159000","099921","0.00","","","","","",""
"72161000","099921","0.00","","","","","",""
"72162100","099921","0.00","","","","","",""
"72162200","099921","0.00","","","","","",""
"72164010","099921","0.00","","","","","",""
"72164090","099921","0.00","","","","","",""
"72165010","099921","0.00","","","","","",""
"72165091","099921","0.00","","","","","",""
"72165099","099921","0.00","","","","","",""
"72169900","099921","0.00","","","","","",""
"72281020","099921","0.00","","","","","",""
"72282010","099921","0.00","","","","","",""
"72282091","099921","0.00","","","","","",""
"72283020","099921","0.00","","","","","",""
"72283041","099921","0.00","","","","","",""
"72283049","099921","0.00","","","","","",""
"72283061","099921","0.00","","","","","",""
"72283069","099921","0.00","","","","","",""
"72283070","099921","0.00","","","","","",""
"72283089","099921","0.00","","","","","",""
"72286020","099921","0.00","","","","","",""
"72286080","099921","0.00","","","","","",""
"72287010","099921","0.00","","","","","",""
"72287090","099921","0.00","","","","","",""
"72288000","099921","0.00","","","","","",""
"72143000","099922","0.00","","","","","",""
"72149110","099922","0.00","","","","","",""
"72149190","099922","0.00","","","","","",""
"72149931","099922","0.00","","","","","",""
"72149939","099922","0.00","","","","","",""
"72149950","099922","0.00","","","","","",""
"72149971","099922","0.00","","","","","",""
"72149979","099922","0.00","","","","","",""
"72149995","099922","0.00","","","","","",""
"72159000","099922","0.00","","","","","",""
"72161000","099922","0.00","","","","","",""
"72162100","099922","0.00","","","","","",""
"72162200","099922","0.00","","","","","",""
"72164010","099922","0.00","","","","","",""
"72164090","099922","0.00","","","","","",""
"72165010","099922","0.00","","","","","",""
"72165091","099922","0.00","","","","","",""
"72165099","099922","0.00","","","","","",""
"72169900","099922","0.00","","","","","",""
"72281020","099922","0.00","","","","","",""
"72282010","099922","0.00","","","","","",""
"72282091","099922","0.00","","","","","",""
"72283020","099922","0.00","","","","","",""
"72283041","099922","0.00","","","","","",""
"72283049","099922","0.00","","","","","",""
"72283061","099922","0.00","","","","","",""
"72283069","099922","0.00","","","","","",""
"72283070","099922","0.00","","","","","",""
"72283089","099922","0.00","","","","","",""
"72286020","099922","0.00","","","","","",""
"72286080","099922","0.00","","","","","",""
"72287010","099922","0.00","","","","","",""
"72287090","099922","0.00","","","","","",""
"72288000","099922","0.00","","","","","",""
"72142000","099923","0.00","","","","","",""
"72149910","099923","0.00","","","","","",""
"72142000","099924","0.00","","","","","",""
"72149910","099924","0.00","","","","","",""
"72142000","099925","0.00","","","","","",""
"72149910","099925","0.00","","","","","",""
"72142000","099926","0.00","","","","","",""
"72149910","099926","0.00","","","","","",""
"72221111","099927","0.00","","","","","",""
"72221119","099927","0.00","","","","","",""
"72221181","099927","0.00","","","","","",""
"72221189","099927","0.00","","","","","",""
"72221910","099927","0.00","","","","","",""
"72221990","099927","0.00","","","","","",""
"72222011","099927","0.00","","","","","",""
"72222019","099927","0.00","","","","","",""
"72222021","099927","0.00","","","","","",""
"72222029","099927","0.00","","","","","",""
"72222031","099927","0.00","","","","","",""
"72222039","099927","0.00","","","","","",""
"72222081","099927","0.00","","","","","",""
"72222089","099927","0.00","","","","","",""
"72223051","099927","0.00","","","","","",""
"72223091","099927","0.00","","","","","",""
"72223097","099927","0.00","","","","","",""
"72224010","099927","0.00","","","","","",""
"72224050","099927","0.00","","","","","",""
"72224090","099927","0.00","","","","","",""
"72221111","099928","0.00","","","","","",""
"72221119","099928","0.00","","","","","",""
"72221181","099928","0.00","","","","","",""
"72221189","099928","0.00","","","","","",""
"72221910","099928","0.00","","","","","",""
"72221990","099928","0.00","","","","","",""
"72222011","099928","0.00","","","","","",""
"72222019","099928","0.00","","","","","",""
"72222021","099928","0.00","","","","","",""
"72222029","099928","0.00","","","","","",""
"72222031","099928","0.00","","","","","",""
"72222039","099928","0.00","","","","","",""
"72222081","099928","0.00","","","","","",""
"72222089","099928","0.00","","","","","",""
"72223051","099928","0.00","","","","","",""
"72223091","099928","0.00","","","","","",""
"72223097","099928","0.00","","","","","",""
"72224010","099928","0.00","","","","","",""
"72224050","099928","0.00","","","","","",""
"72224090","099928","0.00","","","","","",""
"72210010","099929","0.00","","","","","",""
"72210090","099929","0.00","","","","","",""
"72210010","099930","0.00","","","","","",""
"72210090","099930","0.00","","","","","",""
"72210010","099931","0.00","","","","","",""
"72210090","099931","0.00","","","","","",""
"72210010","099932","0.00","","","","","",""
"72210090","099932","0.00","","","","","",""
"72210010","099933","0.00","","","","","",""
"72210090","099933","0.00","","","","","",""
"72131000","099934","0.00","","","","","",""
"72132000","099934","0.00","","","","","",""
"72139110","099934","0.00","","","","","",""
"72139120","099934","0.00","","","","","",""
"72139141","099934","0.00","","","","","",""
"72139149","099934","0.00","","","","","",""
"72139170","099934","0.00","","","","","",""
"72139190","099934","0.00","","","","","",""
"72139910","099934","0.00","","","","","",""
"72139990","099934","0.00","","","","","",""
"72271000","099934","0.00","","","","","",""
"72272000","099934","0.00","","","","","",""
"72279010","099934","0.00","","","","","",""
"72279050","099934","0.00","","","","","",""
"72279095","099934","0.00","","","","","",""
"72131000","099935","0.00","","","","","",""
"72132000","099935","0.00","","","","","",""
"72139110","099935","0.00","","","","","",""
"72139120","099935","0.00","","","","","",""
"72139141","099935","0.00","","","","","",""
