1032,0101210000,0
1032,0101291000,0
1032,0101299000,0
1032,0101300000,0
1032,0101900000,0
1032,0102211000,0
1032,0102213000,0
1032,0102219000,0
1032,0102290500,0
1032,0102291000,0
1032,0102292100,0
1032,0102292900,0
1032,0102294100,0
1032,0102294900,0
1032,0102295100,0
1032,0102295900,0
1032,0102296100,0
1032,0102296900,0
1032,0102299100,0
1032,0102299900,0
1032,0102310000,0
1032,0102391000,0
1032,0102399000,0
1032,0102902000,0
1032,0102909100,0
1032,0102909900,0
1032,0103100000,0
1032,0103911000,0
1032,0103919000,0
1032,0103921100,0
1032,0103921900,0
1032,0103929000,0
1032,0104101000,0
1032,0104103000,0
1032,0104108000,0
1032,0104201000,0
1032,0104209000,0
1032,0105111100,0
1032,0105111900,0
1032,0105119100,0
1032,0105119900,0
1032,0105120000,0
1032,0105130000,0
1032,0105140000,0
1032,0105150000,0
1032,0105940000,0
1032,0105991000,0
1032,0105992000,0
1032,0105993000,0
1032,0105995000,0
1032,0106110000,0
1032,0106120000,0
1032,0106130000,0
1032,0106141000,0
1032,0106149000,0
1032,0106190000,0
1032,0106200000,0
1032,0106310000,0
1032,0106320000,0
1032,0106330000,0
1032,0106391000,0
1032,0106398000,0
1032,0106410000,0
1032,0106490000,0
1032,0106900000,0
1032,0201100000,0
1032,0201202000,0
1032,0201203000,0
1032,0201205000,0
1032,0201209000,0
1032,0201300000,0
1032,0202100000,0
1032,0202201000,0
1032,0202203000,0
1032,0202205000,0
1032,0202209000,0
1032,0202301000,0
1032,0202305000,0
1032,0202309000,0
1032,0203111000,0
1032,0203119000,0
1032,0203121100,0
1032,0203121900,0
1032,0203129000,0
1032,0203191100,0
1032,0203191300,0
1032,0203191500,0
1032,0203195500,0
1032,0203195900,0
1032,0203199000,0
1032,0203211000,0
1032,0203219000,0
1032,0203221100,0
1032,0203221900,0
1032,0203229000,0
1032,0203291100,0
1032,0203291300,0
1032,0203291500,0
1032,0203295500,0
1032,0203295900,0
1032,0203299000,0
1032,0204100000,0
1032,0204210000,0
1032,0204221000,0
1032,0204223000,0
1032,0204225000,0
1032,0204229000,0
1032,0204230000,0
1032,0204300000,0
1032,0204410000,0
1032,0204421000,0
1032,0204423000,0
1032,0204425000,0
1032,0204429000,0
1032,0204431000,0
1032,0204439000,0
1032,0204501100,0
1032,0204501300,0
1032,0204501500,0
1032,0204501900,0
1032,0204503100,0
1032,0204503900,0
1032,0204505100,0
1032,0204505300,0
1032,0204505500,0
1032,0204505900,0
1032,0204507100,0
1032,0204507900,0
1032,0205002000,0
1032,0205008000,0
1032,0206101000,0
1032,0206109500,0
1032,0206109800,0
1032,0206210000,0
1032,0206220000,0
1032,0206291000,0
1032,0206299100,0
1032,0206299900,0
1032,0206300000,0
1032,0206410000,0
1032,0206490000,0
1032,0206801000,0
1032,0206809100,0
1032,0206809900,0
1032,0206901000,0
1032,0206909100,0
1032,0206909900,0
1032,0207111000,0
1032,0207113000,0
1032,0207119000,0
1032,0207121000,0
1032,0207129000,0
1032,0207131000,0
1032,0207132000,0
1032,0207133000,0
1032,0207134000,0
1032,0207135000,0
1032,0207136000,0
1032,0207137000,0
1032,0207139100,0
1032,0207139900,0
1032,0207141000,0
