Commodity,Suffix,Start,End,Description,Indents
31943,1100000000,80,1971-12-31 00:00:00,,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN
31944,1101000000,80,1972-01-01 00:00:00,,Wheat or meslin flour
31945,1102000000,80,1972-01-01 00:00:00,,Cereal flours other than of wheat or meslin
31947,1102200000,80,1972-01-01 00:00:00,,Maize (corn) flour
31951,1102900000,80,1972-01-01 00:00:00,,Other
31958,1103000000,80,1972-01-01 00:00:00,,"Cereal groats, meal and pellets"
31959,1103110000,10,1972-01-01 00:00:00,,Groats and meal
31960,1103110000,80,1972-01-01 00:00:00,,Of wheat
31968,1103130000,80,1972-01-01 00:00:00,,Of maize (corn)
31975,1103190000,80,1972-01-01 00:00:00,,Of other cereals
31994,1104000000,80,1972-01-01 00:00:00,,"Cereal grains otherwise worked (for example, hulled, rolled, flaked, pearled, sliced or kibbled), except rice of heading|1006; germ of cereals, whole, rolled, flaked or ground"
31999,1104120000,80,1972-01-01 00:00:00,,Of oats
32002,1104190000,80,1972-01-01 00:00:00,,Of other cereals
32006,1104199100,10,1972-01-01 00:00:00,,Other
32018,1104220000,80,1972-01-01 00:00:00,,Of oats
32025,1104230000,80,1972-01-01 00:00:00,,Of maize (corn)
32029,1104290000,80,1972-01-01 00:00:00,,Of other cereals
32057,1104300000,80,1972-01-01 00:00:00,,"Germ of cereals, whole, rolled, flaked or ground"
32060,1105000000,80,1972-01-01 00:00:00,,"Flour, meal, powder, flakes, granules and pellets of potatoes"
32063,1106000000,80,1972-01-01 00:00:00,,"Flour, meal and powder of the dried leguminous vegetables of heading|0713, of sago or of roots or tubers of heading|0714|or of the products of Chapter|8"
31949,1102209000,80,1972-01-01 00:00:00,,Other
32065,1106200000,80,1972-01-01 00:00:00,,Of sago or of roots or tubers of heading|0714
32079,1106300000,80,1972-01-01 00:00:00,,Of the products of Chapter|8
32081,1106309000,80,1972-01-01 00:00:00,,Other
32084,1107000000,80,1972-01-01 00:00:00,,"Malt, whether or not roasted"
32085,1107100000,80,1972-01-01 00:00:00,,Not roasted
32086,1107101100,10,1972-01-01 00:00:00,,Of wheat
32089,1107109100,10,1972-01-01 00:00:00,,Other
32093,1108000000,80,1972-01-01 00:00:00,,Starches; inulin
32094,1108110000,10,1972-01-01 00:00:00,,Starches
32102,1108190000,80,1972-01-01 00:00:00,,Other starches
32109,1200000000,80,1971-12-31 00:00:00,,"OIL SEEDS AND OLEAGINOUS FRUITS; MISCELLANEOUS GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER"
32110,1201000000,80,1972-01-01 00:00:00,,"Soya beans, whether or not broken"
32113,1202000000,80,1972-01-01 00:00:00,,"Groundnuts, not roasted or otherwise cooked, whether or not shelled or broken"
32119,1204000000,80,1972-01-01 00:00:00,,"Linseed, whether or not broken"
32122,1205000000,80,1972-01-01 00:00:00,,"Rape or colza seeds, whether or not broken"
32125,1206000000,80,1972-01-01 00:00:00,,"Sunflower seeds, whether or not broken"
32128,1206009100,10,1994-01-01 00:00:00,,Other
32131,1207000000,80,1972-01-01 00:00:00,,"Other oil seeds and oleaginous fruits, whether or not broken"
32141,1207400000,80,1972-01-01 00:00:00,,Sesamum seeds
32144,1207500000,80,1972-01-01 00:00:00,,Mustard seeds
32150,1207910000,10,1972-01-01 00:00:00,,Other
32151,1207910000,80,1972-01-01 00:00:00,,Poppy seeds
32157,1207990000,80,1972-01-01 00:00:00,,Other
32161,1207999100,10,1972-01-01 00:00:00,,Other
32166,1208000000,80,1972-01-01 00:00:00,,"Flours and meals of oil seeds or oleaginous fruits, other than those of mustard"
32169,1209000000,80,1972-01-01 00:00:00,,"Seeds, fruit and spores, of a kind used for sowing"
32173,1209210000,10,1972-01-01 00:00:00,,Seeds of forage plants
32175,1209220000,80,1972-01-01 00:00:00,,Clover (Trifolium spp.) seeds
32183,1209230000,80,1972-01-01 00:00:00,,Fescue seeds
32191,1209250000,80,1972-01-01 00:00:00,,"Ryegrass (Lolium multiflorum Lam., Lolium perenne L.) seeds"
32199,1209290000,80,1972-01-01 00:00:00,,Other
32219,1209910000,10,1972-01-01 00:00:00,,Other
32220,1209910000,80,1972-01-01 00:00:00,,Vegetable seeds
32225,1209990000,80,1972-01-01 00:00:00,,Other
32227,1209999100,10,1972-01-01 00:00:00,,Other
32229,1209999900,80,1972-01-01 00:00:00,,Other
32232,1210000000,80,1972-01-01 00:00:00,,"Hop cones, fresh or dried, whether or not ground, powdered or in the form of pellets; lupulin"
32233,1210100000,80,1972-01-01 00:00:00,,"Hop cones, neither ground nor powdered nor in the form of pellets"
32234,1210200000,80,1972-01-01 00:00:00,,"Hop cones, ground, powdered or in the form of pellets; lupulin"
32235,1210201000,80,1992-01-01 00:00:00,,"Hop cones, ground, powdered or in the form of pellets, with higher lupulin content; lupulin"
32236,1210209000,80,1992-01-01 00:00:00,,Other
32237,1211000000,80,1972-01-01 00:00:00,,"Plants and parts of plants (including seeds and fruits), of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered"
32240,1211900000,80,1972-01-01 00:00:00,,Other
32251,1212000000,80,1972-01-01 00:00:00,,"Locust beans, seaweeds and other algae, sugar beet and sugar cane, fresh, chilled, frozen or dried, whether or not ground; fruit stones and kernels and other vegetable products (including unroasted chicory roots of the variety Cichorium intybus sativum) of a kind used primarily for human consumption, not elsewhere specified or included"
32261,1212910000,10,1972-01-01 00:00:00,,Other
32262,1212910000,80,1972-01-01 00:00:00,,Sugar beet
32268,1212990000,80,1972-01-01 00:00:00,,Other
32271,1213000000,80,1972-01-01 00:00:00,,"Cereal straw and husks, unprepared, whether or not chopped, ground, pressed or in the form of pellets"
32272,1214000000,80,1972-01-01 00:00:00,,"Swedes, mangolds, fodder roots, hay, lucerne (alfalfa), clover, sainfoin, forage kale, lupines, vetches and similar forage products, whether or not in the form of pellets"
32274,1214900000,80,1972-01-01 00:00:00,,Other
32280,1300000000,80,1971-12-31 00:00:00,,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS"
32281,1301000000,80,1972-01-01 00:00:00,,"Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)"
32287,1302000000,80,1972-01-01 00:00:00,,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other mucilages and thickeners, whether or not modified, derived from vegetable products"
32288,1302110000,10,1972-01-01 00:00:00,,Vegetable saps and extracts
32291,1302130000,80,1972-01-01 00:00:00,,Of hops
32295,1302190000,80,1972-01-01 00:00:00,,Other
32301,1302200000,80,1972-01-01 00:00:00,,"Pectic substances, pectinates and pectates"
32302,1302201000,80,1972-01-01 00:00:00,,Dry
32317,1302209000,80,1972-01-01 00:00:00,,Other
32319,1302209011,10,1994-01-01 00:00:00,,Containing less than 5% by weight of added sugar
32332,1302310000,10,1972-01-01 00:00:00,,"Mucilages and thickeners, whether or not modified, derived from vegetable products"
32334,1302320000,80,1972-01-01 00:00:00,,"Mucilages and thickeners, whether or not modified, derived from locust beans, locust bean seeds or guar seeds"
32336,1302329000,80,1972-01-01 00:00:00,,Of guar seeds
32338,1400000000,80,1971-12-31 00:00:00,,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED
32339,1401000000,80,1972-01-01 00:00:00,,"Vegetable materials of a kind used primarily for plaiting (for example, bamboos, rattans, reeds, rushes, osier, raffia, cleaned, bleached or dyed cereal straw, and lime bark)"
32351,1404000000,80,1972-01-01 00:00:00,,Vegetable products not elsewhere specified or included
32354,1404900000,80,1972-01-01 00:00:00,,Other
32355,1500000000,80,1971-12-31 00:00:00,,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PREPARED EDIBLE FATS; ANIMAL OR VEGETABLE WAXES
32356,1501000000,80,1972-01-01 00:00:00,,"Pig fat (including lard) and poultry fat, other than that of heading|0209|or 1503"
32361,1502000000,80,1972-01-01 00:00:00,,"Fats of bovine animals, sheep or goats, other than those of heading|1503"
32367,1503000000,80,1972-01-01 00:00:00,,"Lard stearin, lard oil, oleostearin, oleo-oil and tallow oil, not emulsified or mixed or otherwise prepared"
32368,1503001100,10,1972-01-01 00:00:00,,Lard stearin and oleostearin
32373,1504000000,80,1972-01-01 00:00:00,,"Fats and oils and their fractions, of fish or marine mammals, whether or not refined, but not chemically modified"
32374,1504100000,80,1972-01-01 00:00:00,,Fish-liver oils and their fractions
32379,1504200000,80,1972-01-01 00:00:00,,"Fats and oils and their fractions, of fish, other than liver oils"
32380,1504201000,80,1972-01-01 00:00:00,,Solid fractions
32384,1504300000,80,1972-01-01 00:00:00,,"Fats and oils and their fractions, of marine mammals"
32391,1505000000,80,1972-01-01 00:00:00,,Wool grease and fatty substances derived therefrom (including lanolin)
32395,1507000000,80,1972-01-01 00:00:00,,"Soya-bean oil and its fractions, whether or not refined, but not chemically modified"
32396,1507100000,80,1972-01-01 00:00:00,,"Crude oil, whether or not degummed"
32399,1507900000,80,1972-01-01 00:00:00,,Other
32404,1508000000,80,1972-01-01 00:00:00,,"Groundnut oil and its fractions, whether or not refined, but not chemically modified"
32405,1508100000,80,1972-01-01 00:00:00,,Crude oil
32408,1508900000,80,1972-01-01 00:00:00,,Other
32411,1509000000,80,1972-01-01 00:00:00,,"Olive oil and its fractions, whether or not refined, but not chemically modified"
32412,1509100000,80,1972-01-01 00:00:00,,Virgin
32415,1509900000,80,1972-01-01 00:00:00,,Other
32416,1510000000,80,1972-01-01 00:00:00,,"Other oils and their fractions, obtained solely from olives, whether or not refined, but not chemically modified, including blends of these oils or fractions with oils or fractions of heading|1509"
32419,1511000000,80,1972-01-01 00:00:00,,"Palm oil and its fractions, whether or not refined, but not chemically modified"
32420,1511100000,80,1972-01-01 00:00:00,,Crude oil
32423,1511900000,80,1972-01-01 00:00:00,,Other
32424,1511901100,10,1972-01-01 00:00:00,,Solid fractions
32428,1511901900,80,1972-01-01 00:00:00,,Other
32431,1511909100,10,1972-01-01 00:00:00,,Other
32432,1511909100,80,1972-01-01 00:00:00,,For technical or industrial uses other than the manufacture of foodstuffs for human consumption
32434,1512000000,80,1972-01-01 00:00:00,,"Sunflower-seed, safflower or cotton-seed oil and fractions thereof, whether or not refined, but not chemically modified"
32435,1512110000,10,1972-01-01 00:00:00,,Sunflower-seed or safflower oil and fractions thereof
32436,1512110000,80,1972-01-01 00:00:00,,Crude oil
32440,1512119100,10,1972-01-01 00:00:00,,Other
32443,1512190000,80,1972-01-01 00:00:00,,Other
32444,1512191000,80,1972-01-01 00:00:00,,For technical or industrial uses other than the manufacture of foodstuffs for human consumption
32448,1512210000,10,1972-01-01 00:00:00,,Cotton-seed oil and its fractions
32449,1512210000,80,1972-01-01 00:00:00,,"Crude oil, whether or not gossypol has been removed"
32452,1512290000,80,1972-01-01 00:00:00,,Other
32455,1513000000,80,1972-01-01 00:00:00,,"Coconut (copra), palm kernel or babassu oil and fractions thereof, whether or not refined, but not chemically modified"
32456,1513110000,10,1972-01-01 00:00:00,,Coconut (copra) oil and its fractions
32457,1513110000,80,1972-01-01 00:00:00,,Crude oil
32458,1513111000,80,1972-01-01 00:00:00,,For technical or industrial uses other than the manufacture of foodstuffs for human consumption
32459,1513119100,10,1972-01-01 00:00:00,,Other
32462,1513190000,80,1972-01-01 00:00:00,,Other
32463,1513191100,10,1972-01-01 00:00:00,,Solid fractions
32470,1513193000,10,1972-01-01 00:00:00,,Other
32471,1513193000,80,1972-01-01 00:00:00,,For technical or industrial uses other than the manufacture of foodstuffs for human consumption
32472,1513199100,10,1972-01-01 00:00:00,,Other
32475,1513210000,10,1972-01-01 00:00:00,,Palm kernel or babassu oil and fractions thereof
32476,1513210000,80,1972-01-01 00:00:00,,Crude oil
32480,1513213000,10,1972-01-01 00:00:00,,Other
32488,1513290000,80,1972-01-01 00:00:00,,Other
32489,1513291100,10,1972-01-01 00:00:00,,Solid fractions
32496,1513293000,10,1972-01-01 00:00:00,,Other
32497,1513293000,80,1972-01-01 00:00:00,,For technical or industrial uses other than the manufacture of foodstuffs for human consumption
32500,1513295000,10,1972-01-01 00:00:00,,Other
32505,1514000000,80,1972-01-01 00:00:00,,"Rape, colza or mustard oil and fractions thereof, whether or not refined, but not chemically modified"
32514,1515000000,80,1972-01-01 00:00:00,,"Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified"
32515,1515110000,10,1972-01-01 00:00:00,,Linseed oil and its fractions
32517,1515190000,80,1972-01-01 00:00:00,,Other
32520,1515210000,10,1972-01-01 00:00:00,,Maize (corn) oil and its fractions
32521,1515210000,80,1972-01-01 00:00:00,,Crude oil
32524,1515290000,80,1972-01-01 00:00:00,,Other
32527,1515300000,80,1972-01-01 00:00:00,,Castor oil and its fractions
32531,1515500000,80,1972-01-01 00:00:00,,Sesame oil and its fractions
32532,1515501100,10,1972-01-01 00:00:00,,Crude oil
32535,1515509100,10,1972-01-01 00:00:00,,Other
32541,1515900000,80,1972-01-01 00:00:00,,Other
32543,1515902100,10,1972-01-01 00:00:00,,Tobacco-seed oil and its fractions
32544,1515902100,20,1972-01-01 00:00:00,,Crude oil
32547,1515903100,10,1972-01-01 00:00:00,,Other
32550,1515904000,10,1972-01-01 00:00:00,,Other oils and their fractions
32551,1515904000,20,1972-01-01 00:00:00,,Crude oils
32553,1515905100,10,1972-01-01 00:00:00,,Other
32493,1513291900,80,1972-01-01 00:00:00,,Other
32556,1515906000,10,1972-01-01 00:00:00,,Other
32558,1515909100,10,1972-01-01 00:00:00,,Other
32560,1515909900,80,1972-01-01 00:00:00,,"Solid, other; fluid"
32561,1516000000,80,1972-01-01 00:00:00,,"Animal or vegetable fats and oils and their fractions, partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared"
32562,1516100000,80,1972-01-01 00:00:00,,Animal fats and oils and their fractions
32563,1516101000,80,1972-01-01 00:00:00,,In immediate packings of a net content not exceeding 1|kg
32566,1516109000,80,1972-01-01 00:00:00,,Other
32571,1516200000,80,1972-01-01 00:00:00,,Vegetable fats and oils and their fractions
32573,1516209100,10,1972-01-01 00:00:00,,Other
32580,1517000000,80,1972-01-01 00:00:00,,"Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils or their fractions of heading|1516"
32581,1517100000,80,1972-01-01 00:00:00,,"Margarine, excluding liquid margarine"
32583,1517109000,80,1972-01-01 00:00:00,,Other
32584,1517900000,80,1972-01-01 00:00:00,,Other
32586,1517909100,10,1972-01-01 00:00:00,,Other
32589,1517909900,80,1972-01-01 00:00:00,,Other
32590,1518000000,80,1972-01-01 00:00:00,,"Animal or vegetable fats and oils and their fractions, boiled, oxidised, dehydrated, sulphurised, blown, polymerised by heat in vacuum or in inert gas or otherwise chemically modified, excluding those of heading|1516; inedible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, not elsewhere specified or included"
32592,1518003100,10,1972-01-01 00:00:00,,"Fixed vegetable oils, fluid, mixed, for technical or industrial uses other than the manufacture of foodstuffs for human consumption"
32605,1518009100,10,1993-01-01 00:00:00,,Other
32606,1518009100,80,1993-01-01 00:00:00,,"Animal or vegetable fats and oils and their fractions, boiled, oxidised, dehydrated, sulphurised, blown, polymerised by heat in vacuum or in inert gas or otherwise chemically modified, excluding those of heading|1516"
32607,1518009500,10,1993-01-01 00:00:00,,Other
32555,1515905900,80,1972-01-01 00:00:00,,"Solid, other; fluid"
32565,1516101090,80,1972-01-01 00:00:00,,Other
32608,1518009500,80,1993-01-01 00:00:00,,Inedible mixtures or preparations of animal or of animal and vegetable fats and oils and their fractions
32609,1518009900,80,1993-01-01 00:00:00,,Other
32638,1521000000,80,1972-01-01 00:00:00,,"Vegetable waxes (other than triglycerides), beeswax, other insect waxes and spermaceti, whether or not refined or coloured"
32642,1521900000,80,1972-01-01 00:00:00,,Other
32644,1521909100,10,1972-01-01 00:00:00,,"Beeswax and other insect waxes, whether or not refined or coloured"
32647,1522000000,80,1972-01-01 00:00:00,,Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes
32649,1522003100,10,1972-01-01 00:00:00,,Residues resulting from the treatment of fatty substances or animal or vegetable waxes
32650,1522003100,20,1972-01-01 00:00:00,,Containing oil having the characteristics of olive oil
32653,1522009100,10,1972-01-01 00:00:00,,Other
32656,1600000000,80,1971-12-31 00:00:00,,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
32657,1601000000,80,1972-01-01 00:00:00,,"Sausages and similar products, of meat, meat offal or blood; food preparations based on these products"
32658,1601001000,80,1972-01-01 00:00:00,,Of liver
32661,1601009100,10,1972-01-01 00:00:00,,Other
32662,1601009100,80,1972-01-01 00:00:00,,"Sausages, dry or for spreading, uncooked"
32668,1601009900,80,1972-01-01 00:00:00,,Other
32674,1602000000,80,1972-01-01 00:00:00,,"Other prepared or preserved meat, meat offal or blood"
32678,1602200000,80,1972-01-01 00:00:00,,Of liver of any animal
32686,1602310000,10,1972-01-01 00:00:00,,Of poultry of heading|0105
32687,1602310000,80,1972-01-01 00:00:00,,Of turkeys
32688,1602311100,10,1972-01-01 00:00:00,,Containing 57|% or more by weight of poultry meat or offal
32693,1602390000,80,1972-01-01 00:00:00,,Other
32699,1602410000,10,1972-01-01 00:00:00,,Of swine
32700,1602410000,80,1972-01-01 00:00:00,,Hams and cuts thereof
32703,1602420000,80,1972-01-01 00:00:00,,Shoulders and cuts thereof
32706,1602490000,80,1972-01-01 00:00:00,,"Other, including mixtures"
32707,1602491100,10,1972-01-01 00:00:00,,Of domestic swine
32708,1602491100,20,1972-01-01 00:00:00,,"Containing by weight 80|% or more of meat or meat offal, of any kind, including fats of any kind or origin"
32635,1520000000,80,1972-01-01 00:00:00,,"Glycerol, crude; glycerol waters and glycerol lyes"
32712,1602491900,80,1972-01-01 00:00:00,,Other
32716,1602500000,80,1972-01-01 00:00:00,,Of bovine animals
32718,1602503100,10,1993-01-01 00:00:00,,Other
32730,1602900000,80,1972-01-01 00:00:00,,"Other, including preparations of blood of any animal"
32734,1602903100,10,1972-01-01 00:00:00,,Other
32738,1602905100,10,1972-01-01 00:00:00,,Other
32740,1602906100,10,1972-01-01 00:00:00,,Other
32741,1602906100,20,1972-01-01 00:00:00,,Containing bovine meat or offal
32753,1603000000,80,1972-01-01 00:00:00,,"Extracts and juices of meat, fish or crustaceans, molluscs or other aquatic invertebrates"
32761,1604000000,80,1972-01-01 00:00:00,,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs
32762,1604110000,10,1972-01-01 00:00:00,,"Fish, whole or in pieces, but not minced"
32763,1604110000,80,1972-01-01 00:00:00,,Salmon
32768,1604120000,80,1972-01-01 00:00:00,,Herring
32769,1604121000,80,1972-01-01 00:00:00,,"Fillets, raw, merely coated with batter or breadcrumbs, whether or not pre-fried in oil, frozen"
32775,1604129100,10,1994-01-01 00:00:00,,Other
32776,1604129100,80,1994-01-01 00:00:00,,In airtight containers
32777,1604129900,80,1994-01-01 00:00:00,,Other
32778,1604130000,80,1972-01-01 00:00:00,,"Sardines, sardinella and brisling or sprats"
32782,1604131100,10,1993-01-01 00:00:00,,Sardines
32783,1604131100,80,1993-01-01 00:00:00,,In olive oil
32788,1604131900,80,1993-01-01 00:00:00,,Other
32793,1604139000,80,1972-01-01 00:00:00,,Other
32795,1604139091,10,1972-01-01 00:00:00,,Other
32798,1604140000,80,1972-01-01 00:00:00,,"Tuna, skipjack and bonito (Sarda spp.)"
32825,1604150000,80,1972-01-01 00:00:00,,Mackerel
32829,1604151100,10,1993-01-01 00:00:00,,Of the species Scomber scombrus and Scomber japonicus
32830,1604151100,80,1993-01-01 00:00:00,,Fillets
32833,1604151900,80,1993-01-01 00:00:00,,Other
32840,1604190000,80,1972-01-01 00:00:00,,Other
32841,1604191000,80,1972-01-01 00:00:00,,"Salmonidae, other than salmon"
32847,1604193100,10,1994-01-01 00:00:00,,"Fish of the genus Euthynnus, other than skipjack (Euthynnus (Katsuwonus) pelamis)"
32855,1604199100,10,1972-01-01 00:00:00,,Other
32856,1604199100,80,1972-01-01 00:00:00,,"Fillets, raw, merely coated with batter or breadcrumbs, whether or not pre-fried in oil, frozen"
32861,1604199200,10,1993-01-01 00:00:00,,Other
32863,1604199300,80,1993-01-01 00:00:00,,Coalfish (Pollachius virens)
32872,1604200000,80,1972-01-01 00:00:00,,Other prepared or preserved fish
32874,1604201000,10,1994-01-01 00:00:00,,Other
32875,1604201000,80,1972-01-01 00:00:00,,Of salmon
32881,1604203000,80,1972-01-01 00:00:00,,"Of Salmonidae, other than salmon"
32885,1604205000,80,1972-01-01 00:00:00,,"Of sardines, bonito, mackerel of the species Scomber scombrus and Scomber japonicus, fish of the species Orcynopsis unicolor"
32898,1604207000,80,1972-01-01 00:00:00,,"Of tuna, skipjack or other fish of the genus Euthynnus"
32903,1604209000,80,1972-01-01 00:00:00,,Of other fish
32824,1604149000,80,1972-01-01 00:00:00,,Bonito (Sarda spp.)
32914,1605000000,80,1972-01-01 00:00:00,,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved"
32915,1605100000,80,1972-01-01 00:00:00,,Crab
32956,1605300000,80,1972-01-01 00:00:00,,Lobster
32962,1605400000,80,1972-01-01 00:00:00,,Other crustaceans
32980,1700000000,80,1971-12-31 00:00:00,,SUGARS AND SUGAR CONFECTIONERY
32981,1701000000,80,1972-01-01 00:00:00,,"Cane or beet sugar and chemically pure sucrose, in solid form"
33002,1701120000,80,1972-01-01 00:00:00,,Beet sugar
33009,1701910000,10,1972-01-01 00:00:00,,Other
33011,1701990000,80,1972-01-01 00:00:00,,Other
33018,1702000000,80,1972-01-01 00:00:00,,"Other sugars, including chemically pure lactose, maltose, glucose and fructose, in solid form; sugar syrups not containing added flavouring or colouring matter; artificial honey, whether or not mixed with natural honey; caramel"
33022,1702200000,80,1972-01-01 00:00:00,,Maple sugar and maple syrup
33023,1702201000,80,1972-01-01 00:00:00,,"Maple sugar in solid form, containing added flavouring or colouring matter"
33024,1702209000,80,1972-01-01 00:00:00,,Other
33025,1702300000,80,1972-01-01 00:00:00,,"Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20|% by weight of fructose"
33034,1702400000,80,1972-01-01 00:00:00,,"Glucose and glucose syrup, containing in the dry state at least 20|% but less than 50|% by weight of fructose, excluding invert sugar"
33038,1702600000,80,1972-01-01 00:00:00,,"Other fructose and fructose syrup, containing in the dry state more than 50|% by weight of fructose, excluding invert sugar"
33043,1702900000,80,1972-01-01 00:00:00,,"Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50|% by weight of fructose"
33044,1702901000,80,1972-01-01 00:00:00,,Chemically pure maltose
33048,1702907100,10,1972-01-01 00:00:00,,Caramel
33050,1702907500,10,1972-01-01 00:00:00,,Other
33056,1703000000,80,1972-01-01 00:00:00,,Molasses resulting from the extraction or refining of sugar
33059,1704000000,80,1972-01-01 00:00:00,,"Sugar confectionery (including white chocolate), not containing cocoa"
33060,1704100000,80,1972-01-01 00:00:00,,"Chewing gum, whether or not sugar-coated"
33067,1704900000,80,1972-01-01 00:00:00,,Other
32964,1605400020,80,1992-01-01 00:00:00,,Norway lobsters (Nephrops norvegicus)
33070,1704905100,10,1972-01-01 00:00:00,,Other
33079,1704906500,10,1972-01-01 00:00:00,,Other
33083,1704908100,10,1972-01-01 00:00:00,,Other
33085,1704909900,80,1972-01-01 00:00:00,,Other
33088,1800000000,80,1971-12-31 00:00:00,,COCOA AND COCOA PREPARATIONS
33091,1803000000,80,1972-01-01 00:00:00,,"Cocoa paste, whether or not defatted"
33096,1806000000,80,1972-01-01 00:00:00,,Chocolate and other food preparations containing cocoa
33097,1806100000,80,1972-01-01 00:00:00,,"Cocoa powder, containing added sugar or other sweetening matter"
33106,1806103000,80,1972-01-01 00:00:00,,Containing 65|% or more but less than 80|% by weight of sucrose (including invert sugar expressed as sucrose) or isoglucose expressed as sucrose
33112,1806200000,80,1972-01-01 00:00:00,,"Other preparations in blocks, slabs or bars weighing more than 2|kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings, of a content exceeding 2|kg"
33113,1806201000,80,1972-01-01 00:00:00,,Containing 31|% or more by weight of cocoa butter or containing a combined weight of 31|% or more of cocoa butter and milkfat
