Commodity,Suffix,Start,End,Description,Indents
40330,4504109100,10,1994-01-01 00:00:00,,Other
40333,4504900000,80,1972-01-01 00:00:00,,Other
40339,4600000000,80,1971-12-31 00:00:00,,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK"
40340,4601000000,80,1972-01-01 00:00:00,,"Plaits and similar products of plaiting materials, whether or not assembled into strips; plaiting materials, plaits and similar products of plaiting materials, bound together in parallel strands or woven, in sheet form, whether or not being finished articles (for example, mats, matting, screens)"
40351,4601990000,80,1972-01-01 00:00:00,,Other
40354,4602000000,80,1972-01-01 00:00:00,,"Basketwork, wickerwork and other articles, made directly to shape from plaiting materials or made up from goods of heading|4601; articles of loofah"
40363,4700000000,80,1971-12-31 00:00:00,,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; RECOVERED (WASTE AND SCRAP) PAPER OR PAPERBOARD
40364,4701000000,80,1972-01-01 00:00:00,,Mechanical wood pulp
40368,4703000000,80,1972-01-01 00:00:00,,"Chemical wood pulp, soda or sulphate, other than dissolving grades"
40369,4703110000,10,1972-01-01 00:00:00,,Unbleached
40372,4703210000,10,1972-01-01 00:00:00,,Semi-bleached or bleached
40375,4704000000,80,1972-01-01 00:00:00,,"Chemical wood pulp, sulphite, other than dissolving grades"
40376,4704110000,10,1972-01-01 00:00:00,,Unbleached
40379,4704210000,10,1972-01-01 00:00:00,,Semi-bleached or bleached
40383,4706000000,80,1972-01-01 00:00:00,,Pulps of fibres derived from recovered (waste and scrap) paper or paperboard or of other fibrous cellulosic material
40385,4706910000,10,1972-01-01 00:00:00,,Other
40391,4707000000,80,1972-01-01 00:00:00,,Recovered (waste and scrap) paper or paperboard
40394,4707300000,80,1972-01-01 00:00:00,,"Paper or paperboard made mainly of mechanical pulp (for example, newspapers, journals and similar printed matter)"
40397,4707900000,80,1972-01-01 00:00:00,,"Other, including unsorted waste and scrap"
40400,4800000000,80,1971-12-31 00:00:00,,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD"
40406,4802000000,80,1972-01-01 00:00:00,,"Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, and non-perforated punchcards and punch-tape paper, in rolls or rectangular (including square) sheets, of any size, other than paper of heading|4801|or 4803; handmade paper and paperboard"
40412,4802400000,80,1972-01-01 00:00:00,,Wallpaper base
40450,4803000000,80,1972-01-01 00:00:00,,"Toilet or facial tissue stock, towel or napkin stock and similar paper of a kind used for household or sanitary purposes, cellulose wadding and webs of cellulose fibres, whether or not creped, crinkled, embossed, perforated, surface-coloured, surface-decorated or printed, in rolls or sheets"
40452,4803003100,10,1972-01-01 00:00:00,,"Creped paper and webs of cellulose fibres (tissues), weighing, per ply"
40456,4804000000,80,1972-01-01 00:00:00,,"Uncoated kraft paper and paperboard, in rolls or sheets, other than that of heading|4802|or 4803"
40457,4804110000,10,1972-01-01 00:00:00,,Kraftliner
40458,4804110000,80,1972-01-01 00:00:00,,Unbleached
40459,4804111100,10,1972-01-01 00:00:00,,Of which not less than 80|% by weight of the total fibre content consists of coniferous fibres obtained by the chemical sulphate or soda process
40470,4804190000,80,1972-01-01 00:00:00,,Other
40481,4804210000,10,1972-01-01 00:00:00,,Sack kraft paper
40482,4804210000,80,1972-01-01 00:00:00,,Unbleached
40485,4804290000,80,1972-01-01 00:00:00,,Other
40488,4804310000,10,1972-01-01 00:00:00,,Other kraft paper and paperboard weighing 150|g/m$2|or less
40489,4804310000,80,1972-01-01 00:00:00,,Unbleached
40496,4804390000,80,1972-01-01 00:00:00,,Other
40503,4804410000,10,1972-01-01 00:00:00,,Other kraft paper and paperboard weighing more than 150|g/m$2|but less than 225|g/m$2
40504,4804410000,80,1972-01-01 00:00:00,,Unbleached
40515,4804510000,10,1972-01-01 00:00:00,,Other kraft paper and paperboard weighing 225|g/m$2|or more
40522,4804590000,80,1972-01-01 00:00:00,,Other
40525,4805000000,80,1972-01-01 00:00:00,,"Other uncoated paper and paperboard, in rolls or sheets, not further worked or processed than as specified in note|3|to this chapter"
40455,4803009000,80,1972-01-01 00:00:00,,Other
40560,4806000000,80,1972-01-01 00:00:00,,"Vegetable parchment, greaseproof papers, tracing papers and glassine and other glazed transparent or translucent papers, in rolls or sheets"
40564,4806400000,80,1972-01-01 00:00:00,,Glassine and other glazed transparent or translucent papers
40567,4807000000,80,1972-01-01 00:00:00,,"Composite paper and paperboard (made by sticking flat layers of paper or paperboard together with an adhesive), not surface-coated or impregnated, whether or not internally reinforced, in rolls or sheets"
40576,4808000000,80,1972-01-01 00:00:00,,"Paper and paperboard, corrugated (with or without glued flat surface sheets), creped, crinkled, embossed or perforated, in rolls or sheets, other than paper of the kind described in heading|4803"
40583,4809000000,80,1972-01-01 00:00:00,,"Carbon paper, self-copy paper and other copying or transfer papers (including coated or impregnated paper for duplicator stencils or offset plates), whether or not printed, in rolls or sheets"
40588,4809900000,80,1972-01-01 00:00:00,,Other
40591,4810000000,80,1972-01-01 00:00:00,,"Paper and paperboard, coated on one or both sides with kaolin (China clay) or other inorganic substances, with or without a binder, and with no other coating, whether or not surface-coloured, surface-decorated or printed, in rolls or rectangular (including square) sheets, of any size"
40608,4810290000,80,1972-01-01 00:00:00,,Other
40614,4810310000,10,1972-01-01 00:00:00,,"Kraft paper and paperboard, other than that of a kind used for writing, printing or other graphic purposes"
40616,4810320000,80,1972-01-01 00:00:00,,"Bleached uniformly throughout the mass and of which more than 95|% by weight of the total fibre content consists of wood fibres obtained by a chemical process, and weighing more than 150|g/m$2"
40625,4810990000,80,1972-01-01 00:00:00,,Other
40626,4810991000,80,1972-01-01 00:00:00,,"Bleached paper and paperboard, coated with kaolin"
40629,4811000000,80,1972-01-01 00:00:00,,"Paper, paperboard, cellulose wadding and webs of cellulose fibres, coated, impregnated, covered, surface-coloured, surface-decorated or printed, in rolls or rectangular (including square) sheets, of any size, other than goods of the kind described in heading|4803, 4809|or 4810"
40640,4811900000,80,1972-01-01 00:00:00,,"Other paper, paperboard, cellulose wadding and webs of cellulose fibres"
40648,4813000000,80,1972-01-01 00:00:00,,"Cigarette paper, whether or not cut to size or in the form of booklets or tubes"
40651,4813900000,80,1972-01-01 00:00:00,,Other
40654,4814000000,80,1972-01-01 00:00:00,,Wallpaper and similar wallcoverings; window transparencies of paper
40658,4814900000,80,1972-01-01 00:00:00,,Other
40662,4816000000,80,1972-01-01 00:00:00,,"Carbon paper, self-copy paper and other copying or transfer papers (other than those of heading|4809), duplicator stencils and offset plates, of paper, whether or not put up in boxes"
40666,4816900000,80,1972-01-01 00:00:00,,Other
40667,4817000000,80,1972-01-01 00:00:00,,"Envelopes, letter cards, plain postcards and correspondence cards, of paper or paperboard; boxes, pouches, wallets and writing compendiums, of paper or paperboard, containing an assortment of paper stationery"
40671,4818000000,80,1972-01-01 00:00:00,,"Toilet paper and similar paper, cellulose wadding or webs of cellulose fibres, of a kind used for household or sanitary purposes, in rolls of a width not exceeding 36|cm, or cut to size or shape; handkerchiefs, cleansing tissues, towels, tablecloths, serviettes, bedsheets and similar household, sanitary or hospital articles, articles of apparel and clothing accessories, of paper pulp, paper, cellulose wadding or webs of cellulose fibres"
40672,4818100000,80,1972-01-01 00:00:00,,Toilet paper
40675,4818200000,80,1972-01-01 00:00:00,,"Handkerchiefs, cleansing or facial tissues and towels"
40679,4818209100,10,1972-01-01 00:00:00,,Hand towels
40700,4818900000,80,1972-01-01 00:00:00,,Other
40707,4819000000,80,1972-01-01 00:00:00,,"Cartons, boxes, cases, bags and other packing containers, of paper, paperboard, cellulose wadding or webs of cellulose fibres; box files, letter trays, and similar articles, of paper or paperboard, of a kind used in offices, shops or the like"
40718,4820000000,80,1972-01-01 00:00:00,,"Registers, account books, notebooks, order books, receipt books, letter pads, memorandum pads, diaries and similar articles, exercise books, blotting pads, binders (loose-leaf or other), folders, file covers, manifold business forms, interleaved carbon sets and other articles of stationery, of paper or paperboard; albums for samples or for collections and book covers, of paper or paperboard"
40719,4820100000,80,1972-01-01 00:00:00,,"Registers, account books, notebooks, order books, receipt books, letter pads, memorandum pads, diaries and similar articles"
40733,4821000000,80,1972-01-01 00:00:00,,"Paper or paperboard labels of all kinds, whether or not printed"
40734,4821100000,80,1972-01-01 00:00:00,,Printed
40737,4821900000,80,1972-01-01 00:00:00,,Other
40740,4822000000,80,1972-01-01 00:00:00,,"Bobbins, spools, cops and similar supports, of paper pulp, paper or paperboard (whether or not perforated or hardened)"
40743,4823000000,80,1972-01-01 00:00:00,,"Other paper, paperboard, cellulose wadding and webs of cellulose fibres, cut to size or shape; other articles of paper pulp, paper, paperboard, cellulose wadding or webs of cellulose fibres"
40773,4823700000,80,1972-01-01 00:00:00,,Moulded or pressed articles of paper pulp
40778,4823900000,80,1972-01-01 00:00:00,,Other
40797,4900000000,80,1971-12-31 00:00:00,,"PRINTED BOOKS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS"
40798,4901000000,80,1972-01-01 00:00:00,,"Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets"
40800,4901910000,10,1972-01-01 00:00:00,,Other
40715,4819400000,80,1972-01-01 00:00:00,,"Other sacks and bags, including cones"
40803,4902000000,80,1972-01-01 00:00:00,,"Newspapers, journals and periodicals, whether or not illustrated or containing advertising material"
40811,4905000000,80,1972-01-01 00:00:00,,"Maps and hydrographic or similar charts of all kinds, including atlases, wall maps, topographical plans and globes, printed"
40813,4905910000,10,1972-01-01 00:00:00,,Other
40817,4907000000,80,1972-01-01 00:00:00,,"Unused postage, revenue or similar stamps of current or new issue in the country in which they have, or will have, a recognised face value; stamp-impressed paper; banknotes; cheque forms; stock, share or bond certificates and similar documents of title"
40823,4908000000,80,1972-01-01 00:00:00,,Transfers (decalcomanias)
40830,4911000000,80,1972-01-01 00:00:00,,"Other printed matter, including printed pictures and photographs"
40831,4911100000,80,1972-01-01 00:00:00,,"Trade advertising material, commercial catalogues and the like"
40834,4911910000,10,1972-01-01 00:00:00,,Other
40835,4911910000,80,1972-01-01 00:00:00,,"Pictures, designs and photographs"
55059,4016995200,10,1995-01-01 00:00:00,,For motor vehicles of headings|8701|to 8705
59722,4010110000,10,1996-01-01 00:00:00,,Conveyor belts or belting
59738,4403410000,10,1996-01-01 00:00:00,,"Other, of tropical wood"
59740,4403490000,80,1996-01-01 00:00:00,,Other
59761,4407250000,80,1996-01-01 00:00:00,,"Dark red meranti, light red meranti and meranti bakau"
59771,4407260000,80,1996-01-01 00:00:00,,"White lauan, white meranti, white seraya, yellow meranti and alan"
59781,4407290000,80,1996-01-01 00:00:00,,Other
59784,4407292000,10,1996-01-01 00:00:00,,Other
59796,4407298300,10,1996-01-01 00:00:00,,Other
59804,4408310000,10,1996-01-01 00:00:00,,Of tropical wood
59805,4408310000,80,1996-01-01 00:00:00,,"Dark red meranti, light red meranti and meranti bakau"
59807,4408312100,10,1996-01-01 00:00:00,,Other
59811,4408390000,80,1996-01-01 00:00:00,,Other
59814,4408392100,10,1996-01-01 00:00:00,,Other
59825,4408397000,10,1996-01-01 00:00:00,,Other
59838,4408903500,10,1996-01-01 00:00:00,,Other
70943,4407253000,10,2000-01-01 00:00:00,,Other
70945,4407263000,10,2000-01-01 00:00:00,,Other
70954,4408391500,10,2000-01-01 00:00:00,,"Acajou d'Afrique, limba, mahogany (Swietenia spp.), obeche, okoumé, palissandre de Para, palissandre de Rio, palissandre de Rose, sapelli, sipo, virola and white lauan"
70956,4408395500,10,2000-01-01 00:00:00,,Other
59777,4407265000,80,1996-01-01 00:00:00,,Sanded
73513,4009110000,10,2002-01-01 00:00:00,,Not reinforced or otherwise combined with other materials
73516,4009120000,80,2002-01-01 00:00:00,,With fittings
73519,4009210000,10,2002-01-01 00:00:00,,Reinforced or otherwise combined only with metal
73521,4009220000,80,2002-01-01 00:00:00,,With fittings
73524,4009310000,10,2002-01-01 00:00:00,,Reinforced or otherwise combined only with textile materials
73526,4009320000,80,2002-01-01 00:00:00,,With fittings
73529,4009410000,10,2002-01-01 00:00:00,,Reinforced or otherwise combined with other materials
73531,4009420000,80,2002-01-01 00:00:00,,With fittings
73534,4010310000,10,2002-01-01 00:00:00,,Transmission belts or belting
73535,4010310000,80,2002-01-01 00:00:00,,"Endless transmission belts of trapezoidal cross-section (V-belts), V-ribbed, of an outside circumference exceeding 60|cm but not exceeding 180|cm"
73538,4010330000,80,2002-01-01 00:00:00,,"Endless transmission belts of trapezoidal cross-section (V-belts), V-ribbed, of an outside circumference exceeding 180|cm but not exceeding 240|cm"
73541,4010390000,80,2002-01-01 00:00:00,,Other
73559,4012110000,10,2002-01-01 00:00:00,,Retreaded tyres
73561,4012120000,80,2002-01-01 00:00:00,,Of a kind used on buses or lorries
