UNB+XXIB:1+CEC/XXI/B5+               GB+16092018:2000+TARIC'
UNH+TGBGB18116+8116'
001605172643000+00000161103639823490   10110702000000           200620181R1708920200620181R170892000000040000030256                '
001605304543020+00014069303640242CD 821  '
001605304643020+00014079303642980CD 823  '
001605304643020+00014080303642980CD 821  '
001605304743020+00014090303640274CD 823  '
001605304743020+00014091303640274CD 821  '
001605304843020+00014101303642674CD 823  '
001605304843020+00014102303642674CD 821  '
001605304943020+00014112303640306CD 823  '
001605304943020+00014113303640306CD 821  '
001605305043020+00014123303640338CD 823  '
001605305043020+00014124303640338CD 821  '
001605305143020+00014134303640370CD 823  '
001605305143020+00014135303640370CD 821  '
001605305243020+00014145303640402CD 823  '
001605305243020+00014146303640402CD 821  '
001605305343020+00014156303640434CD 823  '
001605305343020+00014157303640434CD 821  '
001605305443020+00014167303640466CD 823  '
001605305443020+00014168303640466CD 821  '
001605305543020+00014178303640498CD 823  '
001605305543020+00014179303640498CD 821  '
001605305643020+00014189303640530CD 823  '
001605305643020+00014190303640530CD 821  '
001605305743020+00014200303640562CD 823  '
001605305743020+00014201303640562CD 821  '
001605305843020+00014211303640594CD 823  '
001605305843020+00014212303640594CD 821  '
001605305943020+00014222303640626CD 823  '
001605305943020+00014223303640626CD 821  '
001605306043020+00014233303640658CD 823  '
001605306043020+00014234303640658CD 821  '
001605306143020+00014244303640690CD 823  '
001605306143020+00014245303640690CD 821  '
001605306243020+00014255303640722CD 823  '
001605306243020+00014256303640722CD 821  '
001605306343020+00014266303640754CD 823  '
001605306343020+00014267303640754CD 821  '
001605306443020+00014277303640786CD 823  '
001605306443020+00014278303640786CD 821  '
001605306543020+00014288303640818CD 823  '
001605306543020+00014289303640818CD 821  '
001605306643020+00014299303640850CD 823  '
001605306643020+00014300303640850CD 821  '
001605306743020+00014310303642706CD 823  '
001605306743020+00014311303642706CD 821  '
001605306843020+00014321303639752CD 823  '
001605306843020+00014322303639752CD 821  '
001605306943020+00014332303640882CD 823  '
001605306943020+00014333303640882CD 821  '
001605307043020+00014343303640914CD 823  '
001605307043020+00014344303640914CD 821  '
001605307143020+00014354303642738CD 823  '
001605307143020+00014355303642738CD 821  '
001605307243020+00014365303640946CD 823  '
001605307243020+00014366303640946CD 821  '
001605307343020+00014376303640978CD 823  '
001605307343020+00014377303640978CD 821  '
001605307443020+00014387303641010CD 823  '
001605307443020+00014388303641010CD 821  '
001605307543020+00014398303641042CD 823  '
001605307543020+00014399303641042CD 821  '
001605307643020+00014409303641074CD 823  '
001605307643020+00014410303641074CD 821  '
001605307743020+00014420303641106CD 823  '
001605307743020+00014421303641106CD 821  '
001605307843020+00014431303641138CD 823  '
001605307843020+00014432303641138CD 821  '
001605307943020+00014442303641170CD 823  '
001605307943020+00014443303641170CD 821  '
001605308043020+00014453303641202CD 823  '
001605308043020+00014454303641202CD 821  '
001605308143020+00014464303641234CD 823  '
001605308143020+00014465303641234CD 821  '
001605308243020+00014475303641266CD 823  '
001605308243020+00014476303641266CD 821  '
001605308343020+00014486303641298CD 823  '
001605308343020+00014487303641298CD 821  '
001605308443020+00014497303641330CD 823  '
001605308443020+00014498303641330CD 821  '
001605308543020+00014508303641362CD 823  '
001605308543020+00014509303641362CD 821  '
001605308643020+00014519303641394CD 823  '
001605308643020+00014520303641394CD 821  '
001605308743020+00014530303641426CD 823  '
001605308743020+00014531303641426CD 821  '
001605308843020+00014541303641458CD 823  '
001605308843020+00014542303641458CD 821  '
001605308943020+00014552303641490CD 823  '
001605308943020+00014553303641490CD 821  '
001605309043020+00014563303641522CD 823  '
001605309043020+00014564303641522CD 821  '
001605309143020+00014574303642770CD 823  '
001605309143020+00014575303642770CD 821  '
001605309243020+00014585303641554CD 823  '
001605309243020+00014586303641554CD 821  '
001605309343020+00014596303641586CD 823  '
001605309343020+00014597303641586CD 821  '
001605309443020+00014607303642514CD 823  '
001605309443020+00014608303642514CD 821  '
001605309543020+00014618303641618CD 823  '
001605309543020+00014619303641618CD 821  '
001605309643020+00014629303642802CD 823  '
001605309643020+00014630303642802CD 821  '
001605309743020+00014640303641650CD 823  '
001605309743020+00014641303641650CD 821  '
001605309843020+00014651303641682CD 823  '
001605309843020+00014652303641682CD 821  '
001605309943020+00014662303642834CD 823  '
001605309943020+00014663303642834CD 821  '
001605310043020+00014673303641714CD 823  '
001605310043020+00014674303641714CD 821  '
001605310143020+00014684303641746CD 823  '
001605310143020+00014685303641746CD 821  '
001605310243020+00014695303641778CD 823  '
001605310243020+00014696303641778CD 821  '
001605310343020+00014706303641810CD 823  '
001605310343020+00014707303641810CD 821  '
001605310443020+00014717303642884CD 823  '
001605310443020+00014718303642884CD 821  '
001605310543020+00014728303641842CD 823  '
001605310543020+00014729303641842CD 821  '
001605310643020+00014739303641874CD 823  '
001605310643020+00014740303641874CD 821  '
001605310743020+00014750303641906CD 823  '
001605310743020+00014751303641906CD 821  '
001605310843020+00014761303641938CD 823  '
001605310843020+00014762303641938CD 821  '
001605310943020+00014772303641970CD 823  '
001605310943020+00014773303641970CD 821  '
001605311043020+00014783303642002CD 823  '
001605311043020+00014784303642002CD 821  '
001605311143020+00014794303642034CD 823  '
001605311143020+00014795303642034CD 821  '
001605311243020+00014805303642916CD 823  '
001605311243020+00014806303642916CD 821  '
001605311343020+00014816303642066CD 823  '
001605311343020+00014817303642066CD 821  '
001605311443020+00014827303642098CD 823  '
001605311443020+00014828303642098CD 821  '
001605311543020+00014838303642130CD 823  '
001605311543020+00014839303642130CD 821  '
001605311643020+00014849303642162CD 823  '
001605311643020+00014850303642162CD 821  '
001605311743020+00014860303642194CD 823  '
001605311743020+00014861303642194CD 821  '
001605311843020+00014871303642226CD 823  '
001605311843020+00014872303642226CD 821  '
001605311943020+00014882303642258CD 823  '
001605311943020+00014883303642258CD 821  '
001605312043020+00014893303642290CD 823  '
001605312043020+00014894303642290CD 821  '
001605312143020+00014904303642322CD 823  '
001605312143020+00014905303642322CD 821  '
001605312243020+00014915303642948CD 823  '
001605312243020+00014916303642948CD 821  '
001605312343020+00014926303642354CD 823  '
001605312343020+00014927303642354CD 821  '
001605312443020+00014937303642386CD 823  '
001605312443020+00014938303642386CD 821  '
001605312543020+00014948303642418CD 823  '
001605312543020+00014949303642418CD 821  '
001605312643020+00014959303642450CD 823  '
001605312643020+00014960303642450CD 821  '
001605312743020+00014970303642482CD 823  '
001605312743020+00014971303642482CD 821  '
001605312843020+00014981303639690CD 823  '
001605312843020+00014982303639690CD 821  '
001605312943020+00014992303639706CD 823  '
001605312943020+00014993303639706CD 821  '
001605313043020+00015003303639710CD 823  '
001605313043020+00015004303639710CD 821  '
001605313143020+00015014303639738CD 823  '
001605313143020+00015015303639738CD 821  '
001605313243020+00015025303639770CD 823  '
001605313243020+00015026303639770CD 821  '
001605313343020+00015036303639786CD 823  '
001605313343020+00015037303639786CD 821  '
001605313443020+00015047303639842CD 823  '
001605313443020+00015048303639842CD 821  '
001605313543020+00015058303642547CD 823  '
001605313543020+00015059303642547CD 821  '
001605313643020+00015069303639808CD 823  '
001605313643020+00015070303639808CD 821  '
001605313743020+00015080303639987CD 823  '
001605313743020+00015081303639987CD 821  '
001605313843020+00015091303642579CD 823  '
001605313843020+00015092303642579CD 821  '
001605313943020+00015102303642611CD 823  '
001605313943020+00015103303642611CD 821  '
001605314043020+00015113303642643CD 823  '
001605314043020+00015114303642643CD 821  '
001605314143020+00015124303640019CD 823  '
001605314143020+00015125303640019CD 821  '
001605314243020+00015135303640051CD 823  '
001605314243020+00015136303640051CD 821  '
001605314343020+00015146303640083CD 823  '
001605314343020+00015147303640083CD 821  '
001605314443020+00015157303640115CD 823  '
001605314443020+00015158303640115CD 821  '
001605314543020+00015168303640147CD 823  '
001605314543020+00015169303640147CD 821  '
001605314643020+00015179303640179CD 823  '
001605314643020+00015180303640179CD 821  '
001605314743020+00015190303640211CD 823  '
001605314743020+00015191303640211CD 821  '
001605314843020+00015201303640243CD 823  '
001605314843020+00015202303640243CD 821  '
001605314943020+00015212303642981CD 823  '
001605314943020+00015213303642981CD 821  '
001605315043020+00015223303640275CD 823  '
001605315043020+00015224303640275CD 821  '
001605315143020+00015234303642675CD 823  '
001605315143020+00015235303642675CD 821  '
001605315243020+00015245303640307CD 823  '
001605315243020+00015246303640307CD 821  '
001605315343020+00015256303640339CD 823  '
001605315343020+00015257303640339CD 821  '
001605315443020+00015267303640371CD 823  '
001605315443020+00015268303640371CD 821  '
001605315543020+00015278303640403CD 823  '
001605315543020+00015279303640403CD 821  '
001605315643020+00015289303640435CD 823  '
001605315643020+00015290303640435CD 821  '
001605315743020+00015300303640467CD 823  '
001605315743020+00015301303640467CD 821  '
001605315843020+00015311303640499CD 823  '
001605315843020+00015312303640499CD 821  '
001605315943020+00015322303640531CD 823  '
001605315943020+00015323303640531CD 821  '
001605316043020+00015333303640563CD 823  '
001605316043020+00015334303640563CD 821  '
001605316143020+00015344303640595CD 823  '
001605316143020+00015345303640595CD 821  '
001605316243020+00015355303640627CD 823  '
001605316243020+00015356303640627CD 821  '
001605316343020+00015366303640659CD 823  '
001605316343020+00015367303640659CD 821  '
001605316443020+00015377303640691CD 823  '
001605316443020+00015378303640691CD 821  '
001605316543020+00015388303640723CD 823  '
001605316543020+00015389303640723CD 821  '
001605316643020+00015399303640755CD 823  '
001605316643020+00015400303640755CD 821  '
001605316743020+00015410303640787CD 823  '
001605316743020+00015411303640787CD 821  '
001605316843020+00015421303640819CD 823  '
001605316843020+00015422303640819CD 821  '
001605316943020+00015432303640851CD 823  '
001605316943020+00015433303640851CD 821  '
001605317043020+00015443303642707CD 823  '
001605317043020+00015444303642707CD 821  '
001605317143020+00015454303639754CD 823  '
001605317143020+00015455303639754CD 821  '
001605317243020+00015465303640883CD 823  '
001605317243020+00015466303640883CD 821  '
001605317343020+00015476303640915CD 823  '
001605317343020+00015477303640915CD 821  '
001605317443020+00015487303642739CD 823  '
001605317443020+00015488303642739CD 821  '
001605317543020+00015498303640947CD 823  '
001605317543020+00015499303640947CD 821  '
001605317643020+00015509303640979CD 823  '
001605317643020+00015510303640979CD 821  '
001605317743020+00015520303641011CD 823  '
001605317743020+00015521303641011CD 821  '
001605317843020+00015531303641043CD 823  '
001605317843020+00015532303641043CD 821  '
001605317943020+00015542303641075CD 823  '
001605317943020+00015543303641075CD 821  '
001605318043020+00015553303641107CD 823  '
001605318043020+00015554303641107CD 821  '
001605318143020+00015564303641139CD 823  '
001605318143020+00015565303641139CD 821  '
001605318243020+00015575303641171CD 823  '
001605318243020+00015576303641171CD 821  '
001605318343020+00015586303641203CD 823  '
001605318343020+00015587303641203CD 821  '
001605318443020+00015597303641235CD 823  '
001605318443020+00015598303641235CD 821  '
001605318543020+00015608303641267CD 823  '
001605318543020+00015609303641267CD 821  '
001605318643020+00015619303641299CD 823  '
001605318643020+00015620303641299CD 821  '
001605318743020+00015630303641331CD 823  '
001605318743020+00015631303641331CD 821  '
001605318843020+00015641303641363CD 823  '
001605318843020+00015642303641363CD 821  '
001605318943020+00015652303641395CD 823  '
001605318943020+00015653303641395CD 821  '
001605319043020+00015663303641427CD 823  '
001605319043020+00015664303641427CD 821  '
001605319143020+00015674303641459CD 823  '
001605319143020+00015675303641459CD 821  '
001605319243020+00015685303641491CD 823  '
001605319243020+00015686303641491CD 821  '
001605319343020+00015696303641523CD 823  '
001605319343020+00015697303641523CD 821  '
001605319443020+00015707303642771CD 823  '
001605319443020+00015708303642771CD 821  '
001605319543020+00015718303641555CD 823  '
001605319543020+00015719303641555CD 821  '
001605319643020+00015729303641587CD 823  '
001605319643020+00015730303641587CD 821  '
001605319743020+00015740303642515CD 823  '
001605319743020+00015741303642515CD 821  '
001605319843020+00015751303641619CD 823  '
001605319843020+00015752303641619CD 821  '
001605319943020+00015762303642803CD 823  '
001605319943020+00015763303642803CD 821  '
001605320043020+00015773303641651CD 823  '
001605320043020+00015774303641651CD 821  '
001605320143020+00015784303641683CD 823  '
001605320143020+00015785303641683CD 821  '
001605320243020+00015795303642835CD 823  '
001605320243020+00015796303642835CD 821  '
001605320343020+00015806303641715CD 823  '
001605320343020+00015807303641715CD 821  '
001605320443020+00015817303641747CD 823  '
001605320443020+00015818303641747CD 821  '
001605320543020+00015828303641779CD 823  '
001605320543020+00015829303641779CD 821  '
001605320643020+00015839303641811CD 823  '
001605320643020+00015840303641811CD 821  '
001605320743020+00015850303642885CD 823  '
001605320743020+00015851303642885CD 821  '
001605320843020+00015861303641843CD 823  '
001605320843020+00015862303641843CD 821  '
001605320943020+00015872303641875CD 823  '
001605320943020+00015873303641875CD 821  '
001605321043020+00015883303641907CD 823  '
001605321043020+00015884303641907CD 821  '
001605321143020+00015894303641939CD 823  '
001605321143020+00015895303641939CD 821  '
001605321243020+00015905303641971CD 823  '
001605321243020+00015906303641971CD 821  '
001605321343020+00015916303642003CD 823  '
001605321343020+00015917303642003CD 821  '
001605321443020+00015927303642035CD 823  '
001605321443020+00015928303642035CD 821  '
001605321543020+00015938303642917CD 823  '
001605321543020+00015939303642917CD 821  '
001605321643020+00015949303642067CD 823  '
001605321643020+00015950303642067CD 821  '
001605321743020+00015960303642099CD 823  '
001605321743020+00015961303642099CD 821  '
001605321843020+00015971303642131CD 823  '
001605321843020+00015972303642131CD 821  '
001605321943020+00015982303642163CD 823  '
001605321943020+00015983303642163CD 821  '
001605322043020+00015993303642195CD 823  '
001605322043020+00015994303642195CD 821  '
001605322143020+00016004303642227CD 823  '
001605322143020+00016005303642227CD 821  '
001605322243020+00016015303642259CD 823  '
001605322243020+00016016303642259CD 821  '
001605322343020+00016026303642291CD 823  '
001605322343020+00016027303642291CD 821  '
001605322443020+00016037303642323CD 823  '
001605322443020+00016038303642323CD 821  '
001605322543020+00016048303642949CD 823  '
001605322543020+00016049303642949CD 821  '
001605322643020+00016059303642355CD 823  '
001605322643020+00016060303642355CD 821  '
001605322743020+00016070303642387CD 823  '
001605322743020+00016071303642387CD 821  '
001605322843020+00016081303642419CD 823  '
001605322843020+00016082303642419CD 821  '
001605322943020+00016092303642451CD 823  '
001605322943020+00016093303642451CD 821  '
001605323043020+00016103303642483CD 823  '
001605323043020+00016104303642483CD 821  '
001605323143020+00016114303639691CD 823  '
001605323143020+00016115303639691CD 821  '
001605323243020+00016125303639707CD 823  '
001605323243020+00016126303639707CD 821  '
001605323343020+00016136303639711CD 823  '
001605323343020+00016137303639711CD 821  '
001605323443020+00016147303639739CD 823  '
001605323443020+00016148303639739CD 821  '
001605323543020+00016158303639771CD 823  '
001605323543020+00016159303639771CD 821  '
001605323643020+00016169303639787CD 823  '
001605323643020+00016170303639787CD 821  '
001605323743020+00016180303639843CD 823  '
001605323743020+00016181303639843CD 821  '
001605323843020+00016191303642548CD 823  '
001605323843020+00016192303642548CD 821  '
001605323943020+00016202303639809CD 823  '
001605323943020+00016203303639809CD 821  '
001605324043020+00016213303639988CD 823  '
001605324043020+00016214303639988CD 821  '
001605324143020+00016224303642580CD 823  '
001605324143020+00016225303642580CD 821  '
001605324243020+00016235303642612CD 823  '
001605324243020+00016236303642612CD 821  '
001605324343020+00016246303642644CD 823  '
001605324343020+00016247303642644CD 821  '
001605324443020+00016257303640020CD 823  '
001605324443020+00016258303640020CD 821  '
001605324543020+00016268303640052CD 823  '
001605324543020+00016269303640052CD 821  '
001605324643020+00016279303640084CD 823  '
001605324643020+00016280303640084CD 821  '
001605324743020+00016290303640116CD 823  '
001605324743020+00016291303640116CD 821  '
001605324843020+00016301303640148CD 823  '
001605324843020+00016302303640148CD 821  '
001605324943020+00016312303640180CD 823  '
001605324943020+00016313303640180CD 821  '
001605325043020+00016323303640212CD 823  '
001605325043020+00016324303640212CD 821  '
001605325143020+00016334303640244CD 823  '
001605325143020+00016335303640244CD 821  '
001605325243020+00016345303642982CD 823  '
001605325243020+00016346303642982CD 821  '
001605325343020+00016356303640276CD 823  '
001605325343020+00016357303640276CD 821  '
001605325443020+00016367303642676CD 823  '
001605325443020+00016368303642676CD 821  '
001605325543020+00016378303640308CD 823  '
001605325543020+00016379303640308CD 821  '
001605325643020+00016389303640340CD 823  '
001605325643020+00016390303640340CD 821  '
001605325743020+00016400303640372CD 823  '
001605325743020+00016401303640372CD 821  '
001605325843020+00016411303640404CD 823  '
001605325843020+00016412303640404CD 821  '
001605325943020+00016422303640436CD 823  '
001605325943020+00016423303640436CD 821  '
001605326043020+00016433303640468CD 823  '
001605326043020+00016434303640468CD 821  '
001605326143020+00016444303640500CD 823  '
001605326143020+00016445303640500CD 821  '
001605326243020+00016455303640532CD 823  '
001605326243020+00016456303640532CD 821  '
001605326343020+00016466303640564CD 823  '
001605326343020+00016467303640564CD 821  '
001605326443020+00016477303640596CD 823  '
001605326443020+00016478303640596CD 821  '
001605326543020+00016488303640628CD 823  '
001605326543020+00016489303640628CD 821  '
001605326643020+00016499303640660CD 823  '
001605326643020+00016500303640660CD 821  '
001605326743020+00016510303640692CD 823  '
001605326743020+00016511303640692CD 821  '
001605326843020+00016521303640724CD 823  '
001605326843020+00016522303640724CD 821  '
001605326943020+00016532303640756CD 823  '
001605326943020+00016533303640756CD 821  '
001605327043020+00016543303640788CD 823  '
001605327043020+00016544303640788CD 821  '
001605327143020+00016554303640820CD 823  '
001605327143020+00016555303640820CD 821  '
001605327243020+00016565303640852CD 823  '
001605327243020+00016566303640852CD 821  '
001605327343020+00016576303642708CD 823  '
001605327343020+00016577303642708CD 821  '
001605327443020+00016587303639755CD 823  '
001605327443020+00016588303639755CD 821  '
001605327543020+00016598303640884CD 823  '
001605327543020+00016599303640884CD 821  '
001605327643020+00016609303640916CD 823  '
001605327643020+00016610303640916CD 821  '
001605327743020+00016620303642740CD 823  '
001605327743020+00016621303642740CD 821  '
001605327843020+00016631303640948CD 823  '
001605327843020+00016632303640948CD 821  '
001605327943020+00016642303640980CD 823  '
001605327943020+00016643303640980CD 821  '
001605328043020+00016653303641012CD 823  '
001605328043020+00016654303641012CD 821  '
001605328143020+00016664303641044CD 823  '
001605328143020+00016665303641044CD 821  '
001605328243020+00016675303641076CD 823  '
001605328243020+00016676303641076CD 821  '
001605328343020+00016686303641108CD 823  '
001605328343020+00016687303641108CD 821  '
001605328443020+00016697303641140CD 823  '
001605328443020+00016698303641140CD 821  '
001605328543020+00016708303641172CD 823  '
001605328543020+00016709303641172CD 821  '
001605328643020+00016719303641204CD 823  '
001605328643020+00016720303641204CD 821  '
001605328743020+00016730303641236CD 823  '
001605328743020+00016731303641236CD 821  '
001605328843020+00016741303641268CD 823  '
001605328843020+00016742303641268CD 821  '
001605328943020+00016752303641300CD 823  '
001605328943020+00016753303641300CD 821  '
001605329043020+00016763303641332CD 823  '
001605329043020+00016764303641332CD 821  '
001605329143020+00016774303641364CD 823  '
001605329143020+00016775303641364CD 821  '
001605329243020+00016785303641396CD 823  '
001605329243020+00016786303641396CD 821  '
001605329343020+00016796303641428CD 823  '
001605329343020+00016797303641428CD 821  '
001605329443020+00016807303641460CD 823  '
001605329443020+00016808303641460CD 821  '
001605329543020+00016818303641492CD 823  '
001605329543020+00016819303641492CD 821  '
001605329643020+00016829303641524CD 823  '
001605329643020+00016830303641524CD 821  '
001605329743020+00016840303642772CD 823  '
001605329743020+00016841303642772CD 821  '
001605329843020+00016851303641556CD 823  '
001605329843020+00016852303641556CD 821  '
001605329943020+00016862303641588CD 823  '
001605329943020+00016863303641588CD 821  '
001605330043020+00016873303642516CD 823  '
001605330043020+00016874303642516CD 821  '
001605330143020+00016884303641620CD 823  '
001605330143020+00016885303641620CD 821  '
001605330243020+00016895303642804CD 823  '
001605330243020+00016896303642804CD 821  '
001605330343020+00016906303641652CD 823  '
001605330343020+00016907303641652CD 821  '
001605330443020+00016917303641684CD 823  '
001605330443020+00016918303641684CD 821  '
001605330543020+00016928303642836CD 823  '
001605330543020+00016929303642836CD 821  '
001605330643020+00016939303641716CD 823  '
001605330643020+00016940303641716CD 821  '
001605330743020+00016950303641748CD 823  '
001605330743020+00016951303641748CD 821  '
001605330843020+00016961303641780CD 823  '
001605330843020+00016962303641780CD 821  '
001605330943020+00016972303641812CD 823  '
001605330943020+00016973303641812CD 821  '
001605331043020+00016983303642886CD 823  '
001605331043020+00016984303642886CD 821  '
001605331143020+00016994303641844CD 823  '
001605331143020+00016995303641844CD 821  '
001605331243020+00017005303641876CD 823  '
001605331243020+00017006303641876CD 821  '
001605331343020+00017016303641908CD 823  '
001605331343020+00017017303641908CD 821  '
001605331443020+00017027303641940CD 823  '
001605331443020+00017028303641940CD 821  '
001605331543020+00017038303641972CD 823  '
001605331543020+00017039303641972CD 821  '
001605331643020+00017049303642004CD 823  '
001605331643020+00017050303642004CD 821  '
001605331743020+00017060303642036CD 823  '
001605331743020+00017061303642036CD 821  '
001605331843020+00017071303642918CD 823  '
001605331843020+00017072303642918CD 821  '
001605331943020+00017082303642068CD 823  '
001605331943020+00017083303642068CD 821  '
001605332043020+00017093303642100CD 823  '
001605332043020+00017094303642100CD 821  '
001605332143020+00017104303642132CD 823  '
001605332143020+00017105303642132CD 821  '
001605332243020+00017115303642164CD 823  '
001605332243020+00017116303642164CD 821  '
001605332343020+00017126303642196CD 823  '
001605332343020+00017127303642196CD 821  '
001605332443020+00017137303642228CD 823  '
001605332443020+00017138303642228CD 821  '
001605332543020+00017148303642260CD 823  '
001605332543020+00017149303642260CD 821  '
001605332643020+00017159303642292CD 823  '
001605332643020+00017160303642292CD 821  '
001605332743020+00017170303642324CD 823  '
001605332743020+00017171303642324CD 821  '
001605332843020+00017181303642950CD 823  '
001605332843020+00017182303642950CD 821  '
001605332943020+00017192303642356CD 823  '
001605332943020+00017193303642356CD 821  '
001605333043020+00017203303642388CD 823  '
001605333043020+00017204303642388CD 821  '
001605333143020+00017214303642420CD 823  '
001605333143020+00017215303642420CD 821  '
001605333243020+00017225303642452CD 823  '
001605333243020+00017226303642452CD 821  '
001605333343020+00017236303642484CD 823  '
001605333343020+00017237303642484CD 821  '
001605333443020+00017247303639692CD 823  '
001605333443020+00017248303639692CD 821  '
001605333543020+00017258303639708CD 823  '
001605333543020+00017259303639708CD 821  '
001605333643020+00017269303639712CD 823  '
001605333643020+00017270303639712CD 821  '
001605333743020+00017280303639740CD 823  '
001605333743020+00017281303639740CD 821  '
001605333843020+00017291303639772CD 823  '
001605333843020+00017292303639772CD 821  '
001605333943020+00017302303639788CD 823  '
001605333943020+00017303303639788CD 821  '
001605334043020+00017313303639844CD 823  '
001605334043020+00017314303639844CD 821  '
001605334143020+00017324303642549CD 823  '
001605334143020+00017325303642549CD 821  '
001605334243020+00017335303639810CD 823  '
001605334243020+00017336303639810CD 821  '
001605334343020+00017346303639989CD 823  '
001605334343020+00017347303639989CD 821  '
001605334443020+00017357303642581CD 823  '
001605334443020+00017358303642581CD 821  '
001605334543020+00017368303642613CD 823  '
001605334543020+00017369303642613CD 821  '
001605334643020+00017379303642645CD 823  '
001605334643020+00017380303642645CD 821  '
001605334743020+00017390303640021CD 823  '
001605334743020+00017391303640021CD 821  '
001605334843020+00017401303640053CD 823  '
001605334843020+00017402303640053CD 821  '
001605334943020+00017412303640085CD 823  '
001605334943020+00017413303640085CD 821  '
001605335043020+00017423303640117CD 823  '
001605335043020+00017424303640117CD 821  '
001605335143020+00017434303640149CD 823  '
001605335143020+00017435303640149CD 821  '
001605335243020+00017445303640181CD 823  '
001605335243020+00017446303640181CD 821  '
001605335343020+00017456303640213CD 823  '
001605335343020+00017457303640213CD 821  '
001605335443020+00017467303640245CD 823  '
001605335443020+00017468303640245CD 821  '
001605335543020+00017478303642983CD 823  '
001605335543020+00017479303642983CD 821  '
001605335643020+00017489303640277CD 823  '
001605335643020+00017490303640277CD 821  '
001605335743020+00017500303642677CD 823  '
001605335743020+00017501303642677CD 821  '
001605335843020+00017511303640309CD 823  '
001605335843020+00017512303640309CD 821  '
001605335943020+00017522303640341CD 823  '
001605335943020+00017523303640341CD 821  '
001605336043020+00017533303640373CD 823  '
001605336043020+00017534303640373CD 821  '
001605336143020+00017544303640405CD 823  '
001605336143020+00017545303640405CD 821  '
001605336243020+00017555303640437CD 823  '
001605336243020+00017556303640437CD 821  '
001605336343020+00017566303640469CD 823  '
001605336343020+00017567303640469CD 821  '
001605336443020+00017577303640501CD 823  '
001605336443020+00017578303640501CD 821  '
001605336543020+00017588303640533CD 823  '
001605336543020+00017589303640533CD 821  '
001605336643020+00017599303640565CD 823  '
001605336643020+00017600303640565CD 821  '
001605336743020+00017610303640597CD 823  '
001605336743020+00017611303640597CD 821  '
001605336843020+00017621303640629CD 823  '
001605336843020+00017622303640629CD 821  '
001605336943020+00017632303640661CD 823  '
001605336943020+00017633303640661CD 821  '
001605337043020+00017643303640693CD 823  '
001605337043020+00017644303640693CD 821  '
001605337143020+00017654303640725CD 823  '
001605337143020+00017655303640725CD 821  '
001605337243020+00017665303640757CD 823  '
001605337243020+00017666303640757CD 821  '
001605337343020+00017676303640789CD 823  '
001605337343020+00017677303640789CD 821  '
001605337443020+00017687303640821CD 823  '
001605337443020+00017688303640821CD 821  '
001605337543020+00017698303640853CD 823  '
001605337543020+00017699303640853CD 821  '
001605337643020+00017709303642709CD 823  '
001605337643020+00017710303642709CD 821  '
001605337743020+00017720303639756CD 823  '
001605337743020+00017721303639756CD 821  '
001605337843020+00017731303640885CD 823  '
001605337843020+00017732303640885CD 821  '
001605337943020+00017742303640917CD 823  '
001605337943020+00017743303640917CD 821  '
001605338043020+00017753303642741CD 823  '
001605338043020+00017754303642741CD 821  '
001605338143020+00017764303640949CD 823  '
001605338143020+00017765303640949CD 821  '
001605338243020+00017775303640981CD 823  '
001605338243020+00017776303640981CD 821  '
001605338343020+00017786303641013CD 823  '
001605338343020+00017787303641013CD 821  '
001605338443020+00017797303641045CD 823  '
001605338443020+00017798303641045CD 821  '
001605338543020+00017808303641077CD 823  '
001605338543020+00017809303641077CD 821  '
001605338643020+00017819303641109CD 823  '
001605338643020+00017820303641109CD 821  '
001605338743020+00017830303641141CD 823  '
001605338743020+00017831303641141CD 821  '
001605338843020+00017841303641173CD 823  '
001605338843020+00017842303641173CD 821  '
001605338943020+00017852303641205CD 823  '
001605338943020+00017853303641205CD 821  '
001605339043020+00017863303641237CD 823  '
001605339043020+00017864303641237CD 821  '
001605339143020+00017874303641269CD 823  '
001605339143020+00017875303641269CD 821  '
001605339243020+00017885303641301CD 823  '
001605339243020+00017886303641301CD 821  '
001605339343020+00017896303641333CD 823  '
001605339343020+00017897303641333CD 821  '
001605339443020+00017907303641365CD 823  '
001605339443020+00017908303641365CD 821  '
001605339543020+00017918303641397CD 823  '
001605339543020+00017919303641397CD 821  '
001605339643020+00017929303641429CD 823  '
001605339643020+00017930303641429CD 821  '
001605339743020+00017940303641461CD 823  '
001605339743020+00017941303641461CD 821  '
001605339843020+00017951303641493CD 823  '
001605339843020+00017952303641493CD 821  '
001605339943020+00017962303641525CD 823  '
001605339943020+00017963303641525CD 821  '
001605340043020+00017973303642773CD 823  '
001605340043020+00017974303642773CD 821  '
001605340143020+00017984303641557CD 823  '
001605340143020+00017985303641557CD 821  '
001605340243020+00017995303641589CD 823  '
001605340243020+00017996303641589CD 821  '
001605340343020+00018006303642517CD 823  '
001605340343020+00018007303642517CD 821  '
001605340443020+00018017303641621CD 823  '
001605340443020+00018018303641621CD 821  '
001605340543020+00018028303642805CD 823  '
001605340543020+00018029303642805CD 821  '
001605340643020+00018039303641653CD 823  '
001605340643020+00018040303641653CD 821  '
001605340743020+00018050303641685CD 823  '
001605340743020+00018051303641685CD 821  '
001605340843020+00018061303642837CD 823  '
001605340843020+00018062303642837CD 821  '
001605340943020+00018072303641717CD 823  '
001605340943020+00018073303641717CD 821  '
001605341043020+00018083303641749CD 823  '
001605341043020+00018084303641749CD 821  '
