SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3634162,[561] Notice of initiation of an anti-dumping or countervailing proceeding,7007198012,,23/05/2018,,,,
3634163,[561] Notice of initiation of an anti-dumping or countervailing proceeding,7007198018,,23/05/2018,,,,
