SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3612817,[122] Non preferential tariff quota,0302211000,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [C1] Presentation of a certificate/licence/document : Document [C] Action [27] Apply the mentioned duty : ||Condition [C2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD332: (Conditions) Access to this tariff quota shall be reserved for products:
 - in free circulation in Saint Pierre and Miquelon and transhipped there,
 - transported directly to the Community,
 - accompanied by an export certificate EXP issued by the customs authorities of  Saint Pierre and Miquelon in accordance with the conditions laid down in Annex IV of Decision 2001/822/EC (OJ L 314/01)."
3612812,[122] Non preferential tariff quota,0303311000,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [C1] Presentation of a certificate/licence/document : Document [C] Action [27] Apply the mentioned duty : ||Condition [C2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD331: (Conditions) Access to this tariff quota shall be reserved for products:
 - in free circulation in Greenland and transhipped there,
 - transported directly to the Community,
 - accompanied by an export certificate EXP issued by the customs authorities of  Greenland in accordance with the conditions laid down in Annex IV of Decision 2001/822/EC (OJ L 314/01)."
3612818,[122] Non preferential tariff quota,0303311000,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [C1] Presentation of a certificate/licence/document : Document [C] Action [27] Apply the mentioned duty : ||Condition [C2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD332: (Conditions) Access to this tariff quota shall be reserved for products:
 - in free circulation in Saint Pierre and Miquelon and transhipped there,
 - transported directly to the Community,
 - accompanied by an export certificate EXP issued by the customs authorities of  Saint Pierre and Miquelon in accordance with the conditions laid down in Annex IV of Decision 2001/822/EC (OJ L 314/01)."
3612815,[122] Non preferential tariff quota,0304839011,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [C1] Presentation of a certificate/licence/document : Document [C] Action [27] Apply the mentioned duty : ||Condition [C2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD331: (Conditions) Access to this tariff quota shall be reserved for products:
 - in free circulation in Greenland and transhipped there,
 - transported directly to the Community,
 - accompanied by an export certificate EXP issued by the customs authorities of  Greenland in accordance with the conditions laid down in Annex IV of Decision 2001/822/EC (OJ L 314/01)."
3612816,[122] Non preferential tariff quota,0304839019,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [C1] Presentation of a certificate/licence/document : Document [C] Action [27] Apply the mentioned duty : ||Condition [C2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD331: (Conditions) Access to this tariff quota shall be reserved for products:
 - in free circulation in Greenland and transhipped there,
 - transported directly to the Community,
 - accompanied by an export certificate EXP issued by the customs authorities of  Greenland in accordance with the conditions laid down in Annex IV of Decision 2001/822/EC (OJ L 314/01)."
3612819,[122] Non preferential tariff quota,0305491000,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [C1] Presentation of a certificate/licence/document : Document [C] Action [27] Apply the mentioned duty : ||Condition [C2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD332: (Conditions) Access to this tariff quota shall be reserved for products:
 - in free circulation in Saint Pierre and Miquelon and transhipped there,
 - transported directly to the Community,
 - accompanied by an export certificate EXP issued by the customs authorities of  Saint Pierre and Miquelon in accordance with the conditions laid down in Annex IV of Decision 2001/822/EC (OJ L 314/01)."
3612820,[122] Non preferential tariff quota,0305720000,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [C1] Presentation of a certificate/licence/document : Document [C] Action [27] Apply the mentioned duty : ||Condition [C2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD332: (Conditions) Access to this tariff quota shall be reserved for products:
 - in free circulation in Saint Pierre and Miquelon and transhipped there,
 - transported directly to the Community,
 - accompanied by an export certificate EXP issued by the customs authorities of  Saint Pierre and Miquelon in accordance with the conditions laid down in Annex IV of Decision 2001/822/EC (OJ L 314/01)."
3612821,[122] Non preferential tariff quota,0305790000,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [C1] Presentation of a certificate/licence/document : Document [C] Action [27] Apply the mentioned duty : ||Condition [C2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD332: (Conditions) Access to this tariff quota shall be reserved for products:
 - in free circulation in Saint Pierre and Miquelon and transhipped there,
 - transported directly to the Community,
 - accompanied by an export certificate EXP issued by the customs authorities of  Saint Pierre and Miquelon in accordance with the conditions laid down in Annex IV of Decision 2001/822/EC (OJ L 314/01)."
3612822,[122] Non preferential tariff quota,0306120000,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [C1] Presentation of a certificate/licence/document : Document [C] Action [27] Apply the mentioned duty : ||Condition [C2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD332: (Conditions) Access to this tariff quota shall be reserved for products:
 - in free circulation in Saint Pierre and Miquelon and transhipped there,
 - transported directly to the Community,
 - accompanied by an export certificate EXP issued by the customs authorities of  Saint Pierre and Miquelon in accordance with the conditions laid down in Annex IV of Decision 2001/822/EC (OJ L 314/01)."
3612823,[122] Non preferential tariff quota,0306160000,,01/01/2018 - 31/12/2018,,[01] 0.00%,Condition [C1] Presentation of a certificate/licence/document : Document [C] Action [27] Apply the mentioned duty : ||Condition [C2] Presentation of a certificate/licence/document : Action [07] Measure not applicable :,"CD332: (Conditions) Access to this tariff quota shall be reserved for products:
 - in free circulation in Saint Pierre and Miquelon and transhipped there,
 - transported directly to the Community,
 - accompanied by an export certificate EXP issued by the customs authorities of  Saint Pierre and Miquelon in accordance with the conditions laid down in Annex IV of Decision 2001/822/EC (OJ L 314/01)."
