SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
2046827,[103] Third country duty,0103911000,,01/07/2000,,[01] + 41.20 EUR / 100kg,,
2046828,[103] Third country duty,0103921100,,01/07/2000,,[01] + 35.10 EUR / 100kg,,
2046829,[103] Third country duty,0103921900,,01/07/2000,,[01] + 41.20 EUR / 100kg,,
2046830,[103] Third country duty,0104103000,,01/07/2000,,[01] + 80.50 EUR / 100kg,,
2046831,[103] Third country duty,0104108000,,01/07/2000,,[01] + 80.50 EUR / 100kg,,
2046833,[103] Third country duty,0104201000,,01/07/2000,,[01] + 3.20%,,
2046832,[103] Third country duty,0104209000,,01/07/2000,,[01] + 80.50 EUR / 100kg,,
2046834,[103] Third country duty,0105110000,,01/07/2000,,[01] + 52.00 EUR / 1000 items,,
2046837,[103] Third country duty,0105120000,,01/07/2000,,[01] + 152.00 EUR / 1000 items,,
2927144,[103] Third country duty,0105940000,,01/01/2007,,[01] + 20.90 EUR / 100kg,,
2046841,[103] Third country duty,0105991000,,01/07/2000,,[01] + 32.30 EUR / 100kg,,
2046842,[103] Third country duty,0105992000,,01/07/2000,,[01] + 31.60 EUR / 100kg,,
2046843,[103] Third country duty,0105993000,,01/07/2000,,[01] + 23.80 EUR / 100kg,,
2046844,[103] Third country duty,0105995000,,01/07/2000,,[01] + 34.50 EUR / 100kg,,
2049567,[103] Third country duty,0201100000,,01/07/2000,,[01] + 12.80% | [04] + 176.80 EUR + % or amount / 100kg,,
2049568,[103] Third country duty,0201202000,,01/07/2000,,[01] + 12.80% | [04] + 176.80 EUR + % or amount / 100kg,,
2049569,[103] Third country duty,0201203000,,01/07/2000,,[01] + 12.80% | [04] + 141.40 EUR + % or amount / 100kg,,
2049570,[103] Third country duty,0201205000,,01/07/2000,,[01] + 12.80% | [04] + 212.20 EUR + % or amount / 100kg,,
2049571,[103] Third country duty,0201209000,,01/07/2000,,[01] + 12.80% | [04] + 265.20 EUR + % or amount / 100kg,,
2049572,[103] Third country duty,0201300000,,01/07/2000,,[01] + 12.80% | [04] + 303.40 EUR + % or amount / 100kg,,
2049573,[103] Third country duty,0202100000,,01/07/2000,,[01] + 12.80% | [04] + 176.80 EUR + % or amount / 100kg,,
2049574,[103] Third country duty,0202201000,,01/07/2000,,[01] + 12.80% | [04] + 176.80 EUR + % or amount / 100kg,,
2049575,[103] Third country duty,0202203000,,01/07/2000,,[01] + 12.80% | [04] + 141.40 EUR + % or amount / 100kg,,
2049576,[103] Third country duty,0202205000,,01/07/2000,,[01] + 12.80% | [04] + 221.10 EUR + % or amount / 100kg,,
2049577,[103] Third country duty,0202209000,,01/07/2000,,[01] + 12.80% | [04] + 265.30 EUR + % or amount / 100kg,,
2049578,[103] Third country duty,0202301000,,01/07/2000,,[01] + 12.80% | [04] + 221.10 EUR + % or amount / 100kg,,
2049579,[103] Third country duty,0202305000,,01/07/2000,,[01] + 12.80% | [04] + 221.10 EUR + % or amount / 100kg,,
2049580,[103] Third country duty,0202309000,,01/07/2000,,[01] + 12.80% | [04] + 304.10 EUR + % or amount / 100kg,,
2049581,[103] Third country duty,0203111000,,01/07/2000,,[01] + 53.60 EUR / 100kg,,
2049582,[103] Third country duty,0203119000,,01/07/2000,,[01] 0.00%,,
2049588,[103] Third country duty,0203121100,,01/07/2000,,[01] + 77.80 EUR / 100kg,,
2049589,[103] Third country duty,0203121900,,01/07/2000,,[01] + 60.10 EUR / 100kg,,
2049583,[103] Third country duty,0203129000,,01/07/2000,,[01] 0.00%,,
2049590,[103] Third country duty,0203191100,,01/07/2000,,[01] + 60.10 EUR / 100kg,,
2049591,[103] Third country duty,0203191300,,01/07/2000,,[01] + 86.90 EUR / 100kg,,
2049592,[103] Third country duty,0203191500,,01/07/2000,,[01] + 46.70 EUR / 100kg,,
2049593,[103] Third country duty,0203195500,,01/07/2000,,[01] + 86.90 EUR / 100kg,,
2049594,[103] Third country duty,0203195900,,01/07/2000,,[01] + 86.90 EUR / 100kg,,
2049584,[103] Third country duty,0203199000,,01/07/2000,,[01] 0.00%,,
2049595,[103] Third country duty,0203211000,,01/07/2000,,[01] + 53.60 EUR / 100kg,,
2049585,[103] Third country duty,0203219000,,01/07/2000,,[01] 0.00%,,
2771765,[103] Third country duty,0203221100,,01/01/2005,,[01] + 77.80 EUR / 100kg,,
2049597,[103] Third country duty,0203221900,,01/07/2000,,[01] + 60.10 EUR / 100kg,,
2049586,[103] Third country duty,0203229000,,01/07/2000,,[01] 0.00%,,
2049598,[103] Third country duty,0203291100,,01/07/2000,,[01] + 60.10 EUR / 100kg,,
2049599,[103] Third country duty,0203291300,,01/07/2000,,[01] + 86.90 EUR / 100kg,,
2049600,[103] Third country duty,0203291500,,01/07/2000,,[01] + 46.70 EUR / 100kg,,
2771766,[103] Third country duty,0203295500,,01/01/2005,,[01] + 86.90 EUR / 100kg,,
2771767,[103] Third country duty,0203295900,,01/01/2005,,[01] + 86.90 EUR / 100kg,,
2771764,[103] Third country duty,0203299000,,01/01/2005,,[01] 0.00%,,
2049603,[103] Third country duty,0204100000,,01/07/2000,,[01] + 12.80% | [04] + 171.30 EUR + % or amount / 100kg,,
2049604,[103] Third country duty,0204210000,,01/07/2000,,[01] + 12.80% | [04] + 171.30 EUR + % or amount / 100kg,,
2049605,[103] Third country duty,0204221000,,01/07/2000,,[01] + 12.80% | [04] + 119.90 EUR + % or amount / 100kg,,
2049606,[103] Third country duty,0204223000,,01/07/2000,,[01] + 12.80% | [04] + 188.50 EUR + % or amount / 100kg,,
2049607,[103] Third country duty,0204225000,,01/07/2000,,[01] + 12.80% | [04] + 222.70 EUR + % or amount / 100kg,,
2049608,[103] Third country duty,0204229000,,01/07/2000,,[01] + 12.80% | [04] + 222.70 EUR + % or amount / 100kg,,
