SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3287759,[103] Third country duty,1602321100,,01/03/2013,,[01] + 2765.00 EUR / Tonne,,
3287760,[103] Third country duty,1602323000,,01/03/2013,,[01] + 2765.00 EUR / Tonne,,
3287761,[103] Third country duty,1602329000,,01/03/2013,,[01] + 2765.00 EUR / Tonne,,
3287762,[103] Third country duty,1602392100,,01/03/2013,,[01] + 2765.00 EUR / Tonne,,
3287763,[103] Third country duty,1602392900,,01/03/2013,,[01] + 2765.00 EUR / Tonne,,
3287764,[103] Third country duty,1602398500,,01/03/2013,,[01] + 2765.00 EUR / Tonne,,
