SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3531069,[103] Third country duty,6404199000,,01/01/2017,,[01] + 16.90%,,
3516635,[103] Third country duty,8415109000,,01/01/2017,,[01] + 2.50%,,
