SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3315265,[552] Definitive anti-dumping duty,3924900010,"[A782] Foshan City Gaoming Lihe
Daily Necessities Co. Ltd.,
Foshan
",24/07/2013,,[01] + 34.90%,,
3315266,[552] Definitive anti-dumping duty,3924900010,"[A783] Guangzhou Power Team Houseware Co. Ltd., Guangzhou",24/07/2013,,[01] + 39.60%,,
3315267,[552] Definitive anti-dumping duty,3924900010,"[A784] Since Hardware (Guangzhou) Co., Ltd., Guangzhou",24/07/2013,,[01] + 35.80%,,
3315268,[552] Definitive anti-dumping duty,3924900010,"[A785] Guangdong Wireking Household Supplies Co. Ltd, Foshan",24/07/2013,,[01] + 18.10%,,
3315269,[552] Definitive anti-dumping duty,3924900010,"[A786] Zhejiang Harmonic Hardware Products Co. Ltd., Guzhou",24/07/2013,,[01] + 26.50%,,
3315270,[552] Definitive anti-dumping duty,3924900010,"[A953] Greenwood Houseware (Zhuhai) Ltd, Guangdong",24/07/2013,,[01] + 22.70%,,
3315271,[552] Definitive anti-dumping duty,3924900010,[A999] Other,24/07/2013,,[01] + 42.30%,,
3520045,[552] Definitive anti-dumping duty,4421999910,[A999] Other,01/01/2017,,[01] + 42.30%,,
3520044,[552] Definitive anti-dumping duty,4421999910,"[A953] Greenwood Houseware (Zhuhai) Ltd, Guangdong",01/01/2017,,[01] + 22.70%,,
3520043,[552] Definitive anti-dumping duty,4421999910,"[A786] Zhejiang Harmonic Hardware Products Co. Ltd., Guzhou",01/01/2017,,[01] + 26.50%,,
3520042,[552] Definitive anti-dumping duty,4421999910,"[A785] Guangdong Wireking Household Supplies Co. Ltd, Foshan",01/01/2017,,[01] + 18.10%,,
3520041,[552] Definitive anti-dumping duty,4421999910,"[A784] Since Hardware (Guangzhou) Co., Ltd., Guangzhou",01/01/2017,,[01] + 35.80%,,
3520040,[552] Definitive anti-dumping duty,4421999910,"[A783] Guangzhou Power Team Houseware Co. Ltd., Guangzhou",01/01/2017,,[01] + 39.60%,,
3520039,[552] Definitive anti-dumping duty,4421999910,"[A782] Foshan City Gaoming Lihe
Daily Necessities Co. Ltd.,
Foshan
",01/01/2017,,[01] + 34.90%,,
3315285,[552] Definitive anti-dumping duty,7323930010,[A999] Other,24/07/2013,,[01] + 42.30%,,
3315284,[552] Definitive anti-dumping duty,7323930010,"[A953] Greenwood Houseware (Zhuhai) Ltd, Guangdong",24/07/2013,,[01] + 22.70%,,
3315283,[552] Definitive anti-dumping duty,7323930010,"[A786] Zhejiang Harmonic Hardware Products Co. Ltd., Guzhou",24/07/2013,,[01] + 26.50%,,
3315282,[552] Definitive anti-dumping duty,7323930010,"[A785] Guangdong Wireking Household Supplies Co. Ltd, Foshan",24/07/2013,,[01] + 18.10%,,
3315281,[552] Definitive anti-dumping duty,7323930010,"[A784] Since Hardware (Guangzhou) Co., Ltd., Guangzhou",24/07/2013,,[01] + 35.80%,,
3315280,[552] Definitive anti-dumping duty,7323930010,"[A783] Guangzhou Power Team Houseware Co. Ltd., Guangzhou",24/07/2013,,[01] + 39.60%,,
3315279,[552] Definitive anti-dumping duty,7323930010,"[A782] Foshan City Gaoming Lihe
Daily Necessities Co. Ltd.,
Foshan
",24/07/2013,,[01] + 34.90%,,
3315292,[552] Definitive anti-dumping duty,7323990010,[A999] Other,24/07/2013,,[01] + 42.30%,,
3315291,[552] Definitive anti-dumping duty,7323990010,"[A953] Greenwood Houseware (Zhuhai) Ltd, Guangdong",24/07/2013,,[01] + 22.70%,,
3315290,[552] Definitive anti-dumping duty,7323990010,"[A786] Zhejiang Harmonic Hardware Products Co. Ltd., Guzhou",24/07/2013,,[01] + 26.50%,,
3315289,[552] Definitive anti-dumping duty,7323990010,"[A785] Guangdong Wireking Household Supplies Co. Ltd, Foshan",24/07/2013,,[01] + 18.10%,,
3315288,[552] Definitive anti-dumping duty,7323990010,"[A784] Since Hardware (Guangzhou) Co., Ltd., Guangzhou",24/07/2013,,[01] + 35.80%,,
3315287,[552] Definitive anti-dumping duty,7323990010,"[A783] Guangzhou Power Team Houseware Co. Ltd., Guangzhou",24/07/2013,,[01] + 39.60%,,
3315286,[552] Definitive anti-dumping duty,7323990010,"[A782] Foshan City Gaoming Lihe
Daily Necessities Co. Ltd.,
Foshan
",24/07/2013,,[01] + 34.90%,,
3315299,[552] Definitive anti-dumping duty,8516797010,[A999] Other,24/07/2013,,[01] + 42.30%,,
3315298,[552] Definitive anti-dumping duty,8516797010,"[A953] Greenwood Houseware (Zhuhai) Ltd, Guangdong",24/07/2013,,[01] + 22.70%,,
3315297,[552] Definitive anti-dumping duty,8516797010,"[A786] Zhejiang Harmonic Hardware Products Co. Ltd., Guzhou",24/07/2013,,[01] + 26.50%,,
3315296,[552] Definitive anti-dumping duty,8516797010,"[A785] Guangdong Wireking Household Supplies Co. Ltd, Foshan",24/07/2013,,[01] + 18.10%,,
3315295,[552] Definitive anti-dumping duty,8516797010,"[A784] Since Hardware (Guangzhou) Co., Ltd., Guangzhou",24/07/2013,,[01] + 35.80%,,
3315294,[552] Definitive anti-dumping duty,8516797010,"[A783] Guangzhou Power Team Houseware Co. Ltd., Guangzhou",24/07/2013,,[01] + 39.60%,,
3315293,[552] Definitive anti-dumping duty,8516797010,"[A782] Foshan City Gaoming Lihe
Daily Necessities Co. Ltd.,
Foshan
",24/07/2013,,[01] + 34.90%,,
3315300,[552] Definitive anti-dumping duty,8516900051,"[A782] Foshan City Gaoming Lihe
Daily Necessities Co. Ltd.,
Foshan
",24/07/2013,,[01] + 34.90%,,
3315301,[552] Definitive anti-dumping duty,8516900051,"[A783] Guangzhou Power Team Houseware Co. Ltd., Guangzhou",24/07/2013,,[01] + 39.60%,,
3315302,[552] Definitive anti-dumping duty,8516900051,"[A784] Since Hardware (Guangzhou) Co., Ltd., Guangzhou",24/07/2013,,[01] + 35.80%,,
3315303,[552] Definitive anti-dumping duty,8516900051,"[A785] Guangdong Wireking Household Supplies Co. Ltd, Foshan",24/07/2013,,[01] + 18.10%,,
3315304,[552] Definitive anti-dumping duty,8516900051,"[A786] Zhejiang Harmonic Hardware Products Co. Ltd., Guzhou",24/07/2013,,[01] + 26.50%,,
