SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3594815,[478] Export authorization (Dual use),2931370000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU501: (Dual use goods) Goods 1C350 17 from the dual use list. | DU546: (Dual use goods) Goods 1C450 b1 from the dual use list."
3594810,[478] Export authorization (Dual use),2931399000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU068: (Dual use goods) Goods 1C111 from the dual use list. | DU505: (Dual use goods) Goods 1C350 21 from the dual use list. | DU506: (Dual use goods) Goods 1C350 22 from the dual use list. | DU507: (Dual use goods) Goods 1C350 23 from the dual use list. | DU510: (Dual use goods) Goods 1C350 26 from the dual use list. | DU513: (Dual use goods) Goods 1C350 29 from the dual use list. | DU517: (Dual use goods) Goods 1C350 33 from the dual use list. | DU518: (Dual use goods) Goods 1C350 34 from the dual use list. | DU519: (Dual use goods) Goods 1C350 35 from the dual use list. | DU520: (Dual use goods) Goods 1C350 36 from the dual use list. | DU546: (Dual use goods) Goods 1C450 b1 from the dual use list. | DU639: (Dual use goods) Goods 3A003 from the dual use list. | DU674: (Dual use goods) Goods 1C350 55 from the dual use list. | DU675: (Dual use goods) Goods 1C350 56 from the dual use list. | DU676: (Dual use goods) Goods 1C350 57 from the dual use list. | DU677: (Dual use goods) Goods 1C350 58 from the dual use list. | DU682: (Dual use goods) Goods 1C350 63 from the dual use list."
3594594,[478] Export authorization (Dual use),3102309000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU068: (Dual use goods) Goods 1C111 from the dual use list."
3594595,[478] Export authorization (Dual use),3102401000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU068: (Dual use goods) Goods 1C111 from the dual use list."
3594596,[478] Export authorization (Dual use),3102409000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU068: (Dual use goods) Goods 1C111 from the dual use list."
3593690,[478] Export authorization (Dual use),3824840000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU082: (Dual use goods) Goods 1C233 from the dual use list. | DU319: (Dual use goods) Goods 8C001 from the dual use list. | DU485: (Dual use goods) Goods 1C350 1 from the dual use list. | DU486: (Dual use goods) Goods 1C350 2 from the dual use list. | DU487: (Dual use goods) Goods 1C350 3 from the dual use list. | DU488: (Dual use goods) Goods 1C350 4 from the dual use list. | DU489: (Dual use goods) Goods 1C350 5 from the dual use list. | DU490: (Dual use goods) Goods 1C350 6 from the dual use list. | DU491: (Dual use goods) Goods 1C350 7 from the dual use list. | DU492: (Dual use goods) Goods 1C350 8 from the dual use list. | DU493: (Dual use goods) Goods 1C350 9 from the dual use list. | DU494: (Dual use goods) Goods 1C350 10 from the dual use list. | DU495: (Dual use goods) Goods 1C350 11 from the dual use list. | DU496: (Dual use goods) Goods 1C350 12 from the dual use list. | DU497: (Dual use goods) Goods 1C350 13 from the dual use list. | DU498: (Dual use goods) Goods 1C350 14 from the dual use list. | DU499: (Dual use goods) Goods 1C350 15 from the dual use list. | DU500: (Dual use goods) Goods 1C350 16 from the dual use list. | DU501: (Dual use goods) Goods 1C350 17 from the dual use list. | DU502: (Dual use goods) Goods 1C350 18 from the dual use list. | DU503: (Dual use goods) Goods 1C350 19 from the dual use list. | DU504: (Dual use goods) Goods 1C350 20 from the dual use list. | DU505: (Dual use goods) Goods 1C350 21 from the dual use list. | DU506: (Dual use goods) Goods 1C350 22 from the dual use list. | DU507: (Dual use goods) Goods 1C350 23 from the dual use list. | DU508: (Dual use goods) Goods 1C350 24 from the dual use list. | DU509: (Dual use goods) Goods 1C350 25 from the dual use list. | DU510: (Dual use goods) Goods 1C350 26 from the dual use list. | DU511: (Dual use goods) Goods 1C350 27 from the dual use list. | DU512: (Dual use goods) Goods 1C350 28 from the dual use list. | DU513: (Dual use goods) Goods 1C350 29 from the dual use list. | DU514: (Dual use goods) Goods 1C350 30 from the dual use list. | DU515: (Dual use goods) Goods 1C350 31 from the dual use list. | DU516: (Dual use goods) Goods 1C350 32 from the dual use list. | DU517: (Dual use goods) Goods 1C350 33 from the dual use list. | DU518: (Dual use goods) Goods 1C350 34 from the dual use list. | DU519: (Dual use goods) Goods 1C350 35 from the dual use list. | DU520: (Dual use goods) Goods 1C350 36 from the dual use list. | DU521: (Dual use goods) Goods 1C350 37 from the dual use list. | DU522: (Dual use goods) Goods 1C350 38 from the dual use list. | DU523: (Dual use goods) Goods 1C350 39 from the dual use list. | DU524: (Dual use goods) Goods 1C350 40 from the dual use list. | DU525: (Dual use goods) Goods 1C350 41 from the dual use list. | DU526: (Dual use goods) Goods 1C350 42 from the dual use list. | DU527: (Dual use goods) Goods 1C350 43 from the dual use list. | DU528: (Dual use goods) Goods 1C350 44 from the dual use list. | DU529: (Dual use goods) Goods 1C350 45 from the dual use list. | DU530: (Dual use goods) Goods 1C350 46 from the dual use list. | DU531: (Dual use goods) Goods 1C350 47 from the dual use list. | DU532: (Dual use goods) Goods 1C350 48 from the dual use list. | DU533: (Dual use goods) Goods 1C350 49 from the dual use list. | DU534: (Dual use goods) Goods 1C350 50 from the dual use list. | DU535: (Dual use goods) Goods 1C350 51 from the dual use list. | DU536: (Dual use goods) Goods 1C350 52 from the dual use list. | DU537: (Dual use goods) Goods 1C350 53 from the dual use list. | DU538: (Dual use goods) Goods 1C350 54 from the dual use list. | DU674: (Dual use goods) Goods 1C350 55 from the dual use list. | DU675: (Dual use goods) Goods 1C350 56 from the dual use list. | DU676: (Dual use goods) Goods 1C350 57 from the dual use list. | DU677: (Dual use goods) Goods 1C350 58 from the dual use list. | DU678: (Dual use goods) Goods 1C350 59 from the dual use list. | DU679: (Dual use goods) Goods 1C350 60 from the dual use list. | DU680: (Dual use goods) Goods 1C350 61 from the dual use list. | DU681: (Dual use goods) Goods 1C350 62 from the dual use list. | DU682: (Dual use goods) Goods 1C350 63 from the dual use list."
3593691,[478] Export authorization (Dual use),3824850000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU082: (Dual use goods) Goods 1C233 from the dual use list. | DU319: (Dual use goods) Goods 8C001 from the dual use list. | DU485: (Dual use goods) Goods 1C350 1 from the dual use list. | DU486: (Dual use goods) Goods 1C350 2 from the dual use list. | DU487: (Dual use goods) Goods 1C350 3 from the dual use list. | DU488: (Dual use goods) Goods 1C350 4 from the dual use list. | DU489: (Dual use goods) Goods 1C350 5 from the dual use list. | DU490: (Dual use goods) Goods 1C350 6 from the dual use list. | DU491: (Dual use goods) Goods 1C350 7 from the dual use list. | DU492: (Dual use goods) Goods 1C350 8 from the dual use list. | DU493: (Dual use goods) Goods 1C350 9 from the dual use list. | DU494: (Dual use goods) Goods 1C350 10 from the dual use list. | DU495: (Dual use goods) Goods 1C350 11 from the dual use list. | DU496: (Dual use goods) Goods 1C350 12 from the dual use list. | DU497: (Dual use goods) Goods 1C350 13 from the dual use list. | DU498: (Dual use goods) Goods 1C350 14 from the dual use list. | DU499: (Dual use goods) Goods 1C350 15 from the dual use list. | DU500: (Dual use goods) Goods 1C350 16 from the dual use list. | DU501: (Dual use goods) Goods 1C350 17 from the dual use list. | DU502: (Dual use goods) Goods 1C350 18 from the dual use list. | DU503: (Dual use goods) Goods 1C350 19 from the dual use list. | DU504: (Dual use goods) Goods 1C350 20 from the dual use list. | DU505: (Dual use goods) Goods 1C350 21 from the dual use list. | DU506: (Dual use goods) Goods 1C350 22 from the dual use list. | DU507: (Dual use goods) Goods 1C350 23 from the dual use list. | DU508: (Dual use goods) Goods 1C350 24 from the dual use list. | DU509: (Dual use goods) Goods 1C350 25 from the dual use list. | DU510: (Dual use goods) Goods 1C350 26 from the dual use list. | DU511: (Dual use goods) Goods 1C350 27 from the dual use list. | DU512: (Dual use goods) Goods 1C350 28 from the dual use list. | DU513: (Dual use goods) Goods 1C350 29 from the dual use list. | DU514: (Dual use goods) Goods 1C350 30 from the dual use list. | DU515: (Dual use goods) Goods 1C350 31 from the dual use list. | DU516: (Dual use goods) Goods 1C350 32 from the dual use list. | DU517: (Dual use goods) Goods 1C350 33 from the dual use list. | DU518: (Dual use goods) Goods 1C350 34 from the dual use list. | DU519: (Dual use goods) Goods 1C350 35 from the dual use list. | DU520: (Dual use goods) Goods 1C350 36 from the dual use list. | DU521: (Dual use goods) Goods 1C350 37 from the dual use list. | DU522: (Dual use goods) Goods 1C350 38 from the dual use list. | DU523: (Dual use goods) Goods 1C350 39 from the dual use list. | DU524: (Dual use goods) Goods 1C350 40 from the dual use list. | DU525: (Dual use goods) Goods 1C350 41 from the dual use list. | DU526: (Dual use goods) Goods 1C350 42 from the dual use list. | DU527: (Dual use goods) Goods 1C350 43 from the dual use list. | DU528: (Dual use goods) Goods 1C350 44 from the dual use list. | DU529: (Dual use goods) Goods 1C350 45 from the dual use list. | DU530: (Dual use goods) Goods 1C350 46 from the dual use list. | DU531: (Dual use goods) Goods 1C350 47 from the dual use list. | DU532: (Dual use goods) Goods 1C350 48 from the dual use list. | DU533: (Dual use goods) Goods 1C350 49 from the dual use list. | DU534: (Dual use goods) Goods 1C350 50 from the dual use list. | DU535: (Dual use goods) Goods 1C350 51 from the dual use list. | DU536: (Dual use goods) Goods 1C350 52 from the dual use list. | DU537: (Dual use goods) Goods 1C350 53 from the dual use list. | DU538: (Dual use goods) Goods 1C350 54 from the dual use list. | DU674: (Dual use goods) Goods 1C350 55 from the dual use list. | DU675: (Dual use goods) Goods 1C350 56 from the dual use list. | DU676: (Dual use goods) Goods 1C350 57 from the dual use list. | DU677: (Dual use goods) Goods 1C350 58 from the dual use list. | DU678: (Dual use goods) Goods 1C350 59 from the dual use list. | DU679: (Dual use goods) Goods 1C350 60 from the dual use list. | DU680: (Dual use goods) Goods 1C350 61 from the dual use list. | DU681: (Dual use goods) Goods 1C350 62 from the dual use list. | DU682: (Dual use goods) Goods 1C350 63 from the dual use list."
3593692,[478] Export authorization (Dual use),3824860000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU082: (Dual use goods) Goods 1C233 from the dual use list. | DU319: (Dual use goods) Goods 8C001 from the dual use list. | DU485: (Dual use goods) Goods 1C350 1 from the dual use list. | DU486: (Dual use goods) Goods 1C350 2 from the dual use list. | DU487: (Dual use goods) Goods 1C350 3 from the dual use list. | DU488: (Dual use goods) Goods 1C350 4 from the dual use list. | DU489: (Dual use goods) Goods 1C350 5 from the dual use list. | DU490: (Dual use goods) Goods 1C350 6 from the dual use list. | DU491: (Dual use goods) Goods 1C350 7 from the dual use list. | DU492: (Dual use goods) Goods 1C350 8 from the dual use list. | DU493: (Dual use goods) Goods 1C350 9 from the dual use list. | DU494: (Dual use goods) Goods 1C350 10 from the dual use list. | DU495: (Dual use goods) Goods 1C350 11 from the dual use list. | DU496: (Dual use goods) Goods 1C350 12 from the dual use list. | DU497: (Dual use goods) Goods 1C350 13 from the dual use list. | DU498: (Dual use goods) Goods 1C350 14 from the dual use list. | DU499: (Dual use goods) Goods 1C350 15 from the dual use list. | DU500: (Dual use goods) Goods 1C350 16 from the dual use list. | DU501: (Dual use goods) Goods 1C350 17 from the dual use list. | DU502: (Dual use goods) Goods 1C350 18 from the dual use list. | DU503: (Dual use goods) Goods 1C350 19 from the dual use list. | DU504: (Dual use goods) Goods 1C350 20 from the dual use list. | DU505: (Dual use goods) Goods 1C350 21 from the dual use list. | DU506: (Dual use goods) Goods 1C350 22 from the dual use list. | DU507: (Dual use goods) Goods 1C350 23 from the dual use list. | DU508: (Dual use goods) Goods 1C350 24 from the dual use list. | DU509: (Dual use goods) Goods 1C350 25 from the dual use list. | DU510: (Dual use goods) Goods 1C350 26 from the dual use list. | DU511: (Dual use goods) Goods 1C350 27 from the dual use list. | DU512: (Dual use goods) Goods 1C350 28 from the dual use list. | DU513: (Dual use goods) Goods 1C350 29 from the dual use list. | DU514: (Dual use goods) Goods 1C350 30 from the dual use list. | DU515: (Dual use goods) Goods 1C350 31 from the dual use list. | DU516: (Dual use goods) Goods 1C350 32 from the dual use list. | DU517: (Dual use goods) Goods 1C350 33 from the dual use list. | DU518: (Dual use goods) Goods 1C350 34 from the dual use list. | DU519: (Dual use goods) Goods 1C350 35 from the dual use list. | DU520: (Dual use goods) Goods 1C350 36 from the dual use list. | DU521: (Dual use goods) Goods 1C350 37 from the dual use list. | DU522: (Dual use goods) Goods 1C350 38 from the dual use list. | DU523: (Dual use goods) Goods 1C350 39 from the dual use list. | DU524: (Dual use goods) Goods 1C350 40 from the dual use list. | DU525: (Dual use goods) Goods 1C350 41 from the dual use list. | DU526: (Dual use goods) Goods 1C350 42 from the dual use list. | DU527: (Dual use goods) Goods 1C350 43 from the dual use list. | DU528: (Dual use goods) Goods 1C350 44 from the dual use list. | DU529: (Dual use goods) Goods 1C350 45 from the dual use list. | DU530: (Dual use goods) Goods 1C350 46 from the dual use list. | DU531: (Dual use goods) Goods 1C350 47 from the dual use list. | DU532: (Dual use goods) Goods 1C350 48 from the dual use list. | DU533: (Dual use goods) Goods 1C350 49 from the dual use list. | DU534: (Dual use goods) Goods 1C350 50 from the dual use list. | DU535: (Dual use goods) Goods 1C350 51 from the dual use list. | DU536: (Dual use goods) Goods 1C350 52 from the dual use list. | DU537: (Dual use goods) Goods 1C350 53 from the dual use list. | DU538: (Dual use goods) Goods 1C350 54 from the dual use list. | DU674: (Dual use goods) Goods 1C350 55 from the dual use list. | DU675: (Dual use goods) Goods 1C350 56 from the dual use list. | DU676: (Dual use goods) Goods 1C350 57 from the dual use list. | DU677: (Dual use goods) Goods 1C350 58 from the dual use list. | DU678: (Dual use goods) Goods 1C350 59 from the dual use list. | DU679: (Dual use goods) Goods 1C350 60 from the dual use list. | DU680: (Dual use goods) Goods 1C350 61 from the dual use list. | DU681: (Dual use goods) Goods 1C350 62 from the dual use list. | DU682: (Dual use goods) Goods 1C350 63 from the dual use list."
3593693,[478] Export authorization (Dual use),3824870000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU082: (Dual use goods) Goods 1C233 from the dual use list. | DU319: (Dual use goods) Goods 8C001 from the dual use list. | DU485: (Dual use goods) Goods 1C350 1 from the dual use list. | DU486: (Dual use goods) Goods 1C350 2 from the dual use list. | DU487: (Dual use goods) Goods 1C350 3 from the dual use list. | DU488: (Dual use goods) Goods 1C350 4 from the dual use list. | DU489: (Dual use goods) Goods 1C350 5 from the dual use list. | DU490: (Dual use goods) Goods 1C350 6 from the dual use list. | DU491: (Dual use goods) Goods 1C350 7 from the dual use list. | DU492: (Dual use goods) Goods 1C350 8 from the dual use list. | DU493: (Dual use goods) Goods 1C350 9 from the dual use list. | DU494: (Dual use goods) Goods 1C350 10 from the dual use list. | DU495: (Dual use goods) Goods 1C350 11 from the dual use list. | DU496: (Dual use goods) Goods 1C350 12 from the dual use list. | DU497: (Dual use goods) Goods 1C350 13 from the dual use list. | DU498: (Dual use goods) Goods 1C350 14 from the dual use list. | DU499: (Dual use goods) Goods 1C350 15 from the dual use list. | DU500: (Dual use goods) Goods 1C350 16 from the dual use list. | DU501: (Dual use goods) Goods 1C350 17 from the dual use list. | DU502: (Dual use goods) Goods 1C350 18 from the dual use list. | DU503: (Dual use goods) Goods 1C350 19 from the dual use list. | DU504: (Dual use goods) Goods 1C350 20 from the dual use list. | DU505: (Dual use goods) Goods 1C350 21 from the dual use list. | DU506: (Dual use goods) Goods 1C350 22 from the dual use list. | DU507: (Dual use goods) Goods 1C350 23 from the dual use list. | DU508: (Dual use goods) Goods 1C350 24 from the dual use list. | DU509: (Dual use goods) Goods 1C350 25 from the dual use list. | DU510: (Dual use goods) Goods 1C350 26 from the dual use list. | DU511: (Dual use goods) Goods 1C350 27 from the dual use list. | DU512: (Dual use goods) Goods 1C350 28 from the dual use list. | DU513: (Dual use goods) Goods 1C350 29 from the dual use list. | DU514: (Dual use goods) Goods 1C350 30 from the dual use list. | DU515: (Dual use goods) Goods 1C350 31 from the dual use list. | DU516: (Dual use goods) Goods 1C350 32 from the dual use list. | DU517: (Dual use goods) Goods 1C350 33 from the dual use list. | DU518: (Dual use goods) Goods 1C350 34 from the dual use list. | DU519: (Dual use goods) Goods 1C350 35 from the dual use list. | DU520: (Dual use goods) Goods 1C350 36 from the dual use list. | DU521: (Dual use goods) Goods 1C350 37 from the dual use list. | DU522: (Dual use goods) Goods 1C350 38 from the dual use list. | DU523: (Dual use goods) Goods 1C350 39 from the dual use list. | DU524: (Dual use goods) Goods 1C350 40 from the dual use list. | DU525: (Dual use goods) Goods 1C350 41 from the dual use list. | DU526: (Dual use goods) Goods 1C350 42 from the dual use list. | DU527: (Dual use goods) Goods 1C350 43 from the dual use list. | DU528: (Dual use goods) Goods 1C350 44 from the dual use list. | DU529: (Dual use goods) Goods 1C350 45 from the dual use list. | DU530: (Dual use goods) Goods 1C350 46 from the dual use list. | DU531: (Dual use goods) Goods 1C350 47 from the dual use list. | DU532: (Dual use goods) Goods 1C350 48 from the dual use list. | DU533: (Dual use goods) Goods 1C350 49 from the dual use list. | DU534: (Dual use goods) Goods 1C350 50 from the dual use list. | DU535: (Dual use goods) Goods 1C350 51 from the dual use list. | DU536: (Dual use goods) Goods 1C350 52 from the dual use list. | DU537: (Dual use goods) Goods 1C350 53 from the dual use list. | DU538: (Dual use goods) Goods 1C350 54 from the dual use list. | DU674: (Dual use goods) Goods 1C350 55 from the dual use list. | DU675: (Dual use goods) Goods 1C350 56 from the dual use list. | DU676: (Dual use goods) Goods 1C350 57 from the dual use list. | DU677: (Dual use goods) Goods 1C350 58 from the dual use list. | DU678: (Dual use goods) Goods 1C350 59 from the dual use list. | DU679: (Dual use goods) Goods 1C350 60 from the dual use list. | DU680: (Dual use goods) Goods 1C350 61 from the dual use list. | DU681: (Dual use goods) Goods 1C350 62 from the dual use list. | DU682: (Dual use goods) Goods 1C350 63 from the dual use list."
3593694,[478] Export authorization (Dual use),3824880000,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU082: (Dual use goods) Goods 1C233 from the dual use list. | DU319: (Dual use goods) Goods 8C001 from the dual use list. | DU485: (Dual use goods) Goods 1C350 1 from the dual use list. | DU486: (Dual use goods) Goods 1C350 2 from the dual use list. | DU487: (Dual use goods) Goods 1C350 3 from the dual use list. | DU488: (Dual use goods) Goods 1C350 4 from the dual use list. | DU489: (Dual use goods) Goods 1C350 5 from the dual use list. | DU490: (Dual use goods) Goods 1C350 6 from the dual use list. | DU491: (Dual use goods) Goods 1C350 7 from the dual use list. | DU492: (Dual use goods) Goods 1C350 8 from the dual use list. | DU493: (Dual use goods) Goods 1C350 9 from the dual use list. | DU494: (Dual use goods) Goods 1C350 10 from the dual use list. | DU495: (Dual use goods) Goods 1C350 11 from the dual use list. | DU496: (Dual use goods) Goods 1C350 12 from the dual use list. | DU497: (Dual use goods) Goods 1C350 13 from the dual use list. | DU498: (Dual use goods) Goods 1C350 14 from the dual use list. | DU499: (Dual use goods) Goods 1C350 15 from the dual use list. | DU500: (Dual use goods) Goods 1C350 16 from the dual use list. | DU501: (Dual use goods) Goods 1C350 17 from the dual use list. | DU502: (Dual use goods) Goods 1C350 18 from the dual use list. | DU503: (Dual use goods) Goods 1C350 19 from the dual use list. | DU504: (Dual use goods) Goods 1C350 20 from the dual use list. | DU505: (Dual use goods) Goods 1C350 21 from the dual use list. | DU506: (Dual use goods) Goods 1C350 22 from the dual use list. | DU507: (Dual use goods) Goods 1C350 23 from the dual use list. | DU508: (Dual use goods) Goods 1C350 24 from the dual use list. | DU509: (Dual use goods) Goods 1C350 25 from the dual use list. | DU510: (Dual use goods) Goods 1C350 26 from the dual use list. | DU511: (Dual use goods) Goods 1C350 27 from the dual use list. | DU512: (Dual use goods) Goods 1C350 28 from the dual use list. | DU513: (Dual use goods) Goods 1C350 29 from the dual use list. | DU514: (Dual use goods) Goods 1C350 30 from the dual use list. | DU515: (Dual use goods) Goods 1C350 31 from the dual use list. | DU516: (Dual use goods) Goods 1C350 32 from the dual use list. | DU517: (Dual use goods) Goods 1C350 33 from the dual use list. | DU518: (Dual use goods) Goods 1C350 34 from the dual use list. | DU519: (Dual use goods) Goods 1C350 35 from the dual use list. | DU520: (Dual use goods) Goods 1C350 36 from the dual use list. | DU521: (Dual use goods) Goods 1C350 37 from the dual use list. | DU522: (Dual use goods) Goods 1C350 38 from the dual use list. | DU523: (Dual use goods) Goods 1C350 39 from the dual use list. | DU524: (Dual use goods) Goods 1C350 40 from the dual use list. | DU525: (Dual use goods) Goods 1C350 41 from the dual use list. | DU526: (Dual use goods) Goods 1C350 42 from the dual use list. | DU527: (Dual use goods) Goods 1C350 43 from the dual use list. | DU528: (Dual use goods) Goods 1C350 44 from the dual use list. | DU529: (Dual use goods) Goods 1C350 45 from the dual use list. | DU530: (Dual use goods) Goods 1C350 46 from the dual use list. | DU531: (Dual use goods) Goods 1C350 47 from the dual use list. | DU532: (Dual use goods) Goods 1C350 48 from the dual use list. | DU533: (Dual use goods) Goods 1C350 49 from the dual use list. | DU534: (Dual use goods) Goods 1C350 50 from the dual use list. | DU535: (Dual use goods) Goods 1C350 51 from the dual use list. | DU536: (Dual use goods) Goods 1C350 52 from the dual use list. | DU537: (Dual use goods) Goods 1C350 53 from the dual use list. | DU538: (Dual use goods) Goods 1C350 54 from the dual use list. | DU674: (Dual use goods) Goods 1C350 55 from the dual use list. | DU675: (Dual use goods) Goods 1C350 56 from the dual use list. | DU676: (Dual use goods) Goods 1C350 57 from the dual use list. | DU677: (Dual use goods) Goods 1C350 58 from the dual use list. | DU678: (Dual use goods) Goods 1C350 59 from the dual use list. | DU679: (Dual use goods) Goods 1C350 60 from the dual use list. | DU680: (Dual use goods) Goods 1C350 61 from the dual use list. | DU681: (Dual use goods) Goods 1C350 62 from the dual use list. | DU682: (Dual use goods) Goods 1C350 63 from the dual use list."
3594850,[478] Export authorization (Dual use),3824995500,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU498: (Dual use goods) Goods 1C350 14 from the dual use list. | DU508: (Dual use goods) Goods 1C350 24 from the dual use list. | DU524: (Dual use goods) Goods 1C350 40 from the dual use list. | DU525: (Dual use goods) Goods 1C350 41 from the dual use list."
3594851,[478] Export authorization (Dual use),3824995800,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU498: (Dual use goods) Goods 1C350 14 from the dual use list. | DU508: (Dual use goods) Goods 1C350 24 from the dual use list. | DU524: (Dual use goods) Goods 1C350 40 from the dual use list. | DU525: (Dual use goods) Goods 1C350 41 from the dual use list."
3598572,[478] Export authorization (Dual use),3824998600,,16/12/2017,,,Condition [Y1] Other conditions : Document [X] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,"CD464: (Conditions) If the goods declared are described in footnote ""DU"" linked to the measure, an export authorisation must be presented according to Regulation (EC) 428/2009 and its amendments. | DU487: (Dual use goods) Goods 1C350 3 from the dual use list. | DU546: (Dual use goods) Goods 1C450 b1 from the dual use list."
