SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3405682,[717] Export control on restricted goods and technologies,2710127000,,16/12/2014,,,Condition [Y1] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,CD994: (Conditions) If the declared goods are referred to in the footnotes linked to the measure an export/import authorisation must be presented. | TM841: (Taric Measure) Goods from Art 7a of Regulation (EU) No 36/2012 - ANNEX Va  - JET FUEL AND FUEL ADDITIVES AS REFERRED TO IN ARTICLE 7a(1)
3405684,[717] Export control on restricted goods and technologies,2710192100,,16/12/2014,,,Condition [Y1] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,CD994: (Conditions) If the declared goods are referred to in the footnotes linked to the measure an export/import authorisation must be presented. | TM841: (Taric Measure) Goods from Art 7a of Regulation (EU) No 36/2012 - ANNEX Va  - JET FUEL AND FUEL ADDITIVES AS REFERRED TO IN ARTICLE 7a(1)
3405683,[717] Export control on restricted goods and technologies,2710192900,,16/12/2014,,,Condition [Y1] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,CD994: (Conditions) If the declared goods are referred to in the footnotes linked to the measure an export/import authorisation must be presented. | TM841: (Taric Measure) Goods from Art 7a of Regulation (EU) No 36/2012 - ANNEX Va  - JET FUEL AND FUEL ADDITIVES AS REFERRED TO IN ARTICLE 7a(1)
3405581,[717] Export control on restricted goods and technologies,3811210000,,16/12/2014,,,Condition [Y1] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,CD994: (Conditions) If the declared goods are referred to in the footnotes linked to the measure an export/import authorisation must be presented. | TM841: (Taric Measure) Goods from Art 7a of Regulation (EU) No 36/2012 - ANNEX Va  - JET FUEL AND FUEL ADDITIVES AS REFERRED TO IN ARTICLE 7a(1)
3405580,[717] Export control on restricted goods and technologies,3811290000,,16/12/2014,,,Condition [Y1] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,CD994: (Conditions) If the declared goods are referred to in the footnotes linked to the measure an export/import authorisation must be presented. | TM841: (Taric Measure) Goods from Art 7a of Regulation (EU) No 36/2012 - ANNEX Va  - JET FUEL AND FUEL ADDITIVES AS REFERRED TO IN ARTICLE 7a(1)
3405582,[717] Export control on restricted goods and technologies,3811900000,,16/12/2014,,,Condition [Y1] Other conditions : Document [Y] Action [29] Import/export allowed after control : ||Condition [Y2] Other conditions : Document [C] Action [29] Import/export allowed after control : ||Condition [Y3] Other conditions : Action [09] Import/export not allowed after control :,CD994: (Conditions) If the declared goods are referred to in the footnotes linked to the measure an export/import authorisation must be presented. | TM841: (Taric Measure) Goods from Art 7a of Regulation (EU) No 36/2012 - ANNEX Va  - JET FUEL AND FUEL ADDITIVES AS REFERRED TO IN ARTICLE 7a(1)
