SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3210366,[103] Third country duty,0101210000,,01/01/2012,,[01] 0.00%,,
3210384,[103] Third country duty,0101299000,,01/01/2012,,[01] + 11.50%,,
3210368,[103] Third country duty,0101300000,,01/01/2012,,[01] + 7.70%,,
3210398,[103] Third country duty,0101900000,,01/01/2012,,[01] + 10.90%,,
3211113,[103] Third country duty,0102210000,,01/01/2012,,[01] 0.00%,,
3211138,[103] Third country duty,0102291000,,01/01/2012,,[01] + 10.20% | [04] + 93.10 EUR + % or amount / 100kg,,
3211239,[103] Third country duty,0102292100,,01/01/2012,,[01] + 10.20% | [04] + 93.10 EUR + % or amount / 100kg,,
3211224,[103] Third country duty,0102292900,,01/01/2012,,[01] + 10.20% | [04] + 93.10 EUR + % or amount / 100kg,,
3211322,[103] Third country duty,0102294100,,01/01/2012,,[01] + 10.20% | [04] + 93.10 EUR + % or amount / 100kg,,
3211339,[103] Third country duty,0102294900,,01/01/2012,,[01] + 10.20% | [04] + 93.10 EUR + % or amount / 100kg,,
3211399,[103] Third country duty,0102295100,,01/01/2012,,[01] + 10.20% | [04] + 93.10 EUR + % or amount / 100kg,,
3211418,[103] Third country duty,0102295900,,01/01/2012,,[01] + 10.20% | [04] + 93.10 EUR + % or amount / 100kg,,
3211591,[103] Third country duty,0102296100,,01/01/2012,,[01] + 10.20% | [04] + 93.10 EUR + % or amount / 100kg,,
3211608,[103] Third country duty,0102296900,,01/01/2012,,[01] + 10.20% | [04] + 93.10 EUR + % or amount / 100kg,,
3211624,[103] Third country duty,0102299100,,01/01/2012,,[01] + 10.20% | [04] + 93.10 EUR + % or amount / 100kg,,
3211641,[103] Third country duty,0102299900,,01/01/2012,,[01] + 10.20% | [04] + 93.10 EUR + % or amount / 100kg,,
3231932,[103] Third country duty,0102310000,,01/01/2012,,[01] 0.00%,,
3211119,[103] Third country duty,0102391000,,01/01/2012,,[01] + 10.20% | [04] + 93.10 EUR + % or amount / 100kg,,
3211661,[103] Third country duty,0102399000,,01/01/2012,,[01] 0.00%,,
3231933,[103] Third country duty,0102902000,,01/01/2012,,[01] 0.00%,,
3211158,[103] Third country duty,0102909100,,01/01/2012,,[01] + 10.20% | [04] + 93.10 EUR + % or amount / 100kg,,
3211657,[103] Third country duty,0102909900,,01/01/2012,,[01] 0.00%,,
3211766,[103] Third country duty,0105130000,,01/01/2012,,[01] + 52.00 EUR / 1000 items,,
3211765,[103] Third country duty,0105140000,,01/01/2012,,[01] + 152.00 EUR / 1000 items,,
