SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3413208,[552] Definitive anti-dumping duty,7306304120,,28/01/2015,,[01] + 38.10%,,
3413218,[552] Definitive anti-dumping duty,7306304120,[A999] Other,28/01/2015,,[01] + 20.50%,,
3413212,[552] Definitive anti-dumping duty,7306304120,,28/01/2015,,[01] + 90.60%,,
3413217,[552] Definitive anti-dumping duty,7306304120,[A893] OMK Group (Open Joint Stock Company Vyksa Steel Works and Joint Stock Company Almetjvesk Pipe Plant),28/01/2015,,[01] + 10.10%,,
3413216,[552] Definitive anti-dumping duty,7306304120,[A892] TMK Group (Seversky Pipe Plant Open Joint Stock Company and Joint Stock Company Taganrog Metallurgical Works),28/01/2015,,[01] + 16.80%,,
3413221,[552] Definitive anti-dumping duty,7306304920,[A999] Other,28/01/2015,,[01] + 20.50%,,
3413219,[552] Definitive anti-dumping duty,7306304920,[A892] TMK Group (Seversky Pipe Plant Open Joint Stock Company and Joint Stock Company Taganrog Metallurgical Works),28/01/2015,,[01] + 16.80%,,
3413213,[552] Definitive anti-dumping duty,7306304920,,28/01/2015,,[01] + 90.60%,,
3413209,[552] Definitive anti-dumping duty,7306304920,,28/01/2015,,[01] + 38.10%,,
3413220,[552] Definitive anti-dumping duty,7306304920,[A893] OMK Group (Open Joint Stock Company Vyksa Steel Works and Joint Stock Company Almetjvesk Pipe Plant),28/01/2015,,[01] + 10.10%,,
3413210,[552] Definitive anti-dumping duty,7306307280,,28/01/2015,,[01] + 38.10%,,
3413224,[552] Definitive anti-dumping duty,7306307280,[A999] Other,28/01/2015,,[01] + 20.50%,,
3413223,[552] Definitive anti-dumping duty,7306307280,[A893] OMK Group (Open Joint Stock Company Vyksa Steel Works and Joint Stock Company Almetjvesk Pipe Plant),28/01/2015,,[01] + 10.10%,,
3413222,[552] Definitive anti-dumping duty,7306307280,[A892] TMK Group (Seversky Pipe Plant Open Joint Stock Company and Joint Stock Company Taganrog Metallurgical Works),28/01/2015,,[01] + 16.80%,,
3413214,[552] Definitive anti-dumping duty,7306307280,,28/01/2015,,[01] + 90.60%,,
3413225,[552] Definitive anti-dumping duty,7306307780,[A892] TMK Group (Seversky Pipe Plant Open Joint Stock Company and Joint Stock Company Taganrog Metallurgical Works),28/01/2015,,[01] + 16.80%,,
3413215,[552] Definitive anti-dumping duty,7306307780,,28/01/2015,,[01] + 90.60%,,
3413227,[552] Definitive anti-dumping duty,7306307780,[A999] Other,28/01/2015,,[01] + 20.50%,,
3413226,[552] Definitive anti-dumping duty,7306307780,[A893] OMK Group (Open Joint Stock Company Vyksa Steel Works and Joint Stock Company Almetjvesk Pipe Plant),28/01/2015,,[01] + 10.10%,,
3413211,[552] Definitive anti-dumping duty,7306307780,,28/01/2015,,[01] + 38.10%,,
