SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
1691786,[103] Third country duty,8541000000,,01/01/1998,,[01] 0.00%,,
1691782,[103] Third country duty,8542000000,,01/01/1998,,[01] 0.00%,,
