SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3633972,[561] Notice of initiation of an anti-dumping or countervailing proceeding,7019510014,,18/05/2018,,,,
3633974,[561] Notice of initiation of an anti-dumping or countervailing proceeding,7019590014,,18/05/2018,,,,
