SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3612606,[110] Supplementary unit import,7410210055,,01/01/2018,,[99] 0.00%,,
3612807,[110] Supplementary unit import,8483308020,,01/01/2016,,[99] 0.00%,,
3473016,[482] Declaration of subheading submitted to restrictions (net weight/supplementary unit),8526912020,,01/01/2016,,,"Condition [R1] Ratio ""net weight/supplementary unit"" is equal to or higher than the condition amount : Action [10] Declaration to be corrected  - box 33, 37, 38, 41 or 46 incorrect : Requirement - 2.50 Kilogram||Condition [R2] Ratio ""net weight/supplementary unit"" is equal to or higher than the condition amount : Action [28] Declared subheading allowed : Requirement - 0.00 Kilogram","CD651: (Conditions) Declaration under this goods code is only allowed if the threshold values (net weight/supplementary unit or value/net weight or value/supplementary unit) are respected. If not, check the respective values and correct if necessary. Otherwise, another goods code should be declared."
