SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3639204,[565] Anti-dumping/countervailing review,8101991010,,31/05/2018,,,,
3639205,[565] Anti-dumping/countervailing review,8515908010,,31/05/2018,,,,
