SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
2912868,[103] Third country duty,6402190000,,09/06/2006,,[01] + 16.90%,,
2936745,[103] Third country duty,6402919000,,01/01/2007,,[01] + 16.90%,,
2936756,[103] Third country duty,6402991000,,01/01/2007,,[01] + 16.80%,,
2936757,[103] Third country duty,6402993100,,01/01/2007,,[01] + 16.80%,,
2936758,[103] Third country duty,6402993900,,01/01/2007,,[01] + 16.80%,,
2936759,[103] Third country duty,6402995000,,01/01/2007,,[01] + 16.80%,,
2936760,[103] Third country duty,6402999100,,01/01/2007,,[01] + 16.80%,,
2936761,[103] Third country duty,6402999300,,01/01/2007,,[01] + 16.80%,,
2936762,[103] Third country duty,6402999600,,01/01/2007,,[01] + 16.80%,,
2936763,[103] Third country duty,6402999800,,01/01/2007,,[01] + 16.80%,,
2912873,[103] Third country duty,6404110000,,09/06/2006,,[01] + 16.90%,,
2912874,[103] Third country duty,6404191000,,09/06/2006,,[01] + 16.90%,,
2912883,[103] Third country duty,8482919000,,09/06/2006,,[01] + 7.70%,,
2912887,[103] Third country duty,8712003000,,09/06/2006,,[01] + 14.00%,,
