SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3633507,[564] Anti-dumping or countervailing registration,8711601000,,04/05/2018,,,,"TM891: (Taric Measure) Registered imports can be made subject to the retroactive imposition of anti-dumping duties if the ongoing investigation results in findings leading to the imposition of anti-dumping duties (more information in Commission Regulation (EU) 2018/671, OJ L 113)."
3633508,[564] Anti-dumping or countervailing registration,8711609010,,04/05/2018,,,,"TM891: (Taric Measure) Registered imports can be made subject to the retroactive imposition of anti-dumping duties if the ongoing investigation results in findings leading to the imposition of anti-dumping duties (more information in Commission Regulation (EU) 2018/671, OJ L 113)."
