SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3326096,[476] Restriction on export,3601000000,,30/09/2013,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD663: (Conditions) An export authorisation (established in accordance with the form set out in Annex II of Regulation (EU) No 258/2012) shall be required for the export of firearms, their parts and essential components and ammunition listed in the MG footnotes linked to the measure.
Exemptions apply in accordance with Articles 3 and 9 of Regulation (EU) No 258/2012. | MG539: (Military goods and technologies) Ammunition: the complete round or the components thereof, including cartridge cases, primers, propellant powder, bullets or projectiles, that are used in a firearm, provided that those components are themselves subject to authorisation in the relevant Member State"
3590981,[476] Restriction on export,3603004000,,01/01/2018,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD663: (Conditions) An export authorisation (established in accordance with the form set out in Annex II of Regulation (EU) No 258/2012) shall be required for the export of firearms, their parts and essential components and ammunition listed in the MG footnotes linked to the measure.
Exemptions apply in accordance with Articles 3 and 9 of Regulation (EU) No 258/2012. | MG539: (Military goods and technologies) Ammunition: the complete round or the components thereof, including cartridge cases, primers, propellant powder, bullets or projectiles, that are used in a firearm, provided that those components are themselves subject to authorisation in the relevant Member State"
3590973,[476] Restriction on export,3603005000,,01/01/2018,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD663: (Conditions) An export authorisation (established in accordance with the form set out in Annex II of Regulation (EU) No 258/2012) shall be required for the export of firearms, their parts and essential components and ammunition listed in the MG footnotes linked to the measure.
Exemptions apply in accordance with Articles 3 and 9 of Regulation (EU) No 258/2012. | MG539: (Military goods and technologies) Ammunition: the complete round or the components thereof, including cartridge cases, primers, propellant powder, bullets or projectiles, that are used in a firearm, provided that those components are themselves subject to authorisation in the relevant Member State"
3590965,[476] Restriction on export,3603006000,,01/01/2018,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD663: (Conditions) An export authorisation (established in accordance with the form set out in Annex II of Regulation (EU) No 258/2012) shall be required for the export of firearms, their parts and essential components and ammunition listed in the MG footnotes linked to the measure.
Exemptions apply in accordance with Articles 3 and 9 of Regulation (EU) No 258/2012. | MG539: (Military goods and technologies) Ammunition: the complete round or the components thereof, including cartridge cases, primers, propellant powder, bullets or projectiles, that are used in a firearm, provided that those components are themselves subject to authorisation in the relevant Member State"
3590957,[476] Restriction on export,3603008000,,01/01/2018,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD663: (Conditions) An export authorisation (established in accordance with the form set out in Annex II of Regulation (EU) No 258/2012) shall be required for the export of firearms, their parts and essential components and ammunition listed in the MG footnotes linked to the measure.
Exemptions apply in accordance with Articles 3 and 9 of Regulation (EU) No 258/2012. | MG539: (Military goods and technologies) Ammunition: the complete round or the components thereof, including cartridge cases, primers, propellant powder, bullets or projectiles, that are used in a firearm, provided that those components are themselves subject to authorisation in the relevant Member State"
3326095,[476] Restriction on export,9302000000,,30/09/2013,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD663: (Conditions) An export authorisation (established in accordance with the form set out in Annex II of Regulation (EU) No 258/2012) shall be required for the export of firearms, their parts and essential components and ammunition listed in the MG footnotes linked to the measure.
Exemptions apply in accordance with Articles 3 and 9 of Regulation (EU) No 258/2012. | MG526: (Military goods and technologies) Semi-automatic or repeating short firearms | MG527: (Military goods and technologies) Single-shot short firearms with centre-fire percussion | MG528: (Military goods and technologies) Single-shot short firearms with rimfire percussion whose overall length is less than 28cm | MG532: (Military goods and technologies) Semi-automatic firearms for civilian use which resemble weapons with automatic mechanisms | MG536: (Military goods and technologies) Single-shot short firearms with rimfire percussion whose overall length is not less than 28cm"
3326098,[476] Restriction on export,9303100000,,30/09/2013,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD663: (Conditions) An export authorisation (established in accordance with the form set out in Annex II of Regulation (EU) No 258/2012) shall be required for the export of firearms, their parts and essential components and ammunition listed in the MG footnotes linked to the measure.
Exemptions apply in accordance with Articles 3 and 9 of Regulation (EU) No 258/2012. | MG537: (Military goods and technologies) Single-shot long firearms with smooth-bore barrels"
3326099,[476] Restriction on export,9303201000,,30/09/2013,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD663: (Conditions) An export authorisation (established in accordance with the form set out in Annex II of Regulation (EU) No 258/2012) shall be required for the export of firearms, their parts and essential components and ammunition listed in the MG footnotes linked to the measure.
Exemptions apply in accordance with Articles 3 and 9 of Regulation (EU) No 258/2012. | MG529: (Military goods and technologies) Semi-automatic long firearms whose magazine and chamber can together hold more than three rounds | MG530: (Military goods and technologies) Semi-automatic long firearms whose magazine and chamber cannot together hold more than three rounds, where the loading device is removable or where it is not certain that the weapon cannot be converted, with ordinary tools, into a weapon whose magazine and chamber can together hold more than three rounds. | MG531: (Military goods and technologies) Repeating and semi-automatic long firearms with smooth-bore barrels not exceeding 60 cm in length | MG532: (Military goods and technologies) Semi-automatic firearms for civilian use which resemble weapons with automatic mechanisms | MG537: (Military goods and technologies) Single-shot long firearms with smooth-bore barrels"
3326100,[476] Restriction on export,9303209500,,30/09/2013,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD663: (Conditions) An export authorisation (established in accordance with the form set out in Annex II of Regulation (EU) No 258/2012) shall be required for the export of firearms, their parts and essential components and ammunition listed in the MG footnotes linked to the measure.
Exemptions apply in accordance with Articles 3 and 9 of Regulation (EU) No 258/2012. | MG529: (Military goods and technologies) Semi-automatic long firearms whose magazine and chamber can together hold more than three rounds | MG530: (Military goods and technologies) Semi-automatic long firearms whose magazine and chamber cannot together hold more than three rounds, where the loading device is removable or where it is not certain that the weapon cannot be converted, with ordinary tools, into a weapon whose magazine and chamber can together hold more than three rounds. | MG531: (Military goods and technologies) Repeating and semi-automatic long firearms with smooth-bore barrels not exceeding 60 cm in length | MG532: (Military goods and technologies) Semi-automatic firearms for civilian use which resemble weapons with automatic mechanisms | MG533: (Military goods and technologies) Repeating long firearms other than:
Repeating and semi-automatic long firearms with smooth-bore barrels not exceeding 60 cm in length | MG537: (Military goods and technologies) Single-shot long firearms with smooth-bore barrels"
3326101,[476] Restriction on export,9303300000,,30/09/2013,,,Condition [B1] Presentation of a certificate/licence/document : Document [E] Action [29] Import/export allowed after control : ||Condition [B2] Presentation of a certificate/licence/document : Document [Y] Action [29] Import/export allowed after control : ||Condition [B3] Presentation of a certificate/licence/document : Action [09] Import/export not allowed after control :,"CD663: (Conditions) An export authorisation (established in accordance with the form set out in Annex II of Regulation (EU) No 258/2012) shall be required for the export of firearms, their parts and essential components and ammunition listed in the MG footnotes linked to the measure.
Exemptions apply in accordance with Articles 3 and 9 of Regulation (EU) No 258/2012. | MG529: (Military goods and technologies) Semi-automatic long firearms whose magazine and chamber can together hold more than three rounds | MG530: (Military goods and technologies) Semi-automatic long firearms whose magazine and chamber cannot together hold more than three rounds, where the loading device is removable or where it is not certain that the weapon cannot be converted, with ordinary tools, into a weapon whose magazine and chamber can together hold more than three rounds. | MG532: (Military goods and technologies) Semi-automatic firearms for civilian use which resemble weapons with automatic mechanisms | MG533: (Military goods and technologies) Repeating long firearms other than:
Repeating and semi-automatic long firearms with smooth-bore barrels not exceeding 60 cm in length | MG534: (Military goods and technologies) Long firearms with single-shot rifled barrels"
