SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
1692822,[103] Third country duty,5607210000,,23/11/1997,,[01] + 12.00%,,
1692821,[103] Third country duty,5607290000,,23/11/1997,,[01] + 12.00%,,
