SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3617365,[564] Anti-dumping or countervailing registration,4011209000,,03/02/2018,,,,"TM889: (Taric Measure) Registered imports can be made subject to the retroactive imposition of countervailling duties if the ongoing investigation results in findings leading to the imposition of countervailling duties (more information in Commission Regulation (EU) 2018/163, OJ L 30)."
3617366,[564] Anti-dumping or countervailing registration,4012120010,,03/02/2018,,,,"TM889: (Taric Measure) Registered imports can be made subject to the retroactive imposition of countervailling duties if the ongoing investigation results in findings leading to the imposition of countervailling duties (more information in Commission Regulation (EU) 2018/163, OJ L 30)."
