SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3566857,[552] Definitive anti-dumping duty,4809900010,,04/05/2017,,[01] + 104.46 EUR / Tonne,,
3566858,[552] Definitive anti-dumping duty,4811900010,,04/05/2017,,[01] + 104.46 EUR / Tonne,,
3566859,[552] Definitive anti-dumping duty,4816900010,,04/05/2017,,[01] + 104.46 EUR / Tonne,,
3566860,[552] Definitive anti-dumping duty,4823908520,,04/05/2017,,[01] + 104.46 EUR / Tonne,,
