SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3570613,[552] Definitive anti-dumping duty,7214100010,,18/06/2017,,[01] + 10.60%,,
3570614,[552] Definitive anti-dumping duty,7214200020,,18/06/2017,,[01] + 10.60%,,
3570615,[552] Definitive anti-dumping duty,7214300010,,18/06/2017,,[01] + 10.60%,,
3570616,[552] Definitive anti-dumping duty,7214911010,,18/06/2017,,[01] + 10.60%,,
3570617,[552] Definitive anti-dumping duty,7214919010,,18/06/2017,,[01] + 10.60%,,
3570618,[552] Definitive anti-dumping duty,7214991010,,18/06/2017,,[01] + 10.60%,,
3570619,[552] Definitive anti-dumping duty,7214999510,,18/06/2017,,[01] + 10.60%,,
