SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3632824,[561] Notice of initiation of an anti-dumping or countervailing proceeding,7303001010,,30/04/2018,,,,
3632825,[561] Notice of initiation of an anti-dumping or countervailing proceeding,7303009010,,30/04/2018,,,,
