SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3313372,[552] Definitive anti-dumping duty,8714911031,"[A172] Lenardon Lida, Via Provinciale 5, IT-33098 San Martino al Tagliamento (PN)",01/07/2013,,[01] 0.00%,,
3313377,[552] Definitive anti-dumping duty,8714911031,"[A227] IKO Sportartikel Handels GmbH, Kufsteiner Strasse 72, DE -83064 Raubling",01/07/2013,,[01] 0.00%,,
3313380,[552] Definitive anti-dumping duty,8714911031,"[A231] Velomarche di Giunta Giancarlo & C. s.n.c., Via Piemonte 5/7, IT-61022 frazione: Montecchio, Vallefoglia (PS)",01/07/2013,,[01] 0.00%,,
3313382,[552] Definitive anti-dumping duty,8714911031,"[A233] VICINI di Vicini Ottavio e Figli s.n.c., via dell'Artigianato 284, IT-47521 Cesena (FO)",01/07/2013,,[01] 0.00%,,
3313375,[552] Definitive anti-dumping duty,8714911031,"[A201] Kokotis A. Bros S.A., 5th klm of Larissa- Falani, EL-41500 Larissa",01/07/2013,,[01] 0.00%,,
3370431,[552] Definitive anti-dumping duty,8714911031,"[A163] Speedcross di Torretta Luigi E C. s.n.c.
Corso Italia 20
IT - 20020 Vanzaghello (MI)",24/04/2014,,[01] 0.00%,,
3313369,[552] Definitive anti-dumping duty,8714911031,"[A168] CHERRI di Cherri Franco & C. S.A.S., Via Cagliari 39, IT- 09016 Iglesias (CA)",01/07/2013,,[01] 0.00%,,
3313368,[552] Definitive anti-dumping duty,8714911031,"[A167] Cicli Olympia S.r.l., Via Galileo Galilei 12/A, IT-35028 Piove di Sacco (PD)
 
",01/07/2013,,[01] 0.00%,,
3313360,[552] Definitive anti-dumping duty,8714911031,"[A090] Intersens Bikes & Parts B.V., Bedrijvenpark Twente 170, NL-7602KE Almelo",01/07/2013,,[01] 0.00%,,
3313357,[552] Definitive anti-dumping duty,8714911031,"[A045] Exempted parties:
From 29.09.99:
Simplon Fahrrad GmbH - Oberer Achdamm 22 - A-6971 Hard - Austria.",01/07/2013,,[01] 0.00%,,
3376090,[552] Definitive anti-dumping duty,8714911033,"[A231] Velomarche di Giunta Giancarlo & C. s.n.c., Via Piemonte 5/7, IT-61022 frazione: Montecchio, Vallefoglia (PS)",01/07/2014,,[01] 0.00%,,
3376087,[552] Definitive anti-dumping duty,8714911033,"[A227] IKO Sportartikel Handels GmbH, Kufsteiner Strasse 72, DE -83064 Raubling",01/07/2014,,[01] 0.00%,,
3376085,[552] Definitive anti-dumping duty,8714911033,"[A201] Kokotis A. Bros S.A., 5th klm of Larissa- Falani, EL-41500 Larissa",01/07/2014,,[01] 0.00%,,
3376082,[552] Definitive anti-dumping duty,8714911033,"[A172] Lenardon Lida, Via Provinciale 5, IT-33098 San Martino al Tagliamento (PN)",01/07/2014,,[01] 0.00%,,
3376078,[552] Definitive anti-dumping duty,8714911033,"[A167] Cicli Olympia S.r.l., Via Galileo Galilei 12/A, IT-35028 Piove di Sacco (PD)
 
",01/07/2014,,[01] 0.00%,,
3376075,[552] Definitive anti-dumping duty,8714911033,"[A163] Speedcross di Torretta Luigi E C. s.n.c.
Corso Italia 20
IT - 20020 Vanzaghello (MI)",01/07/2014,,[01] 0.00%,,
3376071,[552] Definitive anti-dumping duty,8714911033,"[A090] Intersens Bikes & Parts B.V., Bedrijvenpark Twente 170, NL-7602KE Almelo",01/07/2014,,[01] 0.00%,,
3376079,[552] Definitive anti-dumping duty,8714911033,"[A168] CHERRI di Cherri Franco & C. S.A.S., Via Cagliari 39, IT- 09016 Iglesias (CA)",01/07/2014,,[01] 0.00%,,
3376068,[552] Definitive anti-dumping duty,8714911033,"[A045] Exempted parties:
From 29.09.99:
Simplon Fahrrad GmbH - Oberer Achdamm 22 - A-6971 Hard - Austria.",01/07/2014,,[01] 0.00%,,
3376092,[552] Definitive anti-dumping duty,8714911033,"[A233] VICINI di Vicini Ottavio e Figli s.n.c., via dell'Artigianato 284, IT-47521 Cesena (FO)",01/07/2014,,[01] 0.00%,,
3313605,[552] Definitive anti-dumping duty,8714911039,"[A172] Lenardon Lida, Via Provinciale 5, IT-33098 San Martino al Tagliamento (PN)",01/07/2013,,[01] 0.00%,,
3313608,[552] Definitive anti-dumping duty,8714911039,"[A201] Kokotis A. Bros S.A., 5th klm of Larissa- Falani, EL-41500 Larissa",01/07/2013,,[01] 0.00%,,
3313610,[552] Definitive anti-dumping duty,8714911039,"[A227] IKO Sportartikel Handels GmbH, Kufsteiner Strasse 72, DE -83064 Raubling",01/07/2013,,[01] 0.00%,,
3313613,[552] Definitive anti-dumping duty,8714911039,"[A231] Velomarche di Giunta Giancarlo & C. s.n.c., Via Piemonte 5/7, IT-61022 frazione: Montecchio, Vallefoglia (PS)",01/07/2013,,[01] 0.00%,,
3313615,[552] Definitive anti-dumping duty,8714911039,"[A233] VICINI di Vicini Ottavio e Figli s.n.c., via dell'Artigianato 284, IT-47521 Cesena (FO)",01/07/2013,,[01] 0.00%,,
3370432,[552] Definitive anti-dumping duty,8714911039,"[A163] Speedcross di Torretta Luigi E C. s.n.c.
Corso Italia 20
IT - 20020 Vanzaghello (MI)",24/04/2014,,[01] 0.00%,,
3313590,[552] Definitive anti-dumping duty,8714911039,"[A045] Exempted parties:
From 29.09.99:
Simplon Fahrrad GmbH - Oberer Achdamm 22 - A-6971 Hard - Austria.",01/07/2013,,[01] 0.00%,,
3313593,[552] Definitive anti-dumping duty,8714911039,"[A090] Intersens Bikes & Parts B.V., Bedrijvenpark Twente 170, NL-7602KE Almelo",01/07/2013,,[01] 0.00%,,
3313601,[552] Definitive anti-dumping duty,8714911039,"[A167] Cicli Olympia S.r.l., Via Galileo Galilei 12/A, IT-35028 Piove di Sacco (PD)
 
",01/07/2013,,[01] 0.00%,,
3313602,[552] Definitive anti-dumping duty,8714911039,"[A168] CHERRI di Cherri Franco & C. S.A.S., Via Cagliari 39, IT- 09016 Iglesias (CA)",01/07/2013,,[01] 0.00%,,
3544214,[552] Definitive anti-dumping duty,8714913035,"[A163] Speedcross di Torretta Luigi E C. s.n.c.
Corso Italia 20
IT - 20020 Vanzaghello (MI)",01/07/2017,,[01] 0.00%,,
3544224,[552] Definitive anti-dumping duty,8714913035,"[A233] VICINI di Vicini Ottavio e Figli s.n.c., via dell'Artigianato 284, IT-47521 Cesena (FO)",01/07/2017,,[01] 0.00%,,
