SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3496005,[552] Definitive anti-dumping duty,2929900010,"[A472] Fang Da Food Additive (Yang Quan) Limited
Da Lian Dong Lu, Economic and Technology Zone
Yangquan City
Shanxi 045000
CN",17/07/2016,,[01] + 1.17 EUR / Kilogram,,"TM518: (Taric Measure) In cases where goods have been damaged before entry into free circulation and, therefore, the price actually paid or payable is apportioned for the determination of the customs value pursuant to Article 131 of Commission Regulation (EU) 2015/2447 (OJ L 343, p. 558), the amount of anti-dumping duty and/or countervailing duty, calculated on the basis of the fixed amounts set out above, shall be reduced by a percentage which corresponds to the apportioning of the price actually paid or payable."
3496004,[552] Definitive anti-dumping duty,2929900010,"[A471] Fang Da Food Additive (Shen Zhen) Limited
Gong Le Industrial Estate
Xixian County, Bao An
Shenzhen 518102
CN",17/07/2016,,[01] + 1.17 EUR / Kilogram,,"TM518: (Taric Measure) In cases where goods have been damaged before entry into free circulation and, therefore, the price actually paid or payable is apportioned for the determination of the customs value pursuant to Article 131 of Commission Regulation (EU) 2015/2447 (OJ L 343, p. 558), the amount of anti-dumping duty and/or countervailing duty, calculated on the basis of the fixed amounts set out above, shall be reduced by a percentage which corresponds to the apportioning of the price actually paid or payable."
