SID,Measure type,Commodity,Additional code,Geography,Valid dates,Order number,Measure components,Conditions,Footnotes
3491353,[277] Import prohibition,0713350000,,22/06/2016,,,,
3491354,[277] Import prohibition,0713900000,,22/06/2016,,,,
