"0210209011","094202","CH","0.00","","","","",""
"0210209015","094202","CH","0.00","","","","",""
"0102294100","094203","CH","0.00","","","","",""
"0102294900","094203","CH","0.00","","","","",""
"0102295100","094203","CH","0.00","","","","",""
"0102295900","094203","CH","0.00","","","","",""
"0102296100","094203","CH","0.00","","","","",""
"0102296900","094203","CH","0.00","","","","",""
"0102299100","094203","CH","0.00","","","","",""
"0102299900","094203","CH","0.00","","","","",""
"0102391010","094203","CH","0.00","","","","",""
"0102909110","094203","CH","0.00","","","","",""
"0301919011","090671","FO","0.00","","","","",""
"0301919019","090671","FO","0.00","","","","",""
"0302112000","090671","FO","0.00","","","","",""
"0302118011","090671","FO","0.00","","","","",""
"0302118019","090671","FO","0.00","","","","",""
"0303142000","090671","FO","0.00","","","","",""
"0303149011","090671","FO","0.00","","","","",""
"0303149019","090671","FO","0.00","","","","",""
"0304421000","090671","FO","0.00","","","","",""
"0304429010","090671","FO","0.00","","","","",""
"0304821000","090671","FO","0.00","","","","",""
"0304829010","090671","FO","0.00","","","","",""
"0304992111","090671","FO","0.00","","","","",""
"0305539010","090672","FO","0.00","","","","",""
"0307910010","090674","FO","0.00","","","","",""
"0307920010","090674","FO","0.00","","","","",""
"1605590010","090674","FO","0.00","","","","",""
"1604110030","090675","FO","0.00","","","","",""
"1604191010","090675","FO","0.00","","","","",""
"1604201030","090675","FO","0.00","","","","",""
"1604203010","090675","FO","0.00","","","","",""
"0306149010","090676","FO","0.00","","","","",""
"0306169100","090679","FO","0.00","","","","",""
"0306169900","090679","FO","0.00","","","","",""
"0306179100","090679","FO","0.00","","","","",""
"0306179200","090679","FO","0.00","","","","",""
"0306179300","090679","FO","0.00","","","","",""
"0306179400","090679","FO","0.00","","","","",""
"0306179900","090679","FO","0.00","","","","",""
"0306940000","090679","FO","0.00","","","","",""
"0306951100","090679","FO","0.00","","","","",""
"0306951900","090679","FO","0.00","","","","",""
"0306952000","090679","FO","0.00","","","","",""
"0306953091","090679","FO","0.00","","","","",""
"0306953099","090679","FO","0.00","","","","",""
"0306954000","090679","FO","0.00","","","","",""
"0306959000","090679","FO","0.00","","","","",""
"1605211000","090679","FO","0.00","","","","",""
"1605219000","090679","FO","0.00","","","","",""
"1605290000","090679","FO","0.00","","","","",""
"1605400020","090679","FO","0.00","","","","",""
"1604170000","090681","FO","0.00","","","","",""
"1604180000","090681","FO","0.00","","","","",""
"1604199200","090681","FO","0.00","","","","",""
"1604199300","090681","FO","0.00","","","","",""
"1604199400","090681","FO","0.00","","","","",""
"1604199500","090681","FO","0.00","","","","",""
"1604199700","090681","FO","0.00","","","","",""
"1604200500","090681","FO","0.00","","","","",""
"1604209020","090681","FO","0.00","","","","",""
"1604209030","090681","FO","0.00","","","","",""
"1604209035","090681","FO","0.00","","","","",""
"1604209040","090681","FO","0.00","","","","",""
"1604209050","090681","FO","0.00","","","","",""
"1604209060","090681","FO","0.00","","","","",""
"1604209090","090681","FO","0.00","","","","",""
"2309901021","090689","FO","0.00","","","","",""
"2309901081","090689","FO","0.00","","","","",""
"2309903130","090689","FO","0.00","","","","",""
"2309904120","090689","FO","0.00","","","","",""
"0204100000","090690","FO","0.00","","","","",""
"0204210000","090690","FO","0.00","","","","",""
"0204220000","090690","FO","0.00","","","","",""
"0204300000","090690","FO","0.00","","","","",""
"0204410000","090690","FO","0.00","","","","",""
"0204420000","090690","FO","0.00","","","","",""
"0204501100","090690","FO","0.00","","","","",""
"0204501300","090690","FO","0.00","","","","",""
"0204501500","090690","FO","0.00","","","","",""
"0204501900","090690","FO","0.00","","","","",""
"0204503100","090690","FO","0.00","","","","",""
"0204505100","090690","FO","0.00","","","","",""
"0204505300","090690","FO","0.00","","","","",""
"0204505500","090690","FO","0.00","","","","",""
"0204505900","090690","FO","0.00","","","","",""
"0204507100","090690","FO","0.00","","","","",""
"0204230011","092129","FO","0.00","","","","",""
"0204230091","092129","FO","0.00","","","","",""
"0204431000","092129","FO","0.00","","","","",""
"0204503910","092129","FO","0.00","","","","",""
"0204507910","092129","FO","0.00","","","","",""
"0204230019","092130","FO","0.00","","","","",""
"0204230099","092130","FO","0.00","","","","",""
"0204439000","092130","FO","0.00","","","","",""
"0204503990","092130","FO","0.00","","","","",""
"0204507990","092130","FO","0.00","","","","",""
"0701905000","091300","IL","0.00","","","","",""
"0404100000","091302","IL","0.00","","","","",""
"0709601000","091303","IL","0.00","","","","",""
"0702000007","091304","IL","0.00","","","","",""
"0603110000","091306","IL","0.00","","","","",""
"0603120000","091306","IL","0.00","","","","",""
"0603130000","091306","IL","0.00","","","","",""
"0603140000","091306","IL","0.00","","","","",""
"0603150000","091306","IL","0.00","","","","",""
"0603191000","091306","IL","0.00","","","","",""
"0603192000","091306","IL","0.00","","","","",""
"0603197000","091306","IL","0.00","","","","",""
"0805102200","091323","IL","0.00","","","","",""
"0805102400","091323","IL","0.00","","","","",""
"0805102800","091323","IL","0.00","","","","",""
"0805108010","091323","IL","0.00","","","","",""
"2009111191","091331","IL","0.00","","","","",""
"2009111199","091331","IL","0.00","","","","",""
"2009111990","091331","IL","0.00","","","","",""
"2009119190","091331","IL","0.00","","","","",""
"2009119996","091331","IL","0.00","","","","",""
"2009119998","091331","IL","0.00","","","","",""
"2009120090","091331","IL","0.00","","","","",""
"2009191151","091331","IL","0.00","","","","",""
"2009191159","091331","IL","0.00","","","","",""
"2009191171","091331","IL","0.00","","","","",""
"2009191179","091331","IL","0.00","","","","",""
"2009191991","091331","IL","0.00","","","","",""
"2009191999","091331","IL","0.00","","","","",""
"2009199191","091331","IL","0.00","","","","",""
"2009199199","091331","IL","0.00","","","","",""
"2009199891","091331","IL","0.00","","","","",""
"2009199899","091331","IL","0.00","","","","",""
"2009111111","091333","IL","0.00","","","","",""
"2009111119","091333","IL","0.00","","","","",""
"2009111910","091333","IL","0.00","","","","",""
"2009119110","091333","IL","0.00","","","","",""
"2009119911","091333","IL","0.00","","","","",""
"2009119919","091333","IL","0.00","","","","",""
"2009119992","091333","IL","0.00","","","","",""
"2009119994","091333","IL","0.00","","","","",""
"2009120010","091333","IL","0.00","","","","",""
"2009191121","091333","IL","0.00","","","","",""
"2009191129","091333","IL","0.00","","","","",""
"2009191131","091333","IL","0.00","","","","",""
"2009191139","091333","IL","0.00","","","","",""
"2009191911","091333","IL","0.00","","","","",""
"2009191919","091333","IL","0.00","","","","",""
"2009199111","091333","IL","0.00","","","","",""
"2009199119","091333","IL","0.00","","","","",""
"2009199811","091333","IL","0.00","","","","",""
"2009199819","091333","IL","0.00","","","","",""
"0603150000","091341","IL","0.00","","","","",""
"0603192000","091341","IL","0.00","","","","",""
"0603197000","091341","IL","0.00","","","","",""
"0702000099","091342","IL","0.00","","","","",""
"0710400000","091353","IL","6.58","EUR","DTN","E","",""
"2004901000","091353","IL","6.58","EUR","DTN","E","",""
"0711903000","091354","IL","6.58","EUR","DTN","E","",""
"2001903000","091354","IL","6.58","EUR","DTN","E","",""
"2005800000","091354","IL","6.58","EUR","DTN","E","",""
"0105120000","091361","IL","0.00","","","","",""
"0707000500","091368","IL","0.00","","","","",""
"0712903000","091369","IL","0.00","","","","",""
"0805219011","091370","IL","0.00","","","","",""
"0805220020","091370","IL","0.00","","","","",""
"0805290011","091370","IL","0.00","","","","",""
"0805219011","091371","IL","0.00","","","","",""
"0805220020","091371","IL","0.00","","","","",""
"0805290011","091371","IL","0.00","","","","",""
"1602311900","091372","IL","0.00","","","","",""
"1602318010","091372","IL","0.00","","","","",""
"1602321900","091373","IL","0.00","","","","",""
"1602323000","091373","IL","0.00","","","","",""
"1704109000","091374","IL","0.00","","","","",""
"1806102000","091375","IL","21.42","EUR","DTN","","",""
"1806103000","091375","IL","26.69","EUR","DTN","","",""
"1806109000","091375","IL","35.62","EUR","DTN","","",""
"1806201000","091375","IL","0.00","","","","",""
"1806203000","091375","IL","0.00","","","","",""
"1806205000","091375","IL","0.00","","","","",""
"1806207000","091375","IL","0.00","","","","",""
"1806208000","091375","IL","0.00","","","","",""
"1806209500","091375","IL","0.00","","","","",""
"1905203000","091376","IL","17.22","EUR","DTN","","",""
"1905209000","091376","IL","21.98","EUR","DTN","","",""
"2002909100","091377","IL","0.00","","","","",""
"2002909900","091377","IL","0.00","","","","",""
"2008707110","091378","IL","0.00","","","","",""
"2009902111","091379","IL","0.00","","","","",""
"2009902119","091379","IL","0.00","","","","",""
"2009902920","091379","IL","0.00","","","","",""
"2009905130","091379","IL","0.00","","","","",""
"2009905939","091379","IL","0.00","","","","",""
"2009909420","091379","IL","0.00","","","","",""
"2009909620","091379","IL","0.00","","","","",""
"2009909820","091379","IL","0.00","","","","",""
"2204100000","091380","IL","0.00","","","","",""
"2204210600","091380","IL","0.00","","","","",""
"2204210700","091380","IL","0.00","","","","",""
"2204210800","091380","IL","0.00","","","","",""
"2204210900","091380","IL","0.00","","","","",""
"2204219300","091380","IL","0.00","","","","",""
"2204219400","091380","IL","0.00","","","","",""
"2204219500","091380","IL","0.00","","","","",""
"2204219600","091380","IL","0.00","","","","",""
"2204219700","091380","IL","0.00","","","","",""
"2204219800","091380","IL","0.00","","","","",""
"2204221000","091380","IL","0.00","","","","",""
"2204229300","091380","IL","0.00","","","","",""
"2204229400","091380","IL","0.00","","","","",""
"2204229500","091380","IL","0.00","","","","",""
"2204229600","091380","IL","0.00","","","","",""
"2204229700","091380","IL","0.00","","","","",""
"2204229800","091380","IL","0.00","","","","",""
"2204291000","091380","IL","0.00","","","","",""
"2204299300","091380","IL","0.00","","","","",""
"2204299400","091380","IL","0.00","","","","",""
"2204299500","091380","IL","0.00","","","","",""
"2204299600","091380","IL","0.00","","","","",""
"2204299700","091380","IL","0.00","","","","",""
"2204299800","091380","IL","0.00","","","","",""
"2204301000","091380","IL","0.00","","","","",""
"2204309200","091380","IL","0.00","","","","",""
"2204309400","091380","IL","0.00","","","","",""
"2204309600","091380","IL","0.00","","","","",""
"2204309800","091380","IL","0.00","","","","",""
"0807190000","091397","IL","0.00","","","","",""
"0810100000","091398","IL","0.00","","","","",""
"3505200000","091399","IL","0.00","","","","",""
"0207423000","094091","IL","0.00","","","","",""
"0207428000","094091","IL","0.00","","","","",""
"0207441000","094091","IL","0.00","","","","",""
"0207442100","094091","IL","0.00","","","","",""
"0207443100","094091","IL","0.00","","","","",""
"0207444100","094091","IL","0.00","","","","",""
"0207445100","094091","IL","0.00","","","","",""
"0207446100","094091","IL","0.00","","","","",""
"0207447100","094091","IL","0.00","","","","",""
"0207448100","094091","IL","0.00","","","","",""
"0207449100","094091","IL","0.00","","","","",""
"0207449900","094091","IL","0.00","","","","",""
"0207451000","094091","IL","0.00","","","","",""
"0207452100","094091","IL","0.00","","","","",""
"0207453100","094091","IL","0.00","","","","",""
"0207454100","094091","IL","0.00","","","","",""
"0207455100","094091","IL","0.00","","","","",""
"0207456100","094091","IL","0.00","","","","",""
"0207457100","094091","IL","0.00","","","","",""
"0207458100","094091","IL","0.00","","","","",""
"0207459300","094091","IL","0.00","","","","",""
"0207459500","094091","IL","0.00","","","","",""
"0207459900","094091","IL","0.00","","","","",""
"0207521000","094091","IL","0.00","","","","",""
"0207529000","094091","IL","0.00","","","","",""
"0207541000","094091","IL","0.00","","","","",""
"0207542100","094091","IL","0.00","","","","",""
"0207543100","094091","IL","0.00","","","","",""
"0207544100","094091","IL","0.00","","","","",""
"0207545100","094091","IL","0.00","","","","",""
"0207546100","094091","IL","0.00","","","","",""
"0207547100","094091","IL","0.00","","","","",""
"0207548100","094091","IL","0.00","","","","",""
"0207549100","094091","IL","0.00","","","","",""
"0207549900","094091","IL","0.00","","","","",""
"0207551000","094091","IL","0.00","","","","",""
"0207552100","094091","IL","0.00","","","","",""
"0207553100","094091","IL","0.00","","","","",""
"0207554100","094091","IL","0.00","","","","",""
"0207555100","094091","IL","0.00","","","","",""
"0207556100","094091","IL","0.00","","","","",""
"0207557100","094091","IL","0.00","","","","",""
"0207558100","094091","IL","0.00","","","","",""
"0207559300","094091","IL","0.00","","","","",""
"0207559500","094091","IL","0.00","","","","",""
"0207559900","094091","IL","0.00","","","","",""
"0207271000","094092","IL","0.00","","","","",""
"0207273000","094092","IL","0.00","","","","",""
"0207274000","094092","IL","0.00","","","","",""
"0207275000","094092","IL","0.00","","","","",""
"0207276000","094092","IL","0.00","","","","",""
"0207277000","094092","IL","0.00","","","","",""
"1604142100","091618","1034","0.00","","","","",""
"1604142800","091618","1034","0.00","","","","",""
"1604143100","091618","1034","0.00","","","","",""
"1604143800","091618","1034","0.00","","","","",""
"1604144100","091618","1034","0.00","","","","",""
"1604144800","091618","1034","0.00","","","","",""
"1604207030","091618","1034","0.00","","","","",""
"1604207040","091618","1034","0.00","","","","",""
"1604207050","091618","1034","0.00","","","","",""
"1604207092","091618","1034","0.00","","","","",""
"1604207094","091618","1034","0.00","","","","",""
"1604142600","091619","1034","0.00","","","","",""
"1604143600","091619","1034","0.00","","","","",""
"1604144600","091619","1034","0.00","","","","",""
"0305519010","090703","NO","0.00","","","","",""
"0305519020","090703","NO","0.00","","","","",""
"0305531090","090703","NO","0.00","","","","",""
"2202100000","090709","NO","0.00","","","","",""
"2202910010","090709","NO","0.00","","","","",""
"2202991111","090709","NO","0.00","","","","",""
"2202991119","090709","NO","0.00","","","","",""
"2202991511","090709","NO","0.00","","","","",""
"2202991519","090709","NO","0.00","","","","",""
"2202991911","090709","NO","0.00","","","","",""
"2202991919","090709","NO","0.00","","","","",""
"0303510000","090710","NO","0.00","","","","",""
"0303990075","090710","NO","0.00","","","","",""
"0303541000","090712","NO","0.00","","","","",""
"0303990040","090712","NO","0.00","","","","",""
"0303553000","090713","NO","0.00","","","","",""
"0303559090","090713","NO","0.00","","","","",""
"0303560000","090713","NO","0.00","","","","",""
"0303599000","090713","NO","0.00","","","","",""
"0303699000","090713","NO","0.00","","","","",""
"0303820000","090713","NO","0.00","","","","",""
"0303895500","090713","NO","0.00","","","","",""
"0303899000","090713","NO","0.00","","","","",""
"0303990085","090713","NO","0.00","","","","",""
"0304860000","090714","NO","0.00","","","","",""
"0304992310","090714","NO","0.00","","","","",""
"0304992320","090714","NO","0.00","","","","",""
"0304992330","090714","NO","0.00","","","","",""
"0304910000","090722","NO","0.00","","","","",""
"0304949000","090722","NO","0.00","","","","",""
"0304952100","090722","NO","0.00","","","","",""
"0304952500","090722","NO","0.00","","","","",""
"0304952900","090722","NO","0.00","","","","",""
"0304953000","090722","NO","0.00","","","","",""
"0304954000","090722","NO","0.00","","","","",""
"0304955000","090722","NO","0.00","","","","",""
"0304956000","090722","NO","0.00","","","","",""
"0304959000","090722","NO","0.00","","","","",""
"0304961000","090722","NO","0.00","","","","",""
"0304962000","090722","NO","0.00","","","","",""
"0304963000","090722","NO","0.00","","","","",""
"0304969000","090722","NO","0.00","","","","",""
"0304970000","090722","NO","0.00","","","","",""
"0304999920","090722","NO","0.00","","","","",""
"0304999925","090722","NO","0.00","","","","",""
"0304999940","090722","NO","0.00","","","","",""
"0304999950","090722","NO","0.00","","","","",""
"0304999965","090722","NO","0.00","","","","",""
"0304999969","090722","NO","0.00","","","","",""
"0304999970","090722","NO","0.00","","","","",""
"0304999990","090722","NO","0.00","","","","",""
"0302410000","090723","NO","0.00","","","","",""
"0302990055","090723","NO","0.00","","","","",""
"0303510000","090723","NO","0.00","","","","",""
"0303990075","090723","NO","0.00","","","","",""
"0303541000","090725","NO","0.00","","","","",""
"0303990040","090725","NO","0.00","","","","",""
"0304710000","090730","NO","0.00","","","","",""
"0304720000","090730","NO","0.00","","","","",""
"0304730000","090730","NO","0.00","","","","",""
"0304740000","090730","NO","0.00","","","","",""
"0304750000","090730","NO","0.00","","","","",""
"0304791000","090730","NO","0.00","","","","",""
"0304795000","090730","NO","0.00","","","","",""
"0304799000","090730","NO","0.00","","","","",""
"0304831000","090730","NO","0.00","","","","",""
"0304839011","090730","NO","0.00","","","","",""
"0304839019","090730","NO","0.00","","","","",""
"0304839090","090730","NO","0.00","","","","",""
"0304840000","090730","NO","0.00","","","","",""
"0304850000","090730","NO","0.00","","","","",""
"0304889000","090730","NO","0.00","","","","",""
"0304892100","090730","NO","0.00","","","","",""
"0304892900","090730","NO","0.00","","","","",""
"0304896000","090730","NO","0.00","","","","",""
"0304899010","090730","NO","0.00","","","","",""
"0304899030","090730","NO","0.00","","","","",""
"0304899040","090730","NO","0.00","","","","",""
"0304899050","090730","NO","0.00","","","","",""
"0304899060","090730","NO","0.00","","","","",""
"0304899090","090730","NO","0.00","","","","",""
"0305410000","090732","NO","0.00","","","","",""
"0305420000","090733","NO","0.00","","","","",""
"0305430000","090733","NO","0.00","","","","",""
"0305440000","090733","NO","0.00","","","","",""
"0305490000","090733","NO","0.00","","","","",""
"0305710010","090733","NO","0.00","","","","",""
"0305640000","090734","NO","0.00","","","","",""
"0305698020","090734","NO","0.00","","","","",""
"0305698030","090734","NO","0.00","","","","",""
"0305698040","090734","NO","0.00","","","","",""
"0305698050","090734","NO","0.00","","","","",""
"0305698061","090734","NO","0.00","","","","",""
"0305698064","090734","NO","0.00","","","","",""
"0305698065","090734","NO","0.00","","","","",""
"0305698067","090734","NO","0.00","","","","",""
"0305698090","090734","NO","0.00","","","","",""
"0305710090","090734","NO","0.00","","","","",""
"0305610000","090735","NO","0.00","","","","",""
"0306150000","090736","NO","0.00","","","","",""
"0306169900","090736","NO","0.00","","","","",""
"0306179300","090736","NO","0.00","","","","",""
"0306340000","090738","NO","0.00","","","","",""
"0306359012","090738","NO","0.00","","","","",""
"0306359014","090738","NO","0.00","","","","",""
"0306359020","090738","NO","0.00","","","","",""
"0306359092","090738","NO","0.00","","","","",""
"0306359093","090738","NO","0.00","","","","",""
"0306359096","090738","NO","0.00","","","","",""
"0306361011","090738","NO","0.00","","","","",""
"0306361091","090738","NO","0.00","","","","",""
"0306940000","090738","NO","0.00","","","","",""
"0306952021","090738","NO","0.00","","","","",""
"0306952029","090738","NO","0.00","","","","",""
"0306953021","090738","NO","0.00","","","","",""
"0306953029","090738","NO","0.00","","","","",""
"1605211020","090745","NO","0.00","","","","",""
"1605211040","090745","NO","0.00","","","","",""
"1605211050","090745","NO","0.00","","","","",""
"1605211091","090745","NO","0.00","","","","",""
"1605219020","090745","NO","0.00","","","","",""
"1605219040","090745","NO","0.00","","","","",""
"1605219057","090745","NO","0.00","","","","",""
"1605219060","090745","NO","0.00","","","","",""
"1605219091","090745","NO","0.00","","","","",""
"1605290020","090745","NO","0.00","","","","",""
"1605290040","090745","NO","0.00","","","","",""
"1605290045","090745","NO","0.00","","","","",""
"1605290091","090745","NO","0.00","","","","",""
"1605211020","090749","NO","0.00","","","","",""
"1605211040","090749","NO","0.00","","","","",""
"1605211050","090749","NO","0.00","","","","",""
"1605211091","090749","NO","0.00","","","","",""
"1605219020","090749","NO","0.00","","","","",""
"1605219040","090749","NO","0.00","","","","",""
"1605219057","090749","NO","0.00","","","","",""
"1605219060","090749","NO","0.00","","","","",""
"1605219091","090749","NO","0.00","","","","",""
"1605290020","090749","NO","0.00","","","","",""
"1605290040","090749","NO","0.00","","","","",""
"1605290045","090749","NO","0.00","","","","",""
"1605290091","090749","NO","0.00","","","","",""
"1604129111","090750","NO","0.00","","","","",""
"1604129191","090750","NO","0.00","","","","",""
"1604129915","090750","NO","0.00","","","","",""
"0303510000","090752","NO","0.00","","","","",""
"0303990075","090752","NO","0.00","","","","",""
"0304860000","090756","NO","0.00","","","","",""
"0304992310","090756","NO","0.00","","","","",""
"0304992320","090756","NO","0.00","","","","",""
"0304992330","090756","NO","0.00","","","","",""
"2309903130","090779","NO","0.00","","","","",""
"0304894910","090818","NO","0.00","","","","",""
"0304894920","090818","NO","0.00","","","","",""
"0304999911","090818","NO","0.00","","","","",""
"0305100000","090820","NO","0.00","","","","",""
"0406000000","094179","NO","0.00","","","","",""
"0302130000","090793","IS","0.00","","","","",""
"0302140000","090793","IS","0.00","","","","",""
"0302990030","090793","IS","0.00","","","","",""
"0302990040","090793","IS","0.00","","","","",""
"0304410000","090793","IS","0.00","","","","",""
"0304810000","090793","IS","0.00","","","","",""
"0302230000","090794","IS","0.00","","","","",""
"0302240000","090794","IS","0.00","","","","",""
"0302290000","090794","IS","0.00","","","","",""
"0302560010","090794","IS","0.00","","","","",""
"0302990071","090794","IS","0.00","","","","",""
"0302990079","090794","IS","0.00","","","","",""
"0303320000","090794","IS","0.00","","","","",""
"0303553000","090794","IS","0.00","","","","",""
"0303559090","090794","IS","0.00","","","","",""
"0303560000","090794","IS","0.00","","","","",""
"0303599000","090794","IS","0.00","","","","",""
"0303699000","090794","IS","0.00","","","","",""
"0303820000","090794","IS","0.00","","","","",""
"0303830000","090794","IS","0.00","","","","",""
"0303849000","090794","IS","0.00","","","","",""
"0303895500","090794","IS","0.00","","","","",""
"0303899000","090794","IS","0.00","","","","",""
"0304310000","090794","IS","0.00","","","","",""
"0304320000","090794","IS","0.00","","","","",""
"0304330000","090794","IS","0.00","","","","",""
"0304390000","090794","IS","0.00","","","","",""
"0304425000","090794","IS","0.00","","","","",""
"0304430000","090794","IS","0.00","","","","",""
"0304443000","090794","IS","0.00","","","","",""
"0304449000","090794","IS","0.00","","","","",""
"0304450000","090794","IS","0.00","","","","",""
"0304460000","090794","IS","0.00","","","","",""
"0304470000","090794","IS","0.00","","","","",""
"0304480000","090794","IS","0.00","","","","",""
"0304491000","090794","IS","0.00","","","","",""
"0304495000","090794","IS","0.00","","","","",""
"0304499030","090794","IS","0.00","","","","",""
"0304499040","090794","IS","0.00","","","","",""
"0304499050","090794","IS","0.00","","","","",""
"0304499060","090794","IS","0.00","","","","",""
"0304499070","090794","IS","0.00","","","","",""
"0304499090","090794","IS","0.00","","","","",""
"0304530000","090794","IS","0.00","","","","",""
"0304540000","090794","IS","0.00","","","","",""
"0304550000","090794","IS","0.00","","","","",""
"0304560000","090794","IS","0.00","","","","",""
"0304570000","090794","IS","0.00","","","","",""
"0304599000","090794","IS","0.00","","","","",""
"0304610000","090794","IS","0.00","","","","",""
"0304620000","090794","IS","0.00","","","","",""
"0304630000","090794","IS","0.00","","","","",""
"0304690000","090794","IS","0.00","","","","",""
"0304825000","090794","IS","0.00","","","","",""
"0304891000","090794","IS","0.00","","","","",""
"0304952100","090794","IS","0.00","","","","",""
"0304952500","090794","IS","0.00","","","","",""
"0304952900","090794","IS","0.00","","","","",""
"0304954000","090794","IS","0.00","","","","",""
"0304955000","090794","IS","0.00","","","","",""
"0304956000","090794","IS","0.00","","","","",""
"0304959011","090794","IS","0.00","","","","",""
"0304959013","090794","IS","0.00","","","","",""
"0304959017","090794","IS","0.00","","","","",""
"0304959019","090794","IS","0.00","","","","",""
"0304959090","090794","IS","0.00","","","","",""
"0304961000","090794","IS","0.00","","","","",""
"0304962000","090794","IS","0.00","","","","",""
"0304963000","090794","IS","0.00","","","","",""
"0304969000","090794","IS","0.00","","","","",""
"0304970000","090794","IS","0.00","","","","",""
"0304999920","090794","IS","0.00","","","","",""
"0304999925","090794","IS","0.00","","","","",""
"0304999940","090794","IS","0.00","","","","",""
"0304999950","090794","IS","0.00","","","","",""
"0304999965","090794","IS","0.00","","","","",""
"0304999969","090794","IS","0.00","","","","",""
"0304999970","090794","IS","0.00","","","","",""
"0304999990","090794","IS","0.00","","","","",""
"0306150000","090796","IS","0.00","","","","",""
"0304495000","090811","IS","0.00","","","","",""
"0303510000","090812","IS","0.00","","","","",""
"0204000000","090833","IS","0.00","","","","",""
"0210992100","090833","IS","0.00","","","","",""
"0210992900","090833","IS","0.00","","","","",""
"0210998510","090833","IS","0.00","","","","",""
"0406105010","094226","IS","0.00","EUR","DTN","","",""
"3920000000","097140","CO","0.00","","","","",""
"6108220000","097141","CO","0.00","","","","",""
"6112310000","097142","CO","0.00","","","","",""
"6112410000","097143","CO","0.00","","","","",""
"6115100000","097144","CO","0.00","","","","",""
"6115210000","097145","CO","0.00","","","","",""
"6115220000","097146","CO","0.00","","","","",""
"6115300000","097147","CO","0.00","","","","",""
"6115960000","097148","CO","0.00","","","","",""
"7321000000","097161","CO","0.00","","","","",""
"7323000000","097162","CO","0.00","","","","",""
"7325000000","097163","CO","0.00","","","","",""
"0201300000","097230","CO","0.00","","","","",""
"0202300000","097230","CO","0.00","","","","",""
"0711510000","097231","CO","0.00","","","","",""
"2003100000","097231","CO","0.00","","","","",""
"2208405100","097232","CO","0.00","","","","",""
"2208409900","097232","CO","0.00","","","","",""
"0710400000","097233","CO","0.00","","","","",""
"0711903000","097233","CO","0.00","","","","",""
"2001903000","097233","CO","0.00","","","","",""
"2004901000","097233","CO","0.00","","","","",""
"2005800000","097233","CO","0.00","","","","",""
"2008998500","097233","CO","0.00","","","","",""
"0403100000","097234","CO","0.00","","","","",""
"1701130000","097235","CO","0.00","","","","",""
"1701140000","097235","CO","0.00","","","","",""
"1701910000","097235","CO","0.00","","","","",""
"1701990000","097235","CO","0.00","","","","",""
"1704909991","097236","CO","0.00","","","","",""
