2027,0101299000,0
2027,0101300000,0
2027,0101900000,0
2027,0104201000,0
2027,0106141000,0
2027,0106391000,0
2027,0205002000,0
2027,0205008000,0
2027,0206809100,0
2027,0206909100,0
2027,0207149100,0
2027,0207279100,0
2027,0207459500,0
2027,0207559500,0
2027,0207609100,0
2027,0208300000,0
2027,0208401000,0
2027,0208408000,0
2027,0208906000,0
2027,0208907000,0
2027,0208909800,0
2027,0210929200,0
2027,0210991000,0
2027,0210995900,0
2027,0210998500,0
2027,0301110000,0
2027,0301190000,0
2027,0301911000,0
2027,0301919000,0
2027,0301921000,0
2027,0301923000,0
2027,0301929000,0
2027,0301930000,0
2027,0301941000,0
2027,0301949000,0
2027,0301950000,0
2027,0301991100,0
2027,0301991700,0
2027,0301998500,0
2027,0302111000,0
2027,0302112000,0
2027,0302118000,0
2027,0302130000,0
2027,0302140000,0
2027,0302190000,0
2027,0302211000,0
2027,0302213000,0
2027,0302219000,0
2027,0302220000,0
2027,0302230000,0
2027,0302240000,0
2027,0302291000,0
2027,0302298000,0
2027,0302311000,0
2027,0302319000,0
2027,0302321000,0
2027,0302329000,0
2027,0302331000,0
2027,0302339000,0
2027,0302341000,0
2027,0302349000,0
2027,0302351100,0
2027,0302351900,0
2027,0302359100,0
2027,0302359900,0
2027,0302361000,0
2027,0302369000,0
2027,0302392000,0
2027,0302398000,0
2027,0302410000,0
2027,0302420000,0
2027,0302431000,0
2027,0302433000,0
2027,0302439000,0
2027,0302440000,0
2027,0302451000,0
2027,0302453000,0
2027,0302459000,0
2027,0302460000,0
2027,0302470000,0
2027,0302491100,0
2027,0302491900,0
2027,0302499000,0
2027,0302511000,0
2027,0302519000,0
2027,0302520000,0
2027,0302530000,0
2027,0302541100,0
2027,0302541500,0
2027,0302541900,0
2027,0302549000,0
2027,0302550000,0
2027,0302560000,0
2027,0302591000,0
2027,0302592000,0
2027,0302593000,0
2027,0302594000,0
2027,0302599000,0
2027,0302710000,0
2027,0302720000,0
2027,0302730000,0
2027,0302740000,0
2027,0302790000,0
2027,0302811500,0
2027,0302813000,0
2027,0302814000,0
2027,0302818000,0
2027,0302820000,0
2027,0302830000,0
2027,0302841000,0
2027,0302849000,0
2027,0302851000,0
2027,0302853000,0
2027,0302859000,0
2027,0302891000,0
2027,0302892100,0
2027,0302892900,0
2027,0302893100,0
2027,0302893900,0
2027,0302894000,0
2027,0302895000,0
2027,0302896000,0
2027,0302899000,0
2027,0302910000,0
2027,0302920000,0
2027,0302990000,0
2027,0303110000,0
2027,0303120000,0
2027,0303130000,0
2027,0303141000,0
2027,0303142000,0
2027,0303149000,0
2027,0303190000,0
2027,0303230000,0
2027,0303240000,0
2027,0303250000,0
2027,0303260000,0
2027,0303290000,0
2027,0303311000,0
2027,0303313000,0
2027,0303319000,0
2027,0303320000,0
2027,0303330000,0
2027,0303340000,0
2027,0303391000,0
2027,0303393000,0
2027,0303395000,0
2027,0303398500,0
2027,0303411000,0
2027,0303419000,0
2027,0303422000,0
2027,0303429000,0
2027,0303431000,0
2027,0303439000,0
2027,0303441000,0
2027,0303449000,0
2027,0303451200,0
2027,0303451800,0
2027,0303459100,0
2027,0303459900,0
2027,0303461000,0
2027,0303469000,0
2027,0303492000,0
2027,0303498500,0
2027,0303510000,0
2027,0303531000,0
2027,0303533000,0
2027,0303539000,0
2027,0303541000,0
2027,0303549000,0
2027,0303551000,0
2027,0303553000,0
2027,0303559000,0
2027,0303560000,0
2027,0303570000,0
2027,0303591000,0
2027,0303592100,0
2027,0303592900,0
2027,0303599000,0
